"artifact","harmonic_centrality"
"org.springframework:spring-beans:3.0.2.RELEASE","0.15965298072519163"
"org.springframework.webflow:spring-webflow:2.2.1.RELEASE","0.15964701829099173"
"org.hibernate:hibernate-tools:3.2.0.ga","0.15964403000057634"
"org.apache.maven:maven-plugin-api:3.0","0.15963625279070046"
"org.apache.geronimo.framework:geronimo-naming:2.2","0.15962795546880074"
"org.datanucleus:datanucleus-java5:1.0.1","0.15962460134015544"
"jgroups:jgroups-all:2.2.8","0.15962184629885023"
"cas:casclient:2.0.11","0.15961788358861925"
"aspectj:aspectjrt:1.2","0.15961788358861925"
"org.apache.maven:maven-artifact-manager:2.0.9","0.15961087104181557"
"org.apache.maven.wagon:wagon-http-lightweight:1.0-beta-7","0.15960657560286728"
"org.nuiton.topia:topia-service-history:2.3.0-beta-9","0.15960558002839906"
"janino:janino:2.5.10","0.15959159584351515"
"org.apache.oodt:pcs-core:0.3","0.15957861115318667"
"org.apache.maven:maven-core:3.0.1","0.1595754029614234"
"ch.qos.logback:logback-classic:1.0.0","0.1595745787135168"
"org.apache.wicket:wicket-extensions:1.4.18","0.15957396583801378"
"org.jvnet.hudson.plugins:findbugs:2.8","0.15955099327927755"
"org.ow2.easybeans:easybeans-jca-workmanager:1.1.0-M1b-JONAS","0.15955039711600053"
"com.googlecode.ibaguice.datasource:ibaguice-dbcp13:1.0","0.15955039285280803"
"com.sun.jersey:jersey-core:1.3","0.15953911228719225"
"org.jgrapht:jgrapht-jdk1.5:0.7.3","0.15953734870310946"
"xmlenc:xmlenc:0.52","0.15952956413954625"
"tomcat:jasper-runtime:5.5.12","0.15952956413954625"
"tomcat:jasper-compiler:5.5.12","0.15952956413954625"
"net.java.dev.jets3t:jets3t:0.7.1","0.15952956413954625"
"net.sf.kosmosfs:kfs:0.3","0.15952956413954625"
"com.drewnoakes:metadata-extractor:2.4.0-beta-1","0.15952785122216018"
"org.codehaus.plexus:plexus-archiver:1.2","0.15952740954263372"
"org.apache.jackrabbit:jackrabbit-spi-commons:1.6.0","0.15952655074878633"
"org.ow2.jonas.camel:camel-service:1.5.7","0.15951366694120742"
"org.ow2.jonas.camel:camel-service:1.5.8","0.15950948406589893"
"org.apache.archiva:archiva-policies:1.2.1","0.15950924209324827"
"org.codehaus.enunciate:maven-enunciate-plugin:1.21-RC1","0.15950864388415115"
"org.codehaus.enunciate:enunciate-amf-tools:1.7","0.15950341407378987"
"org.ow2.jonas.camel:camel-service:1.6.0","0.15950328444713813"
"javax.jdo:jdo2-api:2.0","0.15950083455566538"
"org.wicketstuff:jquery:1.4.10","0.15949769417554482"
"org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0-M1","0.15949608655260802"
"org.apache.openjpa:openjpa-jdbc-5:1.0.4","0.1594951374687004"
"org.pustefixframework.webservices:pustefix-webservices-core:0.18.19","0.15949164181231126"
"net.sourceforge.htmlunit:htmlunit-core-js:2.8","0.15949112448352612"
"net.java.dev.stax-utils:stax-utils:20040917","0.1594766002021044"
"org.springframework:spring-test:3.1.0.RELEASE","0.15947616222502592"
"de.odysseus.juel:juel-impl:2.1.2","0.1594623113666804"
"org.ow2.petals:petals-jbi:1.0.1","0.15946196018205225"
"com.hazelcast:hazelcast:1.8.5","0.15946112457331432"
"org.slf4j:slf4j-api:1.4.2","0.15945399162781476"
"org.eobjects.metamodel:MetaModel-full:1.7.1","0.1594535204502587"
"com.sun.mojarra:mojarra-scales:1.3.1","0.1594499393956659"
"org.scala-tools.time:time_2.9.1:0.5","0.15944974615911353"
"org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.21","0.15944864376671358"
"net.oauth.core:oauth:20090531","0.15944139699013796"
"org.seleniumhq.selenium:selenium-java:2.25.0","0.1594368238010097"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.saaj-impl:1.3.2_1","0.1594358437225415"
"org.ow2.jonas.osgi:woodstox:5.1.1","0.1594358437225415"
"org.jvnet.jaxb2_commons:basic:0.4.1.5","0.15943554193973533"
"org.sonatype.spice:plexus-swizzle:1.2","0.1594333462983953"
"org.eobjects.metamodel:MetaModel-jdbc:1.7.1","0.15943260607371626"
"org.eobjects.metamodel:MetaModel-access:1.7.1","0.15943260607371626"
"org.jboss.weld:weld-core:1.0.1-CR2","0.15943217408693958"
"redis.clients:jedis:1.3.0","0.15941820857816516"
"commons-net:commons-net:2.2","0.1594132726669053"
"org.eobjects.metamodel:MetaModel-dbase:1.7.1","0.15941169169717384"
"org.eobjects.metamodel:MetaModel-xml:1.7.1","0.15941169169717384"
"de.odysseus.juel:juel:2.1.3","0.15941169169717384"
"com.h2database:h2:1.3.149","0.15941169169717384"
"berkeleydb:je:3.2.76","0.15941169169717384"
"com.legsem.legstar:legstar-cobcgen:1.5.8","0.15940856079472257"
"org.sonatype.spice:plexus-ehcache:1.0.2","0.15940697188886385"
"com.ibm.icu:icu4j:4.0.1","0.15940435733062702"
"com.datasalt.pangool:pangool-examples:0.43.2","0.15940126021998885"
"org.apache.cxf:cxf-rt-core:2.3.3","0.15940094834122587"
"org.apache.juddi:juddi-docs:3.1.2","0.15940092409351966"
"org.apache.camel:camel-atom:2.8.0","0.15939904289909923"
"org.apache.cxf:cxf-rt-core:2.1.8","0.15939821782415875"
"org.jvnet.hudson.main:maven-plugin:1.317","0.15939656945636899"
"org.sonatype.sisu:sisu-inject-plexus:2.3.0","0.15938504365605635"
"org.springframework:spring-tx:3.0.2.RELEASE","0.1593731015505327"
"org.codehaus.enunciate:enunciate-jaxws-ri-rt:1.17-RC1","0.15936150144264977"
"org.openbel:org.openbel.framework.common:2.0.0","0.1593595675357124"
"org.springframework:spring-beans:3.1.3.RELEASE","0.15935869592924393"
"ant:ant:1.6","0.1593575574059692"
"org.apache.solr:solr-common:1.3.0","0.15934618412552193"
"com.ning:metrics.serialization-thrift:1.0.5","0.15934353479090257"
"org.fusesource.jdbm:jdbm:2.0.0","0.15933865315916995"
"postgresql:postgresql:9.1-901.jdbc4","0.15933865315916995"
"org.ow2.easybeans:easybeans-core:1.0.2","0.15933634399401075"
"org.kohsuke.stapler:maven-stapler-plugin:1.7","0.15933413280802136"
"org.apache.geronimo.specs:geronimo-j2ee-jacc_1.0_spec:1.1","0.15933202165214264"
"org.apache.ant:ant-junit:1.7.1","0.15932604811827977"
"nl.javadude.scannit:scannit:0.13","0.15932472196454597"
"org.ow2.easybeans:easybeans-jca-workmanager:1.1.0-M3","0.15931802458550412"
"org.hibernate:hibernate-search:3.1.1.GA","0.15931493078556014"
"org.aspectj:aspectjrt:1.6.1","0.15931016123865877"
"org.aspectj:aspectjweaver:1.6.1","0.15931016123865877"
"org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.1_spec:1.0.0.Beta1","0.1593052791856605"
"org.dspace.modules:sword:1.7.1","0.15929807401048418"
"org.ow2.jonas:jonas-services-api:5.2.0","0.15929732576006167"
"xdoclet:xdoclet:1.2.3","0.15928736746514946"
"com.googlecode.jpattern:jpattern-core:2.7.1","0.15928284218252545"
"org.ow2.easybeans:easybeans-jca-workmanager:1.1.0","0.15928240790021372"
"com.uservoice:uservoice-java:0.0.2","0.1592766830884158"
"org.mortbay.jetty:jsp-2.1-glassfish:2.1.v20100127","0.1592742700217065"
"org.apache.lucene:lucene-core:3.1.0","0.15927032119693635"
"org.apache.yoko:yoko-spec-corba:1.3","0.1592609761513568"
"com.ning:compress-lzf:0.8.4","0.15924860024233134"
"com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.2","0.15924860024233134"
"org.ow2.jonas:jonas-security:5.2.0-RC1","0.1592382829533402"
"org.ow2.jonas:jonas-commons:5.1.1","0.15923143372136891"
"org.ow2.jonas:jonas-security:5.1.0","0.15923078863507917"
"org.codehaus.plexus:plexus-digest:1.1","0.15922774859232652"
"org.apache.activemq:activemq-pool:5.4.2","0.159225253344584"
"net.liftweb:lift-webkit_2.8.1:2.4-M3","0.15922043687440177"
"org.mortbay.jetty:servlet-api-2.5:6.1.14","0.1592139686873276"
"edu.stanford.ppl:snaptree:0.1","0.15921200008338207"
"com.yammer.metrics:metrics-core:2.0.3","0.15921200008338207"
"org.sonatype.spice:plexus-ehcache:1.0.1","0.1592048856347599"
"org.apache.cxf.services.sts.systests:cxf-services-sts-systests-advanced:2.5.7","0.15920437157058023"
"org.jboss.resteasy:resteasy-jettison-provider:2.3.2.Final","0.15920127589636934"
"org.apache.cxf:cxf-rt-core:2.3.2","0.15919921279550128"
"org.codehaus.enunciate:enunciate-xfire:1.20","0.1591987363779987"
"org.sonatype.aether:aether-connector-wagon:1.11","0.1591969936899601"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.3","0.15919607199667554"
"org.ow2.jotm:jotm-core:2.1.1","0.15919457822920566"
"commons-attributes:commons-attributes-api:2.1","0.1591904980776281"
"org.drools:drools-verifier:5.3.3.Final","0.15918508127059394"
"org.springframework.integration:spring-integration-jmx:2.0.1.RELEASE","0.15918390448868835"
"org.gaixie.jibu.plugins:jibu-mail:1.0.0-M3","0.15918293868743438"
"com.googlecode.jpattern:jpattern-core:2.1.0","0.15918293868743438"
"org.springframework:spring:2.5.6.SEC02","0.15918035054818755"
"com.54chen:paoding-rose-scanning:1.0","0.15918035054818755"
"org.eobjects.metamodel:MetaModel-excel:2.0-RC2","0.15917944682054916"
"org.wicketstuff:wicketstuff-datatables:6.3.0","0.1591758895309461"
"org.apache.cxf:cxf-common-utilities:2.3.5","0.15917133462105465"
"org.dspace:dspace-stats:1.7.0-rc1","0.1591629527650448"
"org.jvnet.jaxbhelp.maven2:maven-jaxbhelp-plugin:1.0.4","0.15916229583911518"
"org.wicketstuff:wicketstuff-datatables:1.5.9","0.15916046517824603"
"org.ow2.jonas:jonas-security:5.1.5","0.15915900750701753"
"de.devsurf.injection.guice:de.devsurf.injection.guice.core:0.8.5","0.159158174730166"
"org.ow2.easywsdl:easy-schema:1.0","0.15915715503857586"
"org.trailsframework:trails-security:1.1","0.1591569960739926"
"org.codehaus.fabric3:fabric3-api:1.0","0.15915293679285403"
"net.java.dev.jna:jna:3.2.7","0.15915273023414483"
"com.github.stephenc:jamm:0.2.5","0.15915273023414483"
"org.apache.poi:poi-ooxml-schemas:3.6","0.15913785538260974"
"org.sonatype.sisu:sisu-bundle-launcher:1.1","0.1591232100086028"
"org.codehaus.service-conduit:sca4j-fabric:0.9.5","0.15912309539914313"
"org.apache.geronimo.gshell.support:gshell-io:1.0-alpha-2","0.15912158723789066"
"dk.apaq.filter:filter-jpa:1.0.2","0.15911895093097259"
"org.eobjects.metamodel:MetaModel-excel:3.0-beta7","0.15911762491941234"
"org.objectweb.fractal.cecilia.toolchain:cecilia-adl:1.1","0.15911418041109002"
"de.huxhorn.lilith:de.huxhorn.lilith.data.logging:0.9.34","0.15910875002073066"
"org.ow2.weblab.core.helpers:rdf-helper-jena:1.3.2","0.15910155225934441"
"org.apache.cassandra:cassandra-thrift:1.1.1","0.1591004442927888"
"org.ow2.util:util-cluster-jgroups:1.0.23","0.15910040256592642"
"org.avaje:ebean:2.7.7","0.15909803655443014"
"org.nuiton:maven-helper-plugin:1.3","0.1590961934266043"
"com.sun.xml.ws:jaxws-local-transport:2.1","0.1590924935850679"
"com.sun.xml.stream.buffer:streambuffer:0.4","0.1590924935850679"
"org.jvnet.staxex:stax-ex:1.0","0.1590924935850679"
"org.apache.maven.doxia:doxia-module-fml:1.2","0.15909051101116567"
"org.apache.maven.doxia:doxia-decoration-model:1.2","0.15909051101116567"
"org.jacorb:jacorb-idl:2.2.3-jonas-patch-20071018","0.1590879567393334"
"com.google.gwt:gwt-user:2.3.0","0.15908110707208115"
"org.apache.cxf:cxf-common-utilities:2.4.2","0.15907920872503245"
"org.springframework:spring-beans:3.1.2.RELEASE","0.1590733809667424"
"org.xwiki.rendering:xwiki-rendering-syntax-xwiki10:4.2-milestone-1","0.15906976447893723"
"logkit:logkit:2.0","0.15906641477223346"
"org.ow2.easybeans:easybeans-jca-workmanager:1.1.0-RC2_JONAS","0.15905281037249225"
"org.mortbay.jetty:jetty-util:6.1.26","0.15904822112149855"
"org.ow2.util:util-plan-schemas:1.0.9","0.15903974128375867"
"org.eobjects.metamodel:MetaModel-excel:3.2.3","0.15903915866027732"
"com.socrata:soda-api-java:0.7","0.15903903618624868"
"net.databinder:dispatch-nio_2.8.1:0.8.8","0.15903805609376526"
"org.sonatype.security:security-system:2.5","0.15903318165953062"
"org.reflext:reflext.spi:1.0.0","0.15902805764803163"
"org.sonatype.plexus:plexus-jetty6:1.7","0.1590277422434936"
"org.mortbay.jetty:jetty-hightide:8.0.0.RC0","0.1590189371203393"
"org.ow2.easybeans:easybeans-jca-workmanager:1.0.0-JONAS","0.15901795307825484"
"net.liftweb:lift-common_2.9.1:2.4","0.15901721902311006"
"org.apache.tuscany.sca:tuscany-binding-jms-runtime:1.4","0.1590168232221906"
"net.databinder:dispatch-http_2.8.1:0.8.8","0.1590051159507109"
"org.apache.derby:derby:10.2.1.6","0.1590029012824742"
"org.objectweb.fractal.fraclet.annotation:fractal-spoonlet:2.0.2","0.15899810683750593"
"org.apache.maven:maven-project:2.2.0","0.15899723688766532"
"org.apache.maven:maven-artifact-manager:2.0.4","0.15899034691340155"
"xml-security:xmlsec:1.3.0","0.1589810812169693"
"org.codehaus.enunciate:enunciate-jaxws-ri-rt:1.16-RC3","0.15897358955392232"
"org.jboss.test:jboss-test:1.1.1.GA","0.15896752435246256"
"org.apache.karaf.admin:org.apache.karaf.admin.core:2.1.1","0.15896435476755466"
"org.apache.openjpa:openjpa-jdbc-5:1.0.2","0.15896196877531732"
"org.apache.abdera:abdera-i18n:1.0","0.1589597600269002"
"org.apache.maven:maven-aether-provider:3.0.2","0.15895836901631344"
"de.huxhorn.lilith:de.huxhorn.lilith.jul-slf4j-handler:0.9.34","0.15895590304896026"
"org.sonatype.configuration:base-configuration:1.1","0.15895590304896026"
"org.ow2.easybeans.osgi:easybeans-component-joram:1.2.1","0.15895433642948362"
"org.jvnet.hudson.plugins:warnings:1.23","0.15895000373049037"
"org.jvnet.hudson.plugins:serenitec:0.12","0.15895000373049037"
"org.jvnet.hudson.plugins:warnings:1.28","0.15895000373049037"
"org.apache.geronimo.modules:geronimo-transaction:2.1.5","0.15893580391000964"
"org.objectweb.joram:joram-common-util:5.3.1","0.15893308288206626"
"org.exoplatform.ws:exo.ws.commons:2.1.8-GA","0.15892821005837082"
"org.exoplatform.ws:exo.ws.frameworks.servlet:2.1.8-GA","0.15892821005837082"
"org.apache.shindig:shindig-features:1.1-BETA5-incubating","0.15892821005837082"
"com.google.code.guice:guice-jmx:2.0","0.15892821005837082"
"org.apache.tuscany.sca:tuscany-core:1.4","0.1589267327841386"
"org.ow2.jonas:jonas-services-api:5.3.0-M1","0.15892027643670503"
"org.jbpm:jbpm-gwt-form:5.4.0.Final","0.15891691916123443"
"org.apache.geronimo.specs:geronimo-annotation_1.1_spec:1.0.1","0.1589139250955989"
"org.apache.openejb:openejb-loader:4.0.0-beta-1","0.15890382103670408"
"org.apache.cxf:cxf-rt-transports-http:2.3.2","0.15890155513846677"
"org.ow2.cmi:cmi-api-client:2.2.5","0.15889697650576662"
"com.thoughtworks.inproctester:inproctester-resteasy:1.0.12","0.1588920560469779"
"org.apache.geronimo.framework:xmlbeans:2.2.1","0.15888624970450732"
"org.sonatype.plexus:plexus-restlet-bridge:1.14","0.15888556296183645"
"org.springframework:spring-aspects:3.0.4.RELEASE","0.15888322676317326"
"org.apache.archiva:archiva-transaction:1.3.4","0.15888145151612298"
"org.sonatype.spice:spice-timeline:2.0","0.15886581962149116"
"org.springframework:spring-jms:2.5.4","0.15886221492723773"
"org.sonatype.nexus:nexus-api:1.6.0","0.1588559593339143"
"org.dspace:dspace-sword-webapp:1.6.0-rc1","0.15885455228841433"
"org.codehaus.mojo:cobertura-maven-plugin:2.0","0.15884927689902173"
"org.jbpm:jbpm-bam:5.4.0.Final","0.15884854306151805"
"org.jbehave:jbehave-maven-plugin:3.3","0.15884776103585818"
"org.jbehave:jbehave-maven-plugin:3.4.4","0.15884776103585818"
"org.apache.wicket:wicket:6.3.0","0.15884631024462836"
"org.kuali.rice:rice-ksb-api:2.1.0-M1","0.1588446927408151"
"org.apache.geronimo.plugins:console-tomcat:2.1.5","0.1588434834408661"
"org.apache.cxf:cxf-tools-wsdlto-core:2.2.6","0.15884262694120518"
"org.jboss.resteasy:jaxrs-api:2.2.2.GA","0.158841936237478"
"org.ow2.jonas:jonas-security-core:5.3.0-M6","0.15882991730231547"
"org.antlr:antlr:3.1.3","0.15882492898323555"
"javax.xml:jsr173:1.0","0.1588246365640895"
"org.apache.servicemix.specs:org.apache.servicemix.specs.jbi-api-1.0:1.3.0","0.15881898309226938"
"org.sonatype.configuration:base-configuration:1.0","0.15881749199146866"
"org.codehaus.groovy:groovy-all:1.6.9","0.1588098105485099"
"com.getperka.cli:cli:1.13","0.15880594760466127"
"org.jbehave.web:jbehave-web-selenium:3.4","0.15880581131821195"
"org.dspace:dspace-api-lang:1.6.2.0","0.15880278920647184"
"com.googlecode.metridoc:metridoc-all:0.6","0.1588016042848139"
"org.ow2.jonas:jonas-security-jacc:5.1.0-RC3","0.15879837031930052"
"com.sun.xml.ws:policy:2.2.2-b01","0.15879438885102368"
"org.apache.oodt:cas-resource:0.4","0.15879434453942828"
"org.ow2.jonas:jonas-security:5.1.1","0.15879345408273637"
"org.apache.wicket:wicket-ioc:1.4.5","0.15878702415685272"
"org.ow2.easybeans:easybeans-jca-workmanager:1.0.2","0.15877913081659403"
"org.drools:drools-core:5.2.0.CR1","0.1587791076596502"
"org.apache.directory.server:apacheds-jdbm-store:1.5.6","0.15877881846158273"
"org.apache.maven:maven-model:2.2.1","0.1587759875252121"
"org.unitils:unitils-spring:3.1","0.1587688271954233"
"org.apache.cxf:cxf-tools-common:2.1.10","0.15876562400939015"
"org.apache.wicket:wicket:1.5.9","0.15876530438262743"
"org.sonatype.nexus:nexus-plugin-manager:1.9.1-RC1","0.15876363864969054"
"org.drools:knowledge-api:5.2.0.CR1","0.15875819328310775"
"org.objectweb.fractal.bf.connectors:fractal-bf-connectors-common:0.7","0.15875790891409797"
"org.awake-sql:awake-sql:1.0.13","0.1587416530468604"
"org.freemarker:freemarker:2.3.15","0.1587394837784216"
"org.apache.maven:maven-model:3.0","0.1587368726179365"
"org.codehaus.plexus:plexus-quartz:1.0-alpha-4","0.15873427102851048"
"org.springframework.security:spring-security-core:3.0.7.RELEASE","0.15873420449063652"
"javax.mail:mail:1.5.0-b01","0.1587339207170054"
"org.jboss.as:jboss-as-connector:7.1.1.Final","0.15873193100449634"
"org.ow2.jasmine:jasmine-event-api:1.3.2","0.15873180494714836"
"org.codehaus.enunciate:enunciate-rest-tools:1.6-RC1","0.1587317576295546"
"jaxen:jaxen:1.0-FCS","0.1587236840420357"
"ch.qos.logback:logback-core:0.9.29","0.15871282996464292"
"org.ow2.jonas.camel:camel-component-for-jonas:1.5.9","0.15870983623321686"
"org.jboss.resteasy:jaxrs-api:2.1.0.GA","0.15870844524958247"
"org.jvnet.hudson.main:maven-plugin:1.358","0.15870711089343217"
"org.apache.maven:maven-artifact:2.2.1","0.1587013802488699"
"org.apache.openjpa:openjpa-kernel:1.2.2","0.15869693293785597"
"org.ow2.jonas:jonas-security:5.2.3","0.15869676243832861"
"org.apache.mina:mina-core:2.0.0-RC1","0.1586899488148947"
"org.ow2.jonas.camel:camel-component-for-jonas:1.5.7","0.1586784646684032"
"org.objectweb.monolog:monolog-api:2.1.12","0.1586737359918175"
"com.googlecode.metridoc:metridoc-sushi-plugin:0.15","0.158666924370676"
"com.googlecode.metridoc:metridoc-sushi-plugin:0.14","0.158666924370676"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.0.6","0.15866162556573168"
"ch.qos.logback:logback-classic:0.9.9","0.15865954265958343"
"org.ow2.jonas.camel:camel-component-for-jonas:1.5.8","0.1586575502918608"
"com.github.gkutiel:flip-apt:4.1-RELEASE","0.1586557040044082"
"org.apache.servicemix.specs:org.apache.servicemix.specs.saaj-api-1.3:1.4.0","0.15864512193404703"
"org.htmlparser:htmlparser:1.6","0.15864481623627316"
"com.yammer.metrics:metrics-core:2.1.0","0.1586374114552927"
"com.sun.jersey:jersey-server:1.3","0.15863504400602213"
"org.apache.camel:camel-cxf:2.4.0","0.1586325808794492"
"org.seleniumhq.selenium:selenium-remote-driver:2.3.1","0.15862243513465946"
"org.apache.cxf:cxf-rt-transports-http:2.3.11","0.1586214576704374"
"com.sun.jersey:jersey-server:1.9-ea03","0.1586196839007823"
"com.sun.xml.messaging.saaj:saaj-impl:1.3.3","0.15861453600772513"
"org.apache.poi:poi:3.8","0.1586140686466256"
"org.ow2.wildcat:wildcat-core:2.0.1","0.15860810216175278"
"org.codehaus.enunciate:enunciate-xfire-client:1.3","0.1586065218309278"
"org.apache.maven:maven-core:3.0.2","0.1585909461771485"
"org.apache.xmlrpc:xmlrpc-client:3.1.3","0.15859027976209536"
"org.apache.oodt:cas-resource:0.3","0.1585887736466633"
"org.seleniumhq.selenium:selenium-remote-driver:2.4.0","0.15858221230691627"
"com.sun.jersey:jersey-server:1.4","0.15857732536731778"
"org.jvnet.hudson.main:maven-interceptor:1.364","0.158575692626112"
"com.nesscomputing.components:ness-httpserver:2.0.2","0.15856831679387184"
"org.apache.isis:applib:0.1.2-incubating","0.15856605809178417"
"org.springframework:spring-expression:3.1.2.RELEASE","0.15856355647492532"
"xerces:xercesImpl:2.10.0","0.15855609741441629"
"org.codehaus.plexus:plexus-interpolation:1.14","0.15855539095352084"
"org.kuali.student.lum:ks-lum-ui-common:1.2.2-M3","0.15855538960415055"
"org.springframework.integration:spring-integration-security:2.0.5.RELEASE","0.15854227002027171"
"commons-attributes:commons-attributes-compiler:2.1","0.15853804761889692"
"org.xwiki.commons:xwiki-commons-extension-api:4.2-milestone-1","0.15853786873502468"
"org.ow2.jonas:jonas-ejb-container:5.0.3","0.15852845468084756"
"net.sf.libgrowl:libgrowl:0.3","0.15851848531443793"
"org.idevlab:rjc:0.6.4","0.15851582622696592"
"org.codehaus.plexus:plexus-interpolation:1.6","0.1585151522380251"
"org.sonatype.sisu.goodies:goodies-common:1.3","0.15850627133246586"
"org.ow2.jonas:jonas-services-api:5.2.0-RC1","0.158497114325674"
"org.slf4j:jcl-over-slf4j:1.5.5","0.1584944805305828"
"org.codehaus.redback:redback-rbac-cached:1.2.8","0.15849028977412943"
"org.nuiton:nuiton-utils:2.1.2","0.15848337425143766"
"org.hibernate:hibernate-annotations:3.5.0-CR-2","0.15848299947458555"
"org.tuckey:urlrewritefilter:3.0.4","0.15847193715625074"
"com.google.gwt:gwt-user:2.4.0","0.1584707095360969"
"org.seleniumhq.selenium:selenium:2.0a7","0.158463999811653"
"javax.security:jacc:1.1","0.15846364744920644"
"javax.faces:jsf-api:1.2_08","0.15846364744920644"
"org.jclouds.driver:jclouds-joda:1.1.1","0.15846333771989565"
"org.ow2.jonas:jonas-services-api:5.3.0-RC1","0.15845897048655147"
"org.apache.cxf:cxf-rt-core:2.0.10","0.15845820417709253"
"jpox:jpox:1.1.9-1","0.15845819647262105"
"net.liftweb:lift-couchdb_2.8.0:2.1-RC1","0.15845299170236565"
"net.sf.jsptest:jsptest-jsp21:0.18","0.15844545868897966"
"com.sun.xml.bind:jaxb-impl:2.2.2","0.1584386813065221"
"org.pustefixframework.tutorial:ajax-calculator:0.15.23","0.1584379990011558"
"org.apache.wicket:wicket-ioc:1.4.8","0.15843339237989307"
"com.sun.xml.bind:jaxb-xjc:2.1.6","0.15841766411663172"
"org.pustefixframework.tutorial:usermanagement:0.15.23","0.15839617024807093"
"org.pustefixframework:pustefix-live:0.15.23","0.15839617024807093"
"org.apache.cassandra:cassandra-thrift:1.1.0-beta1","0.15839412347023626"
"org.eclipse.emf:org.eclipse.emf.mwe2.runtime:2.9.1.201705291010","0.15839257706436916"
"org.pustefixframework:pustefix-numberguess:0.16.6","0.15838780449745393"
"org.pustefixframework:pustefix-live:0.16.6","0.15838780449745393"
"org.pustefixframework.samples.modules:sample-module-A:0.16.6","0.15838780449745393"
"org.glassfish.connectors:connectors-runtime:3.0.1-b04","0.1583867592304833"
"org.slf4j:slf4j-log4j12:1.5.5","0.1583855763841582"
"org.slf4j:jul-to-slf4j:1.5.5","0.1583855763841582"
"org.pustefixframework.samples.modules:animal-module:0.16.4","0.15837996160625056"
"org.pustefixframework:pustefix-live:0.16.4","0.15837996160625056"
"org.apache.directmemory:directmemory-cache:0.1-incubating","0.1583786803594897"
"org.apache.axis:axis-saaj:1.4","0.15837490925734993"
"org.apache.activemq:activemq-core:5.4.1","0.15837485767656342"
"org.apache.cxf:cxf-rt-core:2.4.3","0.15836937501152862"
"org.ow2.jonas:jonas-commons:5.1.4","0.15836714824248307"
"org.apache.openjpa:apache-openjpa:2.0.0-M3","0.15834805865051774"
"org.jbehave:jbehave-odf:4.0-beta-1","0.15834491897196726"
"com.thoughtworks.paranamer:paranamer:2.2","0.15834376800221894"
"org.nuiton.i18n:nuiton-i18n-api:1.0.1","0.15834029672412125"
"org.freemarker:freemarker:2.3.14","0.15833176251979672"
"org.apache.camel:camel-spring:2.8.5","0.15832947368225586"
"org.apache.cxf:cxf-rt-core:2.4.1","0.15831502139885542"
"asm:asm:1.4.3","0.15831382041277164"
"ch.qos.logback:logback-classic:0.9.19","0.15831341194517734"
"directory:apacheds-main:0.9","0.1583051038436747"
"org.apache.maven.archiva:archiva-indexer:1.0-beta-3","0.15830385996962082"
"com.sun.jersey:jersey-server:1.9.1","0.1582978149626348"
"org.springframework:spring-context-support:3.0.4.RELEASE","0.15829612015037328"
"org.apache.cxf:cxf-common-utilities:2.3.3","0.1582959623636087"
"com.sun.jersey:jersey-bundle:1.6","0.15829203034068134"
"org.apache.isis:applib:0.2.0-incubating","0.15828920063711263"
"org.apache.openwebbeans:openwebbeans-spi:1.1.1","0.15828536279495567"
"org.apache.xbean:xbean-server:2.7","0.1582846960291171"
"org.jclouds:jclouds-blobstore:1.2.1","0.15828388667037765"
"org.codehaus.plexus:plexus-velocity:1.1.8","0.15828319100444824"
"org.nuiton.jredmine:jredmine-client:1.0.1","0.1582805275206385"
"org.codehaus.sonar-plugins:sonar-php-plugin:0.4","0.15827652084703742"
"org.apache.maven:maven-plugin-api:2.0.7","0.1582686181482387"
"org.codehaus.redback:redback-configuration:1.2.8","0.15826824489230917"
"org.apache.geronimo.plugins:console-tomcat:2.1.4","0.15825541033036236"
"org.apache.maven.mercury:mercury-artifact:1.0-alpha-6","0.1582497977749476"
"org.ow2.bonita:bonita-client:5.2.2","0.1582494361871062"
"ldapsdk:ldapsdk:4.1","0.15824105568302735"
"org.kuali.student.core:ks-core-ui:1.2.2-M4","0.15824024118541322"
"org.jbehave:jbehave-odf:3.4.3","0.15823916965442839"
"org.mortbay.jetty:jboss-jetty:7.4.2.v20110526","0.15823482864157018"
"org.apache.cxf:cxf-rt-transports-http-jetty:2.1.6","0.1582344314912793"
"org.codehaus.plexus:plexus-velocity:1.1.3","0.15823077569504868"
"org.apache.cxf:cxf-rt-core:2.1.2","0.15821207145982136"
"org.sonatype.nexus:nexus-repository-metadata-api:1.0.2","0.15821162903775768"
"org.mortbay.jetty:jetty-client:6.1.19","0.15821162903775768"
"org.apache.cxf:cxf-corbatools-maven-plugin:2.2.6","0.15821094799982652"
"org.ocpsoft.rewrite:rewrite-config-jodatime:1.0.2.Final","0.1582074851801932"
"org.springframework:spring-webmvc:3.0.1.RELEASE","0.15820384965659737"
"asm:asm-commons:3.3.1","0.1581931617668901"
"org.sonatype.nexus:nexus-indexer-artifact:1.0.0","0.15819071466121523"
