artifact,union_find
org.ow2.spec.ee:ow2-jsr77-1.1-spec:1.0.6,30125
org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.6,30125
org.apache.geronimo.specs:geronimo-jaxrpc_1.1_spec:1.1,30125
javax.mail:mail:1.4,30125
org.ow2.util:util-ee-metadata-common-api:1.0.33,30125
org.ow2.util:util-scan-api:1.0.33,30125
org.ow2.util:util-pool-api:1.0.33,30125
org.ow2.util:audit-report-api:1.0.33,30125
org.ow2.util:util-jmx-api:1.0.33,30125
org.ow2.jonas:jonas-jmx:5.2.3,30125
org.ow2.jonas:jonas-management-javaee:5.2.3,30125
org.ow2.jonas:jonas-management-services:5.2.3,30125
org.ow2.jonas:jonas-security:5.2.3,30125
org.ow2.carol:carol-interceptors:1.0.1,30125
org.ow2.jonas:jonas-security-jacc:5.2.3,30125
org.ow2.jonas:jonas-security-jacc-handlers:5.2.3,30125
org.ow2.jonas:jonas-security-propagation:5.2.3,30125
org.ow2.jonas:jonas-security-auth:5.2.3,30125
org.ow2.jonas:jonas-management-reconfig:5.2.3,30125
commons-digester:commons-digester:2.0,30125
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.3,30125
org.ow2.carol:carol:3.0.8,30125
org.ow2.carol.irmi:irmi:1.1.2,30125
org.jacorb:jacorb:2.2.3-jonas-patch-20071018,30125
avalon-framework:avalon-framework:4.1.5,30125
org.jacorb:jacorb-idl:2.2.3-jonas-patch-20071018,30125
logkit:logkit:1.2,30125
org.ow2.bundles:ow2-util-i18n:1.0.27,30125
org.ow2.util:util-i18n:1.0.29,30125
commons-modeler:commons-modeler:2.0.1,30125
commons-logging:commons-logging-api:1.1,30125
org.ow2.jonas:jonas-domain:5.2.3,30125
org.ow2.jonas:jonas-deployment:5.2.3,30125
org.apache.axis:axis-jaxrpc:1.4,30125
org.apache.geronimo.specs:geronimo-corba_2.3_spec:1.1,30125
commons-beanutils:commons-beanutils:1.8.0,30125
wsdl4j:wsdl4j:1.6.1,30125
org.apache.tomcat:servlet-api:6.0.35,30125
org.ow2.bundles:ow2-util-ee-deploy-impl:1.0.31,30125
org.ow2.bundles:ow2-util-ee-metadata-war-impl:1.0.27,30125
org.ow2.util:util-ee-metadata-war-impl:1.0.29,30125
org.ow2.util:util-ee-metadata-ws-impl:1.0.29,30125
org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.27,30125
org.ow2.util:util-ee-metadata-car-api:1.0.29,30125
org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.27,30125
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.27,30125
org.ow2.util:util-ee-metadata-common-impl:1.0.29,30125
org.ow2.bundles:ow2-util-ee-metadata-car-impl:1.0.27,30125
org.ow2.util:util-ee-metadata-car-impl:1.0.29,30125
org.ow2.easybeans:easybeans-deployment:1.2.3,30125
org.ow2.util:util-scan-impl:1.0.33,30125
org.ow2.util:util-pool-impl:1.0.33,30125
org.ow2.util:util-xmlconfig:1.0.33,30125
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.33,30125
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.33,30125
org.ow2.util:util-marshalling:1.0.33,30125
org.ow2.easybeans:easybeans-util:1.2.3,30125
org.ow2.easybeans:easybeans-asm:3.0,30125
org.ow2.easybeans:easybeans-asm-commons:3.0,30125
org.ow2.easybeans:easybeans-asm-tree:3.0,30125
org.ow2.bundles:ow2-util-event-impl:1.0.27,30125
org.ow2.util:util-event-impl:1.0.29,30125
org.objectweb.monolog:monolog-api:2.1.12,30125
org.eclipse.birt.runtime:org.eclipse.datatools.modelbase.sql:1.0.5.v201110151330,598
org.codehaus.mojo:cobertura-maven-plugin:2.0,30125
cobertura:cobertura:1.7,30125
oro:oro:2.0.8,30125
asm:asm:2.1,30125
log4j:log4j:1.2.9,30125
javancss:ccl:21.41,30125
javancss:javancss:21.41,30125
cobertura:cobertura-runtime:1.7,30125
urbanophile:java-getopt:1.0.9,30125
org.apache.maven:maven-artifact:2.0,30125
org.apache.maven.reporting:maven-reporting-api:2.0,30125
doxia:doxia-sink-api:1.0-alpha-4,30125
org.apache.maven:maven-profile:2.0,30125
org.apache.maven:maven-model:2.0,30125
org.apache.maven:maven-artifact-manager:2.0,30125
org.apache.maven:maven-repository-metadata:2.0,30125
org.apache.maven.wagon:wagon-provider-api:1.0-alpha-5,30125
org.apache.maven.reporting:maven-reporting-impl:2.0,30125
commons-validator:commons-validator:1.1.4,30125
doxia:doxia-core:1.0-alpha-4,30125
org.codehaus.izpack:izpack-api:5.0.0-beta2,30125
org.apache.ant:ant:1.7.1,30125
org.apache.ant:ant-launcher:1.7.1,30125
org.codehaus.izpack:izpack-tools:5.0.0-beta2,30125
org.picocontainer:picocontainer:2.11.1,30125
org.hornetq:hornetq-logging:2.2.0.EAP-QA-10162,624
org.ow2.jonas:jonas-shell:5.3.0-M6,30125
org.ow2.shelbie:shelbie-core:2.0.0-M1,30125
org.fusesource.jansi:jansi:1.8,30125
org.codehaus.plexus:plexus-interpolation:1.8.1,30125
org.apache.felix:org.apache.felix.ipojo.handler.whiteboard:1.4.0,30125
org.apache.felix:org.apache.felix.ipojo:1.8.0,30125
org.apache.felix:org.apache.felix.ipojo.metadata:1.4.0,30125
asm:asm-all:3.0,30125
org.apache.felix:org.osgi.core:1.0.1,30125
net.java.dev.jna:jna:3.1.0,30125
org.apache.karaf.shell:org.apache.karaf.shell.console:2.2.5,30125
org.sonatype.jline:jline:2.5,30125
org.osgi:org.osgi.core:4.3.0,30125
org.apache.karaf.jaas:org.apache.karaf.jaas.modules:2.2.5,30125
org.apache.karaf.jaas:org.apache.karaf.jaas.config:2.2.5,30125
org.apache.karaf.jaas:org.apache.karaf.jaas.boot:2.2.5,30125
org.apache.karaf:org.apache.karaf.util:2.2.5,30125
org.apache.aries.blueprint:org.apache.aries.blueprint:0.3.1,30125
org.apache.aries:org.apache.aries.util:0.3,30125
org.apache.aries.testsupport:org.apache.aries.testsupport.unit:0.3,30125
org.apache.aries.proxy:org.apache.aries.proxy.api:0.3,30125
org.apache.felix:org.apache.felix.gogo.runtime:0.10.0,30125
org.apache.myfaces.extensions.cdi:dist-project:0.9.3,647
org.kuali.rice:rice-db:2.0.1,648
org.glassfish.deployment:deployment-client:3.1-b22,30125
org.glassfish.common:common-util:3.1-b22,30125
com.sun.enterprise:hk2:1.0.47,30125
com.sun.enterprise:hk2-core:1.0.47,30125
com.sun.enterprise:config:1.0.47,30125
org.glassfish.hk2.external:bean-validator:1.0.47,30125
com.sun.enterprise:auto-depends:1.0.47,30125
org.glassfish.common:glassfish-api:3.1-b22,30125
com.sun.enterprise:config-types:1.0.47,30125
com.sun.grizzly:grizzly-utils:1.9.19,30125
com.sun.grizzly:grizzly-lzma:1.9.19,30125
org.glassfish.admin:admin-cli:3.1-b22,30125
org.glassfish.hk2.external:asm-all-repackaged:1.0.47,30125
org.glassfish.core:glassfish:3.1-b22,30125
org.glassfish.admin:admin-util:3.1-b22,30125
org.glassfish.admin:config-api:3.1-b22,30125
com.sun.grizzly:grizzly-config:1.9.19,30125
com.sun.enterprise:osgi-adapter:1.0.47,30125
com.sun.grizzly:grizzly-comet:1.9.19,30125
com.sun.grizzly:grizzly-http:1.9.19,30125
com.sun.grizzly:grizzly-framework:1.9.19,30125
com.sun.grizzly:grizzly-rcm:1.9.19,30125
com.sun.grizzly:grizzly-portunif:1.9.19,30125
com.sun.grizzly:grizzly-websockets:1.9.19,30125
com.sun.grizzly:grizzly-http-servlet:1.9.19,30125
org.glassfish.admin:launcher:3.1-b22,30125
org.glassfish.branding:branding:3.1-b22,30125
org.glassfish:javax.enterprise.deploy:3.1-b22,30125
org.glassfish.deployment:deployment-common:3.1-b22,30125
org.glassfish.common:internal-api:3.1-b22,30125
org.apache.tapestry:tapestry-json:5.3.4,679
org.ow2.jasmine.monitoring:jasmine-eos-mbeancmdManager-server:1.2.1-M7,30125
log4j:apache-log4j-extras:1.0,30125
org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.1,30125
org.ow2.jasmine:jasmine-event-api:1.3.1-M2,30125
org.glassfish.cluster:gms-adapter:3.1-b27,30125
com.sun.enterprise:hk2:1.0.58,30125
com.sun.enterprise:hk2-core:1.0.58,30125
com.sun.enterprise:config:1.0.58,30125
org.glassfish.hk2.external:bean-validator:1.0.58,30125
com.sun.enterprise:auto-depends:1.0.58,30125
org.glassfish.common:glassfish-api:3.1-b27,30125
com.sun.enterprise:config-types:1.0.58,30125
com.sun.grizzly:grizzly-utils:1.9.21,30125
com.sun.grizzly:grizzly-lzma:1.9.21,30125
org.glassfish.common:common-util:3.1-b27,30125
org.glassfish.cluster:gms-bootstrap:3.1-b27,30125
org.glassfish.admin:config-api:3.1-b27,30125
com.sun.grizzly:grizzly-config:1.9.21,30125
com.sun.enterprise:osgi-adapter:1.0.58,30125
org.glassfish.admin:admin-cli:3.1-b27,30125
org.glassfish.hk2.external:asm-all-repackaged:1.0.58,30125
org.glassfish.core:glassfish:3.1-b27,30125
org.glassfish.admin:admin-util:3.1-b27,30125
org.glassfish.common:internal-api:3.1-b27,30125
org.glassfish.admin:launcher:3.1-b27,30125
org.glassfish.branding:branding:3.1-b27,30125
org.shoal:shoal-gms-api:1.5.20,30125
org.shoal:shoal-gms-impl:1.5.20,30125
com.sun.enterprise:hk2-core:1.0.25,30125
com.sun.enterprise:config:1.0.25,30125
com.sun.enterprise:auto-depends:1.0.25,30125
org.glassfish.hk2.external:asm-all-repackaged:1.0.25,30125
org.glassfish:bean-validator:3.0-JBoss-4.0.2_03,30125
org.eobjects.metamodel:MetaModel-mongodb:3.2.3,30125
org.eobjects.metamodel:MetaModel-core:3.2.3,30125
org.slf4j:slf4j-api:1.7.1,30125
org.mongodb:mongo-java-driver:2.9.1,30125
org.apache.maven.continuum:continuum-notifier-irc:1.0-alpha-4,30125
plexus:plexus-ircbot:1.1-alpha-4,30125
org.apache.maven.continuum:continuum-notifier-api:1.0-alpha-4,30125
plexus:plexus-notification:1.0-alpha-4,30125
org.apache.maven.continuum:continuum-api:1.0-alpha-4,30125
plexus:plexus-formica:1.0-beta-5,30125
oro:oro:2.0.6,30125
plexus:plexus-i18n:1.0-beta-4,30125
ognl:ognl:2.6.7,30125
org.apache.maven.continuum:continuum-model:1.0-alpha-4,30125
plexus:plexus-container-default:1.0-alpha-6,30125
plexus:plexus-utils:1.0.3,30125
org.codehaus.service-conduit:sca4j-bpel-engine-lightweight:0.9.6,30125
org.jvnet.hudson.plugins:status-view:1.0,730
org.apache.oodt:pcs-core:0.4,30125
org.apache.oodt:oodt-commons:0.4,30125
commons-dbcp:commons-dbcp:1.2.1,30125
commons-collections:commons-collections:2.1,30125
commons-pool:commons-pool:1.2,30125
commons-lang:commons-lang:2.3,30125
commons-logging:commons-logging:1.0.3,30125
org.springframework:spring-core:2.5.4,30125
org.springframework:spring-hibernate3:2.0.8,30125
org.hibernate:hibernate:3.2.5.ga,30125
net.sf.ehcache:ehcache:1.2.3,30125
asm:asm-attrs:1.5.3,30125
cglib:cglib:2.1_3,30125
asm:asm:1.5.3,30125
org.springframework:spring-dao:2.0.8,30125
org.springframework:spring-jdbc:2.0.8,30125
org.apache.oodt:pcs-input:0.4,30125
org.apache.oodt:cas-metadata:0.4,30125
commons-codec:commons-codec:1.3,30125
org.apache.tika:tika-core:0.8,30125
org.apache.oodt:cas-workflow:0.4,30125
org.apache.oodt:cas-cli:0.4,30125
concurrent:concurrent:1.3.4,30125
commons-httpclient:commons-httpclient:3.0,30125
org.apache.lucene:lucene-core:2.0.0,30125
org.safehaus.jug:jug:2.0.0,30125
hsqldb:hsqldb:1.8.0.7,30125
org.apache.geronimo.javamail:geronimo-javamail_1.4_mail:1.8.1,30125
org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.1,30125
org.apache.oodt:cas-resource:0.4,30125
org.apache.oodt:cas-filemgr:0.4,30125
org.springframework:spring-beans:3.0.5.RELEASE,30125
org.springframework:spring-context:3.0.5.RELEASE,30125
org.springframework:spring-aop:3.0.5.RELEASE,30125
org.springframework:spring-asm:3.0.5.RELEASE,30125
org.springframework:spring-expression:3.0.5.RELEASE,30125
com.google.guava:guava:10.0.1,30125
commons-cli:commons-cli:1.2,30125
org.apache.solr:solr-solrj:1.3.0,30125
org.apache.solr:solr-common:1.3.0,30125
commons-fileupload:commons-fileupload:1.2,30125
stax:stax:1.2.0,30125
stax:stax-api:1.0.1,30125
net.java.dev.stax-utils:stax-utils:20040917,30125
org.apache.solr:solr-core:1.3.0,30125
org.apache.solr:solr-lucene-analyzers:1.3.0,30125
org.apache.solr:solr-lucene-highlighter:1.3.0,30125
org.apache.solr:solr-lucene-queries:1.3.0,30125
org.apache.solr:solr-lucene-snowball:1.3.0,30125
org.apache.solr:solr-lucene-spellchecker:1.3.0,30125
org.apache.solr:solr-commons-csv:1.3.0,30125
woodstox:wstx-asl:3.2.7,30125
org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1,30125
org.python:jython:2.2-beta1,30125
org.apache.oodt:cas-crawler:0.4,30125
xmlrpc:xmlrpc:2.0.1,30125
org.mule.examples:mule-example-stockquote:3.1.1,787
org.kuali.common:kuali-deploy:2.0.11,30125
org.kuali.common:kuali-jdbc:1.0.4,30125
org.kuali.common:kuali-util:1.0.10,30125
org.apache.commons:commons-lang3:3.1,30125
commons-io:commons-io:2.4,30125
commons-beanutils:commons-beanutils:1.8.3,30125
org.springframework:spring-context:3.1.3.RELEASE,30125
org.springframework:spring-aop:3.1.3.RELEASE,30125
org.springframework:spring-expression:3.1.3.RELEASE,30125
org.springframework:spring-asm:3.1.3.RELEASE,30125
org.springframework:spring-beans:3.1.3.RELEASE,30125
org.jasypt:jasypt:1.9.0,30125
org.slf4j:jcl-over-slf4j:1.6.4,30125
org.springframework:spring-jdbc:3.1.3.RELEASE,30125
org.springframework:spring-core:3.1.3.RELEASE,30125
org.springframework:spring-tx:3.1.3.RELEASE,30125
org.kuali.common:kuali-sql:2.0.0,30125
org.jvnet.jaxbhelp.maven2:maven-jaxbhelp-plugin:1.0.4,30125
org.jvnet.jaxb1.maven2:maven-jaxb1-plugin:1.0-rc6,30125
com.sun.xml.bind:jaxb-xjc:1.0.6,30125
com.sun.xml.bind:jaxb-impl:1.0.6,30125
com.sun.xml.bind:jaxb-libs:1.0.6,30125
com.sun.msv.datatype.xsd:xsdlib:20060615,30125
isorelax:isorelax:20030108,30125
relaxngDatatype:relaxngDatatype:20020414,30125
javax.xml.bind:jaxb-api:1.0,30125
javax.xml.parsers:jaxp-api:1.4,30125
com.sun.xml.parsers:jaxp-ri:1.4,30125
org.jvnet.jaxbhelp:jaxbhelp-core:1.0.4,30125
org.jvnet.jaxbcommons:jaxbcommons-core:1.0.3,30125
commons-lang:commons-lang:2.1,30125
org.jvnet.jaxbcommons:jaxbcommons-shared:1.0.3,30125
org.jvnet.jaxbhelp:jaxbhelp-structure:1.0.4,30125
commons-io:commons-io:1.2,30125
org.springframework:spring:1.2.7,30125
net.sf.saxon:saxon:8.7,30125
net.sf.saxon:saxon-dom:8.7,30125
com.mysema.querydsl:querydsl-core:0.7.11,30125
net.sourceforge.collections:collections-generic:4.01,30125
com.mysema.commons:mysema-commons-lang:0.1.4,30125
net.sourceforge.findbugs:jsr305:1.3.2,30125
net.sourceforge.findbugs:annotations:1.3.2,30125
janino:janino:2.5.10,30125
cglib:cglib:2.2,30125
org.slf4j:slf4j-api:1.5.2,30125
org.eobjects.analyzerbeans:AnalyzerBeans-core:0.12,30125
org.eobjects.analyzerbeans:AnalyzerBeans-api:0.12,30125
org.eobjects.metamodel:MetaModel-core:3.0-beta1,30125
org.eobjects.metamodel:MetaModel-full:3.0-beta1,30125
org.eobjects.metamodel:MetaModel-csv:3.0-beta1,30125
net.sf.opencsv:opencsv:2.1,30125
org.eobjects.metamodel:MetaModel-fixedwidth:3.0-beta1,30125
org.eobjects.metamodel:MetaModel-mongodb:3.0-beta1,30125
org.mongodb:mongo-java-driver:2.7.3,30125
org.eobjects.metamodel:MetaModel-excel:3.0-beta1,30125
org.apache.poi:poi-ooxml:3.8-beta5,30125
org.apache.poi:poi:3.8-beta5,30125
org.apache.poi:poi-ooxml-schemas:3.8-beta5,30125
org.apache.xmlbeans:xmlbeans:2.3.0,30125
org.eobjects.metamodel:MetaModel-dbase:3.0-beta1,30125
org.eobjects.metamodel:MetaModel-access:3.0-beta1,30125
com.healthmarketscience.jackcess:jackcess:1.2.6,30125
org.eobjects.metamodel:MetaModel-jdbc:3.0-beta1,30125
org.eobjects.metamodel:MetaModel-openoffice:3.0-beta1,30125
hsqldb:hsqldb:1.8.0.10,30125
org.eobjects.metamodel:MetaModel-xml:3.0-beta1,30125
org.eobjects.sassyreader:SassyReader:0.4,30125
org.apache.commons:commons-math:2.2,30125
commons-dbcp:commons-dbcp:1.4,30125
commons-pool:commons-pool:1.5.4,30125
com.googlecode.gentyref:gentyref:1.1.0,30125
org.slf4j:slf4j-log4j12:1.6.4,30125
log4j:log4j:1.2.16,30125
org.apache.tuscany.sca:tuscany-binding-jms-runtime:1.4,30125
org.apache.tuscany.sca:tuscany-binding-jms:1.4,30125
org.apache.tuscany.sca:tuscany-assembly-xml:1.4,30125
org.apache.tuscany.sca:tuscany-contribution-namespace:1.4,30125
org.apache.tuscany.sca:tuscany-sca-api:1.4,30125
org.apache.tuscany.sca:tuscany-core-spi:1.4,30125
org.apache.tuscany.sca:tuscany-extensibility:1.4,30125
org.apache.tuscany.sca:tuscany-sca-api-extension:1.4,30125
org.apache.tuscany.sca:tuscany-assembly:1.4,30125
org.apache.tuscany.sca:tuscany-monitor:1.4,30125
org.apache.tuscany.sca:tuscany-definitions:1.4,30125
org.apache.tuscany.sca:tuscany-policy:1.4,30125
org.apache.tuscany.sca:tuscany-interface:1.4,30125
org.apache.tuscany.sca:tuscany-contribution:1.4,30125
org.codehaus.woodstox:wstx-asl:3.2.4,30125
org.apache.tuscany.sca:tuscany-core:1.4,30125
org.apache.tuscany.sca:tuscany-contribution-java:1.4,30125
org.apache.geronimo.specs:geronimo-commonj_1.1_spec:1.0,30125
cglib:cglib-nodep:2.1_3,30125
org.apache.tuscany.sca:tuscany-interface-java:1.4,30125
org.apache.tuscany.sca:tuscany-interface-wsdl:1.4,30125
org.apache.tuscany.sca:tuscany-xsd:1.4,30125
org.apache.ws.commons.schema:XmlSchema:1.4.2,30125
wsdl4j:wsdl4j:1.6.2,30125
org.apache.tuscany.sca:tuscany-databinding-axiom:1.4,30125
org.apache.tuscany.sca:tuscany-databinding:1.4,30125
javax.xml.stream:stax-api:1.0-2,30125
org.apache.ws.commons.axiom:axiom-api:1.2.7,30125
org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.0.1,30125
org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.2,30125
jaxen:jaxen:1.1.1,30125
org.apache.ws.commons.axiom:axiom-impl:1.2.7,30125
org.apache.tuscany.sca:tuscany-binding-ws-wsdlgen:1.4,30125
org.apache.tuscany.sca:tuscany-binding-ws:1.4,30125
org.apache.tuscany.sca:tuscany-interface-wsdl-xml:1.4,30125
org.apache.tuscany.sca:tuscany-interface-java-jaxws:1.4,30125
org.apache.tuscany.sca:tuscany-databinding-jaxb:1.4,30125
com.sun.xml.bind:jaxb-impl:2.1.7,30125
org.apache.tuscany.sca:tuscany-interface-java-xml:1.4,30125
javax.xml.ws:jaxws-api:2.1,30125
asm:asm-all:3.1,30125
org.apache.tuscany.sca:tuscany-xsd-xml:1.4,30125
commons-beanutils:commons-beanutils:1.4.1,30125
commons-logging:commons-logging:1.0,30125
commons-collections:commons-collections:2.0,30125
org.ow2.jasmine.monitoring:jasmine-monitoring-util-extractor:1.2.7,30125
org.ow2.jasmine.monitoring:jasmine-monitoring-api-extractor:1.2.7,30125
org.ow2.jasmine:jasmine-event-api:1.3.2,30125
org.ow2.jasmine.monitoring:eventswitch-api:1.2.7,30125
org.ow2.easybeans:easybeans-rar_for_jonas-eclipselink:1.2.0-M5,30125
org.ow2.easybeans:easybeans-jpa-eclipselink-dependency:1.2.0-M5,30125
org.eclipse.persistence:eclipselink:2.1.2,30125
org.ow2.easybeans:easybeans-jpa-default-eclipselink:1.2.0-M5,30125
org.ow2.easybeans:easybeans-ee-ra:1.2.0-M5,30125
org.ow2.easybeans:easybeans-all:1.2.0-M5,30125
org.ow2.easybeans:easybeans-core:1.2.0-M5,30125
org.ow2.easybeans:easybeans-util:1.2.0-M5,30125
org.ow2.util:util-marshalling:1.0.29,30125
org.ow2.easybeans:easybeans-api:1.2.0-M5,30125
org.ow2.util:util-ee-deploy-api:1.0.29,30125
org.ow2.util:util-ee-metadata-common-api:1.0.29,30125
org.ow2.util:util-pool-api:1.0.29,30125
org.ow2.easybeans:easybeans-jacc-provider:1.2.0-M5,30125
org.ow2.util:util-ee-deploy-impl:1.0.29,30125
org.ow2.util:util-archive-impl:1.0.29,30125
org.ow2.util:util-xml:1.0.29,30125
org.ow2.util:util-plan-deploy-api:1.0.29,30125
org.ow2.util:util-plan-schemas:1.0.29,30125
javax.xml.bind:jaxb-api:2.0,30125
javax.xml.bind:jsr173_api:1.0,30125
org.ow2.util:util-execution:1.0.29,30125
org.ow2.util:util-pool-impl:1.0.29,30125
org.ow2.util:util-scan-api:1.0.29,30125
org.ow2.util:audit-report-impl:1.0.29,30125
org.ow2.util:util-pool-implenhanced:1.0.29,30125
org.ow2.util:util-stream:1.0.29,30125
org.ow2.easybeans:easybeans-security:1.2.0-M5,30125
org.ow2.util:util-xmlconfig:1.0.29,30125
org.ow2.easybeans:easybeans-transaction:1.2.0-M5,30125
org.ow2.util:util-jmx-impl:1.0.29,30125
org.ow2.easybeans:easybeans-management:1.2.0-M5,30125
org.ow2.easybeans:easybeans-jndi-resolver:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-carol:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-cmi:1.2.0-M5,30125
org.ow2.cmi:cmi-jgroups:2.2.4,30125
org.ow2.cmi:cmi-api-client:2.2.4,30125
org.ow2.util:util-component-impl:1.0.22,30125
org.ow2.cmi:cmi-core-common:2.2.4,30125
org.ow2.cmi:cmi-core-server:2.2.4,30125
org.ow2.cmi:cmi-api-server:2.2.4,30125
org.ow2.cmi:cmi-admin:2.2.4,30125
org.ow2.util:util-cluster-jgroups:1.0.22,30125
jgroups:jgroups:2.6.10.GA,30125
org.ow2.cmi:cmi-jndi:2.2.4,30125
org.ow2.cmi:cmi-rpc:2.2.4,30125
org.ow2.cmi:cmi-ejb2:2.2.4,30125
org.ow2.cmi:cmi-ha:2.2.4,30125
org.ow2.cmi:cmi-core-client:2.2.4,30125
org.ow2.cmi:cmi-lb:2.2.4,30125
org.ow2.cmi:cmi-components-event:2.2.4,30125
org.ow2.util:util-component-api:1.0.22,30125
org.ow2.easybeans:easybeans-deployment:1.2.0-M5,30125
org.ow2.util:util-scan-impl:1.0.29,30125
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.29,30125
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.29,30125
org.ow2.easybeans:easybeans-naming:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-hsqldb:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-jdbcpool:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-jca-workmanager:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-joram:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-jotm:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-quartz:1.2.0-M5,30125
org.ow2.easybeans:quartz:1.6.0,30125
org.ow2.easybeans:easybeans-component-mail:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-remotejndiresolver:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-smartclient:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-smartclient-client:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-smartclient-server:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-smartclient-api:1.2.0-M5,30125
org.ow2.easybeans:easybeans-component-smartclient-common:1.2.0-M5,30125
