artifact,betweenness_centrality
org.glassfish.upgrade:upgrade-scripts:3.1.1-b11,0
org.glassfish.ha:ha-shoal-cache-bootstrap:3.1.1-b11,0
org.glassfish.branding:branding:3.1.1-b11,0
org.glassfish.admin:server-mgmt:3.1.1-b11,0
org.glassfish.admin:launcher:3.1.1-b11,0
org.glassfish.admingui:console-cluster-plugin:3.1.1-b11,0
org.glassfish.cluster:gms-adapter:3.1.1-b11,0
org.glassfish.external:schema2beans-repackaged:3.1.1-b11,0
org.glassfish.deployment:dtds:3.1.1-b11,0
org.glassfish.deployment:schemas:3.1.1-b11,0
org.glassfish.extras:osgi-container:3.1.1-b11,0
org.glassfish.extras:grizzly-container:3.1.1-b11,0
org.glassfish.admin:backup:3.1.1-b11,0
org.glassfish.external:jmxremote_optional-repackaged:3.1.1-b11,0
org.glassfish.common:amx-config:3.1.1-b11,0
org.glassfish.common:amx-config-impl:3.1.1-b11,0
org.glassfish.common:amx-j2ee-impl:3.1.1-b11,0
org.glassfish.common:amx-ext-impl:3.1.1-b11,0
org.glassfish.deployment:deployment-client:3.1.1-b11,0
org.glassfish.deployment:deployment-autodeploy:3.1.1-b11,0
org.glassfish.deployment:deployment-admin:3.1.1-b11,0
org.glassfish.security:inmemory.jacc.provider:3.1.1-b11,0
org.glassfish.external:ant:3.1.1-b11,0
org.glassfish.ha:ha-file-store:3.1.1-b11,0
org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b11,0
org.glassfish.extras:javaee-frag:3.1.1-b11,0
org.glassfish.extras:appserv-rt-frag:3.1.1-b11,0
org.glassfish.osgi-platforms:equinox:3.1.1-b11,0
org.glassfish.core:glassfish-extra-jre-packages:3.1.1-b11,0
org.glassfish.core:api-exporter:3.1.1-b11,0
org.glassfish.packager:nucleus-base:3.1.1-b11,0
org.glassfish.flashlight:flashlight-agent:3.1.1-b11,0
org.glassfish.flashlight:flashlight-extra-jdk-packages:3.1.1-b11,0
org.glassfish.osgi-platforms:felix:3.1.1-b11,0
org.jvnet.hudson.plugins:sectioned-view:1.13,0
org.jvnet.hudson:htmlunit:2.2-hudson-7,0
org.jvnet.hudson:htmlunit-core-js:2.2-hudson-2,0
org.glassfish.admingui:console-plugin-service:3.2-b03,0
com.sun.jersey.contribs.bill-burke-book:ex06_2:1.5-ea08,0
org.apache.tapestry:tapestry-json:5.2.5,0
org.openl.rules:org.openl.rules.repository.jcr.jackrabbit:5.7.3,0
org.openl.rules:org.openl.rules.repository.jcr:5.7.3,0
org.apache.jackrabbit:jackrabbit-api:1.3.3,0
org.apache.jackrabbit:jackrabbit-jcr-commons:1.3.3,0
org.apache.jackrabbit:jackrabbit-text-extractors:1.3.3,0
org.apache.jackrabbit:jackrabbit-jcr-rmi:1.3.3,0
org.apache.cxf.systests.wsdl_maven:cxf-systests-java2ws:2.4.3,0
org.glassfish.grizzly:grizzly-http-servlet-server:2.1.3,0
org.glassfish.grizzly:grizzly-portunif:2.1.3,0
org.glassfish.grizzly:grizzly-rcm:2.1.3,0
org.glassfish.grizzly:grizzly-http:2.1.3,0
org.glassfish.grizzly:grizzly-http-ajp:2.1.3,0
org.glassfish.grizzly:grizzly-http-server-multipart:2.1.3,0
org.jclouds.provider:cloudloadbalancers-uk:1.5.0-beta.2,0
org.jclouds.api:cloudloadbalancers:1.5.0-beta.2,0
org.jclouds:jclouds-scriptbuilder:1.5.0-beta.2,0
org.jclouds.common:openstack-common:1.5.0-beta.2,0
com.redhat.rhevm.api:rhevm-api-cli-users:0.9-milestone6.2,0
com.foursquare:rogue-core_2.9.1:2.0.0-beta5,0
com.foursquare:rogue-field_2.9.1:2.0.0-beta5,0
org.glassfish.external:javadb:3.0-b56,0
com.netflix.curator:curator-client:1.1.15,0
net.sf.jopt-simple:jopt-simple:4.4-beta-3,0
payload:payload:0.1,0
org.jruby.extras:jffi:0.6.3,0
org.jbehave:jbehave-maven-plugin:3.3,0
org.apache.maven:maven-plugin-api:2.0.11,0
org.apache.maven:maven-artifact:2.0.11,0
org.apache.maven:maven-settings:2.0.11,0
org.apache.maven:maven-profile:2.0.11,0
org.apache.maven:maven-model:2.0.11,0
org.apache.maven:maven-repository-metadata:2.0.11,0
org.apache.maven:maven-plugin-registry:2.0.11,0
org.glassfish.external:ldapbp-repackaged:3.0-b55,0
org.apache.camel:camel-bindy:2.1.0,0
org.objectweb.fractal.cecilia:cecilia-baselib:2.0-beta-1,0
org.objectweb.fractal.cecilia:fractal-cecilia-api:2.0-beta-1,0
org.objectweb.fractal.cecilia:cecilia:2.0-beta-1,0
org.ops4j.pax.cdi:pax-cdi-web:0.3.0,0
org.ops4j.pax.cdi:pax-cdi-api:0.3.0,0
org.ops4j.pax.swissbox:pax-swissbox-core:1.5.1,0
org.ops4j.pax.web:pax-web-api:3.0.0.M1,0
org.ops4j.pax.swissbox:pax-swissbox-lifecycle:1.5.1,0
org.ops4j.base:ops4j-base-lang:1.3.0,0
org.osgi:org.osgi.core:4.3.1,0
org.osgi:org.osgi.compendium:4.3.1,0
org.apache.isis.tck:tck-objstore-dflt:0.2.0-incubating,0
org.apache.isis.viewer:wicket-applib:0.2.0-incubating,0
com.framework-x:framework-x:1.0-alpha-2,0
org.andromda.samples.animalquiz:animal-quiz-web:3.3,0
com.lowagie:itext:0.99,0
taglibs:standard:1.1.1,0
com.sun.jersey:jersey-core:1.8-ea04,0
drools:drools-smf:2.0-beta-17,0
org.mortbay.jetty.testwars:dummy-java13-lib:8.0.3.v20111011,0
org.databene:databene-webdecs:0.6.10,0
org.wicketstuff:openlayers-examples:1.4.17,0
org.jboss.marshalling:jboss-marshalling-river:1.3.0.CR8,0
org.jboss.marshalling:jboss-marshalling:1.3.0.CR8,0
org.jvnet.hudson.plugins:clearcase:1.1.1,0
net.sf.jped:jedit-syntax:2.2.2,0
org.codehaus.sonar:sonar-dev-mojo:1.12.6,0
org.glassfish:javax.transaction:3.1-b18,0
org.glassfish:javax.annotation:3.1-b18,0
org.glassfish:javax.xml.rpc:3.1-b18,0
javax.xml.ws:jaxws-api:2.2.3-promoted-b06,0
com.github.scala-incubator.io:scala-io-core_2.10.0-M6:0.4.0,0
org.scala-lang:scala-library:2.10.0-M6,0
com.jsuereth:scala-arm_2.10.0-M6:1.2,0
org.openengsb.docs:openengsb-docs-examples:1.3.0.M3,0
org.nuiton.topia:topia-persistence:2.3.4,0
org.jboss.arquillian.ajocado:arquillian-ajocado-api:1.0.0.CR1,0
org.ow2.util:util-stream:1.0.31,0
org.ow2.util:util-i18n:1.0.31,0
org.ow2.util:util-file:1.0.31,0
org.pojava:pojava:2.5.0,0
com.googlecode:jyield:0.0.6,0
org.apache.activemq:apollo-stomp:1.5,0
org.apache.activemq:apollo-util:1.5,0
org.apache.activemq:apollo-selector:1.5,0
org.fusesource.hawtdispatch:hawtdispatch:1.12,0
org.fusesource.hawtdispatch:hawtdispatch-scala:1.12,0
commons-codec:commons-codec:1.1,0
org.yaml:snakeyaml:1.7,0
org.glassfish.extras:glassfish-embedded-web:3.1.1-b10,0
org.glassfish.osgi-platforms:felix:3.1.1-b10,0
org.glassfish.osgi-platforms:equinox:3.1.1-b10,0
org.glassfish.core:glassfish-extra-jre-packages:3.1.1-b10,0
org.glassfish.core:api-exporter:3.1.1-b10,0
org.glassfish:simple-glassfish-api:3.1.1-b10,0
org.glassfish.admin:admin-util:3.1.1-b10,0
org.glassfish.core:logging:3.1.1-b10,0
org.glassfish.admin:launcher:3.1.1-b10,0
org.glassfish.branding:branding:3.1.1-b10,0
org.glassfish.deployment:deployment-admin:3.1.1-b10,0
org.glassfish.deployment:deployment-autodeploy:3.1.1-b10,0
org.glassfish.packager:nucleus-base:3.1.1-b10,0
org.glassfish.docs:basedocs:3.2-b02,0
org.glassfish.flashlight:flashlight-agent:3.1.1-b10,0
org.glassfish.flashlight:flashlight-extra-jdk-packages:3.1.1-b10,0
org.glassfish.extras:glassfish-embedded-static-shell-frag:3.1.1-b10,0
org.glassfish.deployment:dtds:3.1.1-b10,0
org.glassfish.deployment:schemas:3.1.1-b10,0
org.glassfish.extras:osgi-container:3.1.1-b10,0
org.glassfish.extras:grizzly-container:3.1.1-b10,0
org.glassfish.admin:monitoring-core:3.1.1-b10,0
org.glassfish.orb:orb-connector:3.1.1-b10,0
org.glassfish.admin:backup:3.1.1-b10,0
org.glassfish.admin:admin-core:3.1.1-b10,0
org.glassfish.common:amx-core:3.1.1-b10,0
org.glassfish.external:jmxremote_optional-repackaged:3.1.1-b10,0
org.glassfish.common:amx-config:3.1.1-b10,0
org.glassfish.common:amx-config-impl:3.1.1-b10,0
org.glassfish:javax.management.j2ee:3.1.1-b10,0
org.glassfish.common:amx-j2ee-impl:3.1.1-b10,0
org.glassfish.common:amx-ext-impl:3.1.1-b10,0
org.glassfish.deployment:deployment-client:3.1.1-b10,0
org.glassfish.deployment:deployment-javaee-core:3.1.1-b10,0
org.glassfish.security:inmemory.jacc.provider:3.1.1-b10,0
org.glassfish:javax.security.auth.message:3.1.1-b10,0
org.glassfish:javax.security.jacc:3.1.1-b10,0
org.glassfish.external:ant:3.1.1-b10,0
org.glassfish.ha:ha-file-store:3.1.1-b10,0
org.glassfish.external:schema2beans-repackaged:3.1.1-b10,0
org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b10,0
org.glassfish.extras:javaee-frag:3.1.1-b10,0
org.glassfish.extras:appserv-rt-frag:3.1.1-b10,0
org.glassfish.admin:server-mgmt:3.1.1-b10,0
org.glassfish.external:trilead-ssh2-repackaged:3.1.1-b10,0
org.glassfish.admingui:console-cluster-plugin:3.1.1-b10,0
org.glassfish.admingui:console-cluster-plugin-help:3.2-b02,0
org.glassfish.security:ssl-impl:3.1.1-b10,0
org.glassfish.security:jaspic.provider.framework:3.1.1-b10,0
org.glassfish.external:ldapbp-repackaged:3.1.1-b10,0
org.glassfish.external:libpam4j-repackaged:3.1.1-b10,0
org.glassfish.cluster:cluster-common:3.1.1-b10,0
org.glassfish.loadbalancer:load-balancer-admin:3.1.1-b10,0
org.glassfish.admin:rest-service:3.1.1-b10,0
org.glassfish.registration:registration-api:3.1.1-b10,0
org.glassfish.registration:registration-impl:3.1.1-b10,0
org.glassfish.registration:glassfish-registration:3.1.1-b10,0
org.glassfish.upgrade:upgrade-scripts:3.1.1-b10,0
org.glassfish.ha:ha-shoal-cache-bootstrap:3.1.1-b10,0
org.glassfish.connectors:descriptors:3.1.1-b10,0
org.glassfish.common:glassfish-ee-api:3.1.1-b10,0
org.glassfish.connectors:connectors-admin:3.1.1-b10,0
org.glassfish.admingui:console-jca-plugin:3.1.1-b10,0
org.glassfish.admingui:console-jca-plugin-help:3.2-b02,0
org.glassfish.persistence:persistence-common:3.1.1-b10,0
org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.1.1-b10,0
org.glassfish.admingui:console-jts-plugin:3.1.1-b10,0
org.glassfish.admingui:console-jts-plugin-help:3.2-b02,0
org.glassfish.deployment:deployment-javaee-full:3.1.1-b10,0
org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1.1-b10,0
org.glassfish.common:mejb-frag:3.1.1-b10,0
org.glassfish.external:jaxr-ra:3.1.1-b10,0
org.glassfish.admingui:console-common-full-plugin:3.1.1-b10,0
org.glassfish.admingui:console-common-full-plugin-help:3.2-b02,0
org.glassfish.core:javaee-kernel:3.1.1-b10,0
org.glassfish.common:stats77:3.1.1-b10,0
org.glassfish.admingui:console-ejb-lite-plugin:3.1.1-b10,0
org.glassfish.admingui:console-ejb-lite-plugin-help:3.2-b02,0
org.glassfish.admingui:console-plugin-service:3.1.1-b10,0
com.sun.jsftemplating:jsftemplating:2.1.0,0
org.glassfish:javax.servlet.jsp:3.1.1-b10,0
org.glassfish.admingui:console-common-help:3.2-b02,0
org.glassfish.admingui:console-updatecenter-plugin:3.1.1-b10,0
org.glassfish.admingui:console-community-branding-plugin:3.1.1-b10,0
org.glassfish.admingui:dist-fragment:3.1.1-b10,0
com.sun.faces:jsf-api:2.1.3-b01,0
com.sun.faces:jsf-impl:2.1.3-b01,0
org.glassfish.web:web-gui-plugin-common:3.1.1-b10,0
org.glassfish.web:web-naming:3.1.1-b10,0
org.glassfish.web:web-core:3.1.1-b10,0
org.glassfish.security:websecurity:3.1.1-b10,0
org.glassfish:javax.servlet.jsp.jstl:3.1.1-b10,0
org.glassfish.web:jsf-connector:3.1.1-b10,0
org.glassfish.web:jspcaching-connector:3.1.1-b10,0
org.glassfish.web:gf-web-connector:3.1.1-b10,0
org.glassfish.web:web-ajp:3.1.1-b10,0
org.glassfish.web:web-embed-impl:3.1.1-b10,0
org.glassfish.web:web-ha:3.1.1-b10,0
org.glassfish.admingui:console-web-plugin:3.1.1-b10,0
org.glassfish.admingui:console-web-plugin-help:3.2-b02,0
org.glassfish.web:weld-integration:3.1.1-b10,0
org.glassfish.web:weld-integration-fragment:3.1.1-b10,0
org.glassfish.fighterfish:osgi-cdi:1.0.1,0
org.glassfish.jdbc:templates:3.1.1-b10,0
org.glassfish.admingui:console-jdbc-plugin:3.1.1-b10,0
org.glassfish.admingui:console-jdbc-plugin-help:3.2-b02,0
org.glassfish.osgi-platforms:felix-webconsole-extension:3.1.1-b10,0
org.glassfish.admingui:glassfish-osgi-console-plugin:3.1.1-b10,0
org.glassfish.fighterfish:osgi-http:1.0.4,0
com.sun.jersey.glassfish.v3.osgi:jersey-gf-server:1.8,0
com.sun.jersey:jersey-client:1.8,0
com.sun.jersey.glassfish.v3.osgi:jersey-gf-statsproviders:1.8,0
javadb:javadb:10.6.2.1,0
org.ow2.util:util-security-impl:1.0.37,0
org.ow2.util:util-security-api:1.0.37,0
org.glassfish:osgi-javaee-base:3.1-b11,0
org.glassfish:javax.servlet:3.1-b11,0
org.apache.geronimo.configs:j2ee-corba-yoko:2.1.4,0
jstl:jstl:1.2,0
org.apache.geronimo.framework:geronimo-jdbc:2.1.4,0
org.apache.geronimo.framework:geronimo-naming:2.1.4,0
org.apache.geronimo.framework:geronimo-crypto:2.1.4,0
org.apache.geronimo.framework:geronimo-cli:2.1.4,0
geronimo-spec:geronimo-spec-activation:1.0.2-rc4,0
org.apache.xbean:xbean-reflect:3.5,0
org.apache.geronimo.framework:geronimo-jmx-remoting:2.1.4,0
org.apache.geronimo.components:geronimo-connector:2.1.2,0
org.apache.geronimo.components:geronimo-transaction:2.1.2,0
org.apache.geronimo.framework:geronimo-transformer:2.1.4,0
org.apache.derby:derbynet:10.4.2.0,0
org.apache.derby:derbytools:10.4.2.0,0
org.apache.geronimo.modules:geronimo-derby:2.1.4,0
org.tranql:tranql-connector-derby-embed-xa:1.4,0
org.apache.geronimo.modules:geronimo-activemq-management:2.1.4,0
org.apache.activemq:activemq-core:4.1.2-G20090207,0
org.apache.activemq:activeio-core:3.0.1,0
org.apache.openejb:openejb-loader:3.0.1,0
org.apache.openejb:openejb-javaagent:3.0.1,0
org.apache.openejb:openejb-jee:3.0.1,0
org.apache.activemq:activemq-ra:4.1.2,0
org.apache.xbean:xbean-naming:3.5,0
org.apache.openejb:commons-dbcp-all:1.3,0
org.codehaus.swizzle:swizzle-stream:1.0.1,0
org.apache.openejb:openejb-ejbd:3.0.1,0
org.apache.openejb:openejb-client:3.0.1,0
org.apache.openejb:openejb-server:3.0.1,0
org.apache.geronimo.modules:geronimo-openjpa:2.1.4,0
org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.0-M1,0
woodstox:wstx-asl:3.2.1,0
org.apache.xbean:xbean-finder:3.5,0
org.apache.geronimo.modules:geronimo-timer:2.1.4,0
org.apache.geronimo.framework:geronimo-interceptor:2.1.4,0
org.apache.geronimo.specs:geronimo-jacc_1.1_spec:1.0.1,0
org.apache.yoko:yoko-rmi-spec:1.0,0
org.apache.yoko:yoko-spec-corba:1.0,0
org.apache.yoko:yoko-rmi-impl:1.0,0
org.apache.geronimo.samples.javaee5:mytime-jetty:3.0.0,0
org.apache.geronimo.framework:geronimo-plugin:3.0.0,0
org.eclipse.jetty:jetty-jaspi:8.0.0.M2,0
org.eclipse.jetty:jetty-xml:8.0.0.M2,0
org.eclipse.jetty:jetty-security:8.0.0.M2,0
org.eclipse.jetty:jetty-servlet:8.0.0.M2,0
org.eclipse.jetty:jetty-continuation:8.0.0.M2,0
org.eclipse.jetty:jetty-io:8.0.0.M2,0
org.eclipse.jetty:jetty-ajp:8.0.0.M2,0
org.eclipse.jetty:jetty-util:8.0.0.M2,0
org.tranql:tranql-connector-derby-embed-local:1.7,0
org.apache.geronimo.bundles:myfaces-bundle:2.0.9_1,0
org.apache.geronimo.bundles:commons-digester:1.8_1,0
org.apache.geronimo.bundles:commons-discovery:0.4_1,0
org.apache.servicemix.bundles:org.apache.servicemix.bundles.dom4j:1.6.1_2,0
org.apache.openejb:mbean-annotation-api:4.0.0-beta-1,0
org.apache.openejb:openejb-api:4.0.0-beta-1,0
org.apache.openejb:openejb-javaagent:4.0.0-beta-1,0
org.apache.openwebbeans:openwebbeans-spi:1.1.1,0
org.apache.openwebbeans:openwebbeans-ejb:1.1.1,0
org.apache.openwebbeans:openwebbeans-web:1.1.1,0
org.apache.openejb.patch:openejb-bval:0.3,0
org.apache.openejb:openejb-client:4.0.0-beta-1,0
org.apache.openejb:openejb-ejbd:4.0.0-beta-1,0
org.apache.openejb:openejb-multicast:4.0.0-beta-1,0
org.apache.openejb:openejb-osgi-core:4.0.0-beta-1,0
org.apache.geronimo.bundles:scannotation:1.0.2_1,0
org.apache.geronimo.modules:geronimo-persistence-jpa20:3.0.0,0
org.apache.openwebbeans:openwebbeans-ee-common:1.1.1,0
org.apache.geronimo.modules:geronimo-aries-jpa:3.0.0,0
org.apache.aries.jpa:org.apache.aries.jpa.api:0.2-incubating,0
org.apache.aries.jpa:org.apache.aries.jpa.blueprint.aries:0.2-incubating,0
org.apache.aries.jpa:org.apache.aries.jpa.container:0.2-incubating,0
org.apache.aries.jpa:org.apache.aries.jpa.container.context:0.2-incubating,0
org.apache.xbean:xbean-asm-shaded:3.11.1,0
org.apache.servicemix.bundles:org.apache.servicemix.bundles.quartz:1.8.3_1,0
org.ow2.bonita:bonita-client:5.2.2,0
org.ow2.cmi:cmi-rmi:2.0.9,0
org.apache.myfaces.tobago:tobago-example:1.0.39,0
org.ow2.petals:petals-components-sls-parent:4.1,0
net.javacrumbs:mock-socket-parent:0.4,0
org.codehaus.mojo:commons-attributes-maven-plugin:1.0,0
xdoclet:xdoclet-xjavadoc:1.0,0
org.apache.geronimo.buildsupport:buildsupport-maven-plugin:2.2,0
org.codehaus.groovy.maven.feature:gmaven-feature-api:1.0-rc-2,0
org.codehaus.groovy.maven.feature:gmaven-feature-support:1.0-rc-2,0
org.codehaus.groovy.maven.support:ant-launcher-1.7.0:1.0-rc-2,0
org.codehaus.groovy.maven:gmaven-common:1.0-rc-2,0
org.codehaus.plexus:plexus-component-api:1.0-alpha-32,0
org.ow2.easybeans.osgi:easybeans-component-hsqldb:1.2.0-M3,0
org.jvnet.hudson.plugins:tasks:3.5,0
org.glassfish:osgi-ee-resources:3.1-b20,0
com.force.sdk:springmvc-archetype:22.0.7-BETA,0
com.sun.jersey.samples:https-server-glassfish:1.1.1-ea,0
javax.ws.rs:jsr311-api:1.1,0
org.apache.wicket:wicket-archetype-quickstart:1.4.0,0
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.6,0
org.ow2.util:util-scan-api:1.0.6,0
org.ow2.util:util-archive-impl:1.0.6,0
org.ow2.util:util-url:1.0.6,0
org.ow2.util:util-file:1.0.6,0
org.ow2.util:util-xml:1.0.6,0
org.ow2.util:util-i18n:1.0.6,0
org.codehaus.fabric3:fabric3-binding-ftp:1.4,0
org.codehaus.service-conduit:sca4j-async:0.9.0,0
sk.seges.acris:acris-asmant:1.2.2,0
org.glassfish:javax.servlet:3.1-b41,0
org.glassfish:javax.annotation:3.1-b41,0
org.glassfish:javax.transaction:3.1-b41,0
org.glassfish:javax.enterprise.deploy:3.1-b41,0
org.glassfish:javax.resource:3.1-b41,0
org.glassfish:javax.ejb:3.1-b41,0
org.glassfish.common:annotation-framework:3.1-b41,0
groovy:groovy-all-minimal:1.0,0
it.tidalwave.northernwind:it-tidalwave-northernwind-core-filesystem-basic:1.0.28,0
org.codehaus.groovy:groovy:1.8.3,0
org.fusesource.jansi:jansi:1.7,0
nl.orange11.healthcheck:orange11-health-check:0.1.0,0
org.mockito:mockito-all:1.9.0,0
org.jclouds.provider:greenhousedata-element-vcloud:1.4.1,0
net.sourceforge.ccxjc:cc-xjc-it:1.0-beta-13,0
org.ops4j.pax.web.samples:war-authentication:1.1.10,0
org.ops4j.pax.web.samples:helloworld-wc:1.1.10,0
org.springframework.integration:spring-integration-security:2.0.5.RELEASE,0
org.ow2.jonas.tools.configurator:impl:1.3.0,0
org.ow2.jonas.tools.configurator:api:1.3.0,0
org.jdtaus.banking:jdtaus-banking-schemas:1.11.7,0
org.ow2.jonas:mejb:5.1.6,0
com.mysema.querydsl:querydsl-jpa:2.7.1,0
com.mysema.commons:mysema-commons-lang:0.2.3,0
org.glassfish.hk2:osgiversion-maven-plugin:2.1.47,0
org.jclouds:jclouds-project:1.0-beta-9a,0
com.sun.grizzly:grizzly-portunif:1.9.33,0
com.sun.grizzly:grizzly-lzma:1.9.33,0
com.redhat.rhevm.api:rhevm-api-powershell-webapp:0.9-milestone5.1,0
org.appspy.viewer:org.appspy.viewer.birt.webapp:1.0,0
org.hibernate:hibernate-commons-annotations:3.0.0.ga,0
org.springframework:spring-jdbc:2.5.5,0
org.eclipse.birt:birt:2.3.1,0
org.glassfish.ejb:ejb:3.0-Prelude-Embedded-m2,0
org.sonatype.maven.shell.dist:mvnsh-mvn-ext:1.0,0
org.sonatype.maven:wagon-ahc:1.0.0,0
org.xwiki.commons:xwiki-commons-logging-logback:4.1-milestone-2,0
org.xwiki.commons:xwiki-commons-text:4.1-milestone-2,0
org.apache.jackrabbit:jackrabbit-jcr-server:2.2.0,0
org.apache.jackrabbit:jackrabbit-jcr-commons:2.2.0,0
org.wicketstuff:phonebook:1.5-RC4.2,0
net.sf.ehcache:ehcache-core:2.4.2,0
com.ibatis:ibatis2-common:2.1.7.597,0
org.hsqldb:hsqldb-j5:2.0.0,0
net.sf.shadesdb:shades:0.0.5,0
net.sf.beaver:beaver-rt:0.9.11,0
org.apache.servicemix.specs:org.apache.servicemix.specs.stax-api-1.0:1.7.0,0
org.ow2.jonas.autostart:configurator:1.0.0-M1,0
org.ow2.jonas.tools.configurator:impl:1.2.1,0
biz.aQute:bnd:0.0.169,0
org.ow2.jonas:jonas-datasource-binding:5.2.0-M3,0
org.ow2.jonas.autostart:proxy:1.0.0-M1,0
org.ow2.jonas.autostart:parseurl:1.0.0-M1,0
org.ow2.jonas.autostart:utility:1.0.0-M1,0
org.apache.whirr:whirr:0.2.0-incubating,0
org.apache.geronimo.configs:procrun:2.1.7,0
org.openengsb.domain:openengsb-domain-report:1.1.0.M4,0
com.sun.grizzly:grizzly-framework:1.9.18-f,0
com.sun.grizzly:grizzly-utils:1.9.18-f,0
org.apache.camel:camel-irc:2.0.0,0
com.sun.jersey.contribs.bill-burke-book:ex10_1:1.9-ea03,0
org.codehaus.openxma:dsl-platform:3.6.3,0
org.codehaus.openxma:properties:1.0.3,0
org.glassfish:osgi-jdbc:3.1-b14,0
org.apache.tomcat:tomcat-jasper-el:7.0.28,0
org.apache.tomcat:tomcat-el-api:7.0.28,0
net.liftweb:lift-jta:1.1-M7,0
org.scala-libs:scalajpa:1.1,0
org.glassfish.packager:glassfish-corba:3.1-b35,0
org.glassfish.persistence:persistence-common:3.1-b35,0
org.glassfish.admin:admin-util:3.1-b35,0
org.glassfish.security:ssl-impl:3.1-b35,0
org.glassfish:javax.security.auth.message:3.1-b35,0
org.glassfish:javax.security.jacc:3.1-b35,0
org.glassfish.security:jaspic.provider.framework:3.1-b35,0
org.glassfish.external:ldapbp-repackaged:3.1-b35,0
org.glassfish.external:libpam4j-repackaged:3.1-b35,0
org.glassfish.transaction:transaction-internal-api:3.1-b35,0
org.eclipse.persistence:org.eclipse.persistence.jpa:2.2.0-M6,0
org.eclipse.persistence:org.eclipse.persistence.jpa.modelgen:2.2.0-M6,0
org.eclipse.persistence:org.eclipse.persistence.oracle:2.2.0-M6,0
org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.1-b35,0
org.glassfish:osgi-javaee-base:3.1-b35,0
org.glassfish:osgi-jpa-extension:3.1-b35,0
org.glassfish.connectors:descriptors:3.1-b35,0
org.glassfish.connectors:gf-connectors-connector:3.1-b35,0
org.glassfish.common:glassfish-ee-api:3.1-b35,0
org.glassfish.ejb:ejb-internal-api:3.1-b35,0
org.glassfish:simple-glassfish-api:3.1-b35,0
org.glassfish.core:logging:3.1-b35,0
org.glassfish.cluster:cluster-common:3.1-b35,0
org.glassfish.external:trilead-ssh2-repackaged:3.1-b35,0
org.shoal:shoal-gms-api:1.5.24,0
org.glassfish.admingui:console-jca-plugin:3.1-b35,0
org.glassfish.admingui:console-jca-plugin-help:3.1-b09,0
org.glassfish.admin:rest-service:3.1-b35,0
org.glassfish.registration:registration-api:3.1-b35,0
org.glassfish.registration:registration-impl:3.1-b35,0
org.glassfish.registration:glassfish-registration:3.1-b35,0
org.glassfish.external:sysnet-registration-repackaged:3.1-b35,0
org.glassfish.external:commons-codec-repackaged:3.1-b35,0
org.glassfish.upgrade:upgrade-scripts:3.1-b35,0
org.glassfish.ha:ha-shoal-cache-bootstrap:3.1-b35,0
org.shoal:shoal-gms-impl:1.5.24,0
org.glassfish.branding:branding:3.1-b35,0
org.glassfish.admin:server-mgmt:3.1-b35,0
org.glassfish.admin:launcher:3.1-b35,0
org.glassfish.admingui:console-cluster-plugin:3.1-b35,0
org.glassfish.admingui:console-cluster-plugin-help:3.1-b09,0
org.glassfish.cluster:gms-adapter:3.1-b35,0
org.glassfish.external:schema2beans-repackaged:3.1-b35,0
