artifact,community
org.ow2.carol.irmi:irmi:1.1.2,557
org.jacorb:jacorb:2.2.3-jonas-patch-20071018,558
avalon-framework:avalon-framework:4.1.5,559
org.jacorb:jacorb-idl:2.2.3-jonas-patch-20071018,560
logkit:logkit:1.2,561
org.ow2.bundles:ow2-util-i18n:1.0.27,562
org.ow2.util:util-i18n:1.0.29,563
commons-modeler:commons-modeler:2.0.1,564
commons-logging:commons-logging-api:1.1,565
org.ow2.jonas:jonas-domain:5.2.3,566
org.ow2.jonas:jonas-deployment:5.2.3,567
org.apache.axis:axis-jaxrpc:1.4,568
org.apache.geronimo.specs:geronimo-corba_2.3_spec:1.1,569
commons-beanutils:commons-beanutils:1.8.0,570
wsdl4j:wsdl4j:1.6.1,571
org.apache.tomcat:servlet-api:6.0.35,572
org.ow2.bundles:ow2-util-ee-deploy-impl:1.0.31,573
org.ow2.bundles:ow2-util-ee-metadata-war-impl:1.0.27,574
org.ow2.util:util-ee-metadata-war-impl:1.0.29,575
org.ow2.util:util-ee-metadata-ws-impl:1.0.29,576
org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.27,577
org.ow2.util:util-ee-metadata-car-api:1.0.29,578
org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.27,579
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.27,580
org.ow2.util:util-ee-metadata-common-impl:1.0.29,581
org.ow2.bundles:ow2-util-ee-metadata-car-impl:1.0.27,582
org.ow2.util:util-ee-metadata-car-impl:1.0.29,583
org.ow2.easybeans:easybeans-deployment:1.2.3,584
org.ow2.util:util-scan-impl:1.0.33,585
org.ow2.util:util-pool-impl:1.0.33,586
org.ow2.util:util-xmlconfig:1.0.33,587
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.33,588
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.33,589
org.ow2.util:util-marshalling:1.0.33,590
org.ow2.easybeans:easybeans-util:1.2.3,591
org.ow2.easybeans:easybeans-asm:3.0,592
org.ow2.easybeans:easybeans-asm-commons:3.0,593
org.ow2.easybeans:easybeans-asm-tree:3.0,594
org.ow2.bundles:ow2-util-event-impl:1.0.27,595
org.ow2.util:util-event-impl:1.0.29,596
org.objectweb.monolog:monolog-api:2.1.12,597
org.eclipse.birt.runtime:org.eclipse.datatools.modelbase.sql:1.0.5.v201110151330,598
org.codehaus.mojo:cobertura-maven-plugin:2.0,599
cobertura:cobertura:1.7,600
oro:oro:2.0.8,601
asm:asm:2.1,602
log4j:log4j:1.2.9,603
javancss:ccl:21.41,604
javancss:javancss:21.41,605
cobertura:cobertura-runtime:1.7,606
urbanophile:java-getopt:1.0.9,607
org.apache.maven:maven-artifact:2.0,608
org.apache.maven.reporting:maven-reporting-api:2.0,609
doxia:doxia-sink-api:1.0-alpha-4,610
org.apache.maven:maven-profile:2.0,611
org.apache.maven:maven-model:2.0,612
org.apache.maven:maven-artifact-manager:2.0,613
org.apache.maven:maven-repository-metadata:2.0,614
org.apache.maven.wagon:wagon-provider-api:1.0-alpha-5,615
org.apache.maven.reporting:maven-reporting-impl:2.0,616
commons-validator:commons-validator:1.1.4,617
doxia:doxia-core:1.0-alpha-4,618
org.codehaus.izpack:izpack-api:5.0.0-beta2,619
org.apache.ant:ant:1.7.1,620
org.apache.ant:ant-launcher:1.7.1,621
org.codehaus.izpack:izpack-tools:5.0.0-beta2,622
org.picocontainer:picocontainer:2.11.1,623
org.hornetq:hornetq-logging:2.2.0.EAP-QA-10162,624
org.ow2.jonas:jonas-shell:5.3.0-M6,625
org.ow2.shelbie:shelbie-core:2.0.0-M1,626
org.fusesource.jansi:jansi:1.8,627
org.codehaus.plexus:plexus-interpolation:1.8.1,628
org.apache.felix:org.apache.felix.ipojo.handler.whiteboard:1.4.0,629
org.apache.felix:org.apache.felix.ipojo:1.8.0,630
org.apache.felix:org.apache.felix.ipojo.metadata:1.4.0,631
asm:asm-all:3.0,632
org.apache.felix:org.osgi.core:1.0.1,633
net.java.dev.jna:jna:3.1.0,634
org.apache.karaf.shell:org.apache.karaf.shell.console:2.2.5,635
org.sonatype.jline:jline:2.5,636
org.osgi:org.osgi.core:4.3.0,637
org.apache.karaf.jaas:org.apache.karaf.jaas.modules:2.2.5,638
org.apache.karaf.jaas:org.apache.karaf.jaas.config:2.2.5,639
org.apache.karaf.jaas:org.apache.karaf.jaas.boot:2.2.5,640
org.apache.karaf:org.apache.karaf.util:2.2.5,641
org.apache.aries.blueprint:org.apache.aries.blueprint:0.3.1,642
org.apache.aries:org.apache.aries.util:0.3,643
org.apache.aries.testsupport:org.apache.aries.testsupport.unit:0.3,644
org.apache.aries.proxy:org.apache.aries.proxy.api:0.3,645
org.apache.felix:org.apache.felix.gogo.runtime:0.10.0,646
org.apache.myfaces.extensions.cdi:dist-project:0.9.3,647
org.kuali.rice:rice-db:2.0.1,648
org.glassfish.deployment:deployment-client:3.1-b22,649
org.glassfish.common:common-util:3.1-b22,650
com.sun.enterprise:hk2:1.0.47,651
com.sun.enterprise:hk2-core:1.0.47,652
com.sun.enterprise:config:1.0.47,653
org.glassfish.hk2.external:bean-validator:1.0.47,654
com.sun.enterprise:auto-depends:1.0.47,655
org.glassfish.common:glassfish-api:3.1-b22,656
com.sun.enterprise:config-types:1.0.47,657
com.sun.grizzly:grizzly-utils:1.9.19,658
com.sun.grizzly:grizzly-lzma:1.9.19,659
org.glassfish.admin:admin-cli:3.1-b22,660
org.glassfish.hk2.external:asm-all-repackaged:1.0.47,661
org.glassfish.core:glassfish:3.1-b22,662
org.glassfish.admin:admin-util:3.1-b22,663
org.glassfish.admin:config-api:3.1-b22,664
com.sun.grizzly:grizzly-config:1.9.19,665
com.sun.enterprise:osgi-adapter:1.0.47,666
com.sun.grizzly:grizzly-comet:1.9.19,667
com.sun.grizzly:grizzly-http:1.9.19,668
com.sun.grizzly:grizzly-framework:1.9.19,669
com.sun.grizzly:grizzly-rcm:1.9.19,670
com.sun.grizzly:grizzly-portunif:1.9.19,671
com.sun.grizzly:grizzly-websockets:1.9.19,672
com.sun.grizzly:grizzly-http-servlet:1.9.19,673
org.glassfish.admin:launcher:3.1-b22,674
org.glassfish.branding:branding:3.1-b22,675
org.glassfish:javax.enterprise.deploy:3.1-b22,676
org.glassfish.deployment:deployment-common:3.1-b22,677
org.glassfish.common:internal-api:3.1-b22,678
org.apache.tapestry:tapestry-json:5.3.4,679
org.ow2.jasmine.monitoring:jasmine-eos-mbeancmdManager-server:1.2.1-M7,680
log4j:apache-log4j-extras:1.0,681
org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.1,682
org.ow2.jasmine:jasmine-event-api:1.3.1-M2,683
org.glassfish.cluster:gms-adapter:3.1-b27,684
com.sun.enterprise:hk2:1.0.58,685
com.sun.enterprise:hk2-core:1.0.58,686
com.sun.enterprise:config:1.0.58,687
org.glassfish.hk2.external:bean-validator:1.0.58,688
com.sun.enterprise:auto-depends:1.0.58,689
org.glassfish.common:glassfish-api:3.1-b27,690
com.sun.enterprise:config-types:1.0.58,691
com.sun.grizzly:grizzly-utils:1.9.21,692
com.sun.grizzly:grizzly-lzma:1.9.21,693
org.glassfish.common:common-util:3.1-b27,694
org.glassfish.cluster:gms-bootstrap:3.1-b27,695
org.glassfish.admin:config-api:3.1-b27,696
com.sun.grizzly:grizzly-config:1.9.21,697
com.sun.enterprise:osgi-adapter:1.0.58,698
org.glassfish.admin:admin-cli:3.1-b27,699
org.glassfish.hk2.external:asm-all-repackaged:1.0.58,700
org.glassfish.core:glassfish:3.1-b27,701
org.glassfish.admin:admin-util:3.1-b27,702
org.glassfish.common:internal-api:3.1-b27,703
org.glassfish.admin:launcher:3.1-b27,704
org.glassfish.branding:branding:3.1-b27,705
org.shoal:shoal-gms-api:1.5.20,706
org.shoal:shoal-gms-impl:1.5.20,707
com.sun.enterprise:hk2-core:1.0.25,708
com.sun.enterprise:config:1.0.25,709
com.sun.enterprise:auto-depends:1.0.25,710
org.glassfish.hk2.external:asm-all-repackaged:1.0.25,711
org.glassfish:bean-validator:3.0-JBoss-4.0.2_03,712
org.eobjects.metamodel:MetaModel-mongodb:3.2.3,713
org.eobjects.metamodel:MetaModel-core:3.2.3,714
org.slf4j:slf4j-api:1.7.1,715
org.mongodb:mongo-java-driver:2.9.1,716
org.apache.maven.continuum:continuum-notifier-irc:1.0-alpha-4,717
plexus:plexus-ircbot:1.1-alpha-4,718
org.apache.maven.continuum:continuum-notifier-api:1.0-alpha-4,719
plexus:plexus-notification:1.0-alpha-4,720
org.apache.maven.continuum:continuum-api:1.0-alpha-4,721
plexus:plexus-formica:1.0-beta-5,722
oro:oro:2.0.6,723
plexus:plexus-i18n:1.0-beta-4,724
ognl:ognl:2.6.7,725
org.apache.maven.continuum:continuum-model:1.0-alpha-4,726
plexus:plexus-container-default:1.0-alpha-6,727
plexus:plexus-utils:1.0.3,728
org.codehaus.service-conduit:sca4j-bpel-engine-lightweight:0.9.6,729
org.jvnet.hudson.plugins:status-view:1.0,730
org.apache.oodt:pcs-core:0.4,731
org.apache.oodt:oodt-commons:0.4,732
commons-dbcp:commons-dbcp:1.2.1,733
commons-collections:commons-collections:2.1,734
commons-pool:commons-pool:1.2,735
commons-lang:commons-lang:2.3,736
commons-logging:commons-logging:1.0.3,737
org.springframework:spring-core:2.5.4,738
org.springframework:spring-hibernate3:2.0.8,739
org.hibernate:hibernate:3.2.5.ga,740
net.sf.ehcache:ehcache:1.2.3,741
asm:asm-attrs:1.5.3,742
cglib:cglib:2.1_3,743
asm:asm:1.5.3,744
org.springframework:spring-dao:2.0.8,745
org.springframework:spring-jdbc:2.0.8,746
org.apache.oodt:pcs-input:0.4,747
org.apache.oodt:cas-metadata:0.4,748
commons-codec:commons-codec:1.3,749
org.apache.tika:tika-core:0.8,750
org.apache.oodt:cas-workflow:0.4,751
org.apache.oodt:cas-cli:0.4,752
concurrent:concurrent:1.3.4,753
commons-httpclient:commons-httpclient:3.0,754
org.apache.lucene:lucene-core:2.0.0,755
org.safehaus.jug:jug:2.0.0,756
hsqldb:hsqldb:1.8.0.7,757
org.apache.geronimo.javamail:geronimo-javamail_1.4_mail:1.8.1,758
org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.1,759
org.apache.oodt:cas-resource:0.4,760
org.apache.oodt:cas-filemgr:0.4,761
org.springframework:spring-beans:3.0.5.RELEASE,762
org.springframework:spring-context:3.0.5.RELEASE,763
org.springframework:spring-aop:3.0.5.RELEASE,764
org.springframework:spring-asm:3.0.5.RELEASE,765
org.springframework:spring-expression:3.0.5.RELEASE,766
com.google.guava:guava:10.0.1,767
commons-cli:commons-cli:1.2,768
org.apache.solr:solr-solrj:1.3.0,769
org.apache.solr:solr-common:1.3.0,770
commons-fileupload:commons-fileupload:1.2,771
stax:stax:1.2.0,772
stax:stax-api:1.0.1,773
net.java.dev.stax-utils:stax-utils:20040917,774
org.apache.solr:solr-core:1.3.0,775
org.apache.solr:solr-lucene-analyzers:1.3.0,776
org.apache.solr:solr-lucene-highlighter:1.3.0,777
org.apache.solr:solr-lucene-queries:1.3.0,778
org.apache.solr:solr-lucene-snowball:1.3.0,779
org.apache.solr:solr-lucene-spellchecker:1.3.0,780
org.apache.solr:solr-commons-csv:1.3.0,781
woodstox:wstx-asl:3.2.7,782
org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1,783
org.python:jython:2.2-beta1,784
org.apache.oodt:cas-crawler:0.4,785
xmlrpc:xmlrpc:2.0.1,786
org.mule.examples:mule-example-stockquote:3.1.1,787
org.kuali.common:kuali-deploy:2.0.11,788
org.kuali.common:kuali-jdbc:1.0.4,789
org.kuali.common:kuali-util:1.0.10,790
org.apache.commons:commons-lang3:3.1,791
commons-io:commons-io:2.4,792
commons-beanutils:commons-beanutils:1.8.3,793
org.springframework:spring-context:3.1.3.RELEASE,794
org.springframework:spring-aop:3.1.3.RELEASE,795
org.springframework:spring-expression:3.1.3.RELEASE,796
org.springframework:spring-asm:3.1.3.RELEASE,797
org.springframework:spring-beans:3.1.3.RELEASE,798
org.jasypt:jasypt:1.9.0,799
org.slf4j:jcl-over-slf4j:1.6.4,800
org.springframework:spring-jdbc:3.1.3.RELEASE,801
org.springframework:spring-core:3.1.3.RELEASE,802
org.springframework:spring-tx:3.1.3.RELEASE,803
org.kuali.common:kuali-sql:2.0.0,804
org.jvnet.jaxbhelp.maven2:maven-jaxbhelp-plugin:1.0.4,805
org.jvnet.jaxb1.maven2:maven-jaxb1-plugin:1.0-rc6,806
com.sun.xml.bind:jaxb-xjc:1.0.6,807
com.sun.xml.bind:jaxb-impl:1.0.6,808
com.sun.xml.bind:jaxb-libs:1.0.6,809
com.sun.msv.datatype.xsd:xsdlib:20060615,810
isorelax:isorelax:20030108,811
relaxngDatatype:relaxngDatatype:20020414,812
javax.xml.bind:jaxb-api:1.0,813
javax.xml.parsers:jaxp-api:1.4,814
com.sun.xml.parsers:jaxp-ri:1.4,815
org.jvnet.jaxbhelp:jaxbhelp-core:1.0.4,816
org.jvnet.jaxbcommons:jaxbcommons-core:1.0.3,817
commons-lang:commons-lang:2.1,818
org.jvnet.jaxbcommons:jaxbcommons-shared:1.0.3,819
org.jvnet.jaxbhelp:jaxbhelp-structure:1.0.4,820
commons-io:commons-io:1.2,821
org.springframework:spring:1.2.7,822
net.sf.saxon:saxon:8.7,823
net.sf.saxon:saxon-dom:8.7,824
com.mysema.querydsl:querydsl-core:0.7.11,825
net.sourceforge.collections:collections-generic:4.01,826
com.mysema.commons:mysema-commons-lang:0.1.4,827
net.sourceforge.findbugs:jsr305:1.3.2,828
net.sourceforge.findbugs:annotations:1.3.2,829
janino:janino:2.5.10,830
cglib:cglib:2.2,831
org.slf4j:slf4j-api:1.5.2,832
org.eobjects.analyzerbeans:AnalyzerBeans-core:0.12,833
org.eobjects.analyzerbeans:AnalyzerBeans-api:0.12,834
org.eobjects.metamodel:MetaModel-core:3.0-beta1,835
org.eobjects.metamodel:MetaModel-full:3.0-beta1,836
org.eobjects.metamodel:MetaModel-csv:3.0-beta1,837
net.sf.opencsv:opencsv:2.1,838
org.eobjects.metamodel:MetaModel-fixedwidth:3.0-beta1,839
org.eobjects.metamodel:MetaModel-mongodb:3.0-beta1,840
org.mongodb:mongo-java-driver:2.7.3,841
org.eobjects.metamodel:MetaModel-excel:3.0-beta1,842
org.apache.poi:poi-ooxml:3.8-beta5,843
org.apache.poi:poi:3.8-beta5,844
org.apache.poi:poi-ooxml-schemas:3.8-beta5,845
org.apache.xmlbeans:xmlbeans:2.3.0,846
org.eobjects.metamodel:MetaModel-dbase:3.0-beta1,847
org.eobjects.metamodel:MetaModel-access:3.0-beta1,848
com.healthmarketscience.jackcess:jackcess:1.2.6,849
org.eobjects.metamodel:MetaModel-jdbc:3.0-beta1,850
org.eobjects.metamodel:MetaModel-openoffice:3.0-beta1,851
hsqldb:hsqldb:1.8.0.10,852
org.eobjects.metamodel:MetaModel-xml:3.0-beta1,853
org.eobjects.sassyreader:SassyReader:0.4,854
org.apache.commons:commons-math:2.2,855
commons-dbcp:commons-dbcp:1.4,856
commons-pool:commons-pool:1.5.4,857
com.googlecode.gentyref:gentyref:1.1.0,858
org.slf4j:slf4j-log4j12:1.6.4,859
log4j:log4j:1.2.16,860
org.apache.tuscany.sca:tuscany-binding-jms-runtime:1.4,861
org.apache.tuscany.sca:tuscany-binding-jms:1.4,862
org.apache.tuscany.sca:tuscany-assembly-xml:1.4,863
org.apache.tuscany.sca:tuscany-contribution-namespace:1.4,864
org.apache.tuscany.sca:tuscany-sca-api:1.4,865
org.apache.tuscany.sca:tuscany-core-spi:1.4,866
org.apache.tuscany.sca:tuscany-extensibility:1.4,867
org.apache.tuscany.sca:tuscany-sca-api-extension:1.4,868
org.apache.tuscany.sca:tuscany-assembly:1.4,869
org.apache.tuscany.sca:tuscany-monitor:1.4,870
org.apache.tuscany.sca:tuscany-definitions:1.4,871
org.apache.tuscany.sca:tuscany-policy:1.4,872
org.apache.tuscany.sca:tuscany-interface:1.4,873
org.apache.tuscany.sca:tuscany-contribution:1.4,874
org.codehaus.woodstox:wstx-asl:3.2.4,875
org.apache.tuscany.sca:tuscany-core:1.4,876
org.apache.tuscany.sca:tuscany-contribution-java:1.4,877
org.apache.geronimo.specs:geronimo-commonj_1.1_spec:1.0,878
cglib:cglib-nodep:2.1_3,879
org.apache.tuscany.sca:tuscany-interface-java:1.4,880
org.apache.tuscany.sca:tuscany-interface-wsdl:1.4,881
org.apache.tuscany.sca:tuscany-xsd:1.4,882
org.apache.ws.commons.schema:XmlSchema:1.4.2,883
wsdl4j:wsdl4j:1.6.2,884
org.apache.tuscany.sca:tuscany-databinding-axiom:1.4,885
org.apache.tuscany.sca:tuscany-databinding:1.4,886
javax.xml.stream:stax-api:1.0-2,887
org.apache.ws.commons.axiom:axiom-api:1.2.7,888
org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.0.1,889
org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.2,890
jaxen:jaxen:1.1.1,891
org.apache.ws.commons.axiom:axiom-impl:1.2.7,892
org.apache.tuscany.sca:tuscany-binding-ws-wsdlgen:1.4,893
org.apache.tuscany.sca:tuscany-binding-ws:1.4,894
org.apache.tuscany.sca:tuscany-interface-wsdl-xml:1.4,895
org.apache.tuscany.sca:tuscany-interface-java-jaxws:1.4,896
org.apache.tuscany.sca:tuscany-databinding-jaxb:1.4,897
com.sun.xml.bind:jaxb-impl:2.1.7,898
org.apache.tuscany.sca:tuscany-interface-java-xml:1.4,899
javax.xml.ws:jaxws-api:2.1,900
asm:asm-all:3.1,901
org.apache.tuscany.sca:tuscany-xsd-xml:1.4,902
commons-beanutils:commons-beanutils:1.4.1,903
commons-logging:commons-logging:1.0,904
commons-collections:commons-collections:2.0,905
org.ow2.jasmine.monitoring:jasmine-monitoring-util-extractor:1.2.7,906
org.ow2.jasmine.monitoring:jasmine-monitoring-api-extractor:1.2.7,907
org.ow2.jasmine:jasmine-event-api:1.3.2,908
org.ow2.jasmine.monitoring:eventswitch-api:1.2.7,909
org.ow2.easybeans:easybeans-rar_for_jonas-eclipselink:1.2.0-M5,910
org.ow2.easybeans:easybeans-jpa-eclipselink-dependency:1.2.0-M5,911
org.eclipse.persistence:eclipselink:2.1.2,912
org.ow2.easybeans:easybeans-jpa-default-eclipselink:1.2.0-M5,913
org.ow2.easybeans:easybeans-ee-ra:1.2.0-M5,914
org.ow2.easybeans:easybeans-all:1.2.0-M5,915
org.ow2.easybeans:easybeans-core:1.2.0-M5,916
org.ow2.easybeans:easybeans-util:1.2.0-M5,917
org.ow2.util:util-marshalling:1.0.29,918
org.ow2.easybeans:easybeans-api:1.2.0-M5,919
org.ow2.util:util-ee-deploy-api:1.0.29,920
org.ow2.util:util-ee-metadata-common-api:1.0.29,921
org.ow2.util:util-pool-api:1.0.29,922
org.ow2.easybeans:easybeans-jacc-provider:1.2.0-M5,923
org.ow2.util:util-ee-deploy-impl:1.0.29,924
org.ow2.util:util-archive-impl:1.0.29,925
org.ow2.util:util-xml:1.0.29,926
org.ow2.util:util-plan-deploy-api:1.0.29,927
org.ow2.util:util-plan-schemas:1.0.29,928
javax.xml.bind:jaxb-api:2.0,929
javax.xml.bind:jsr173_api:1.0,930
org.ow2.util:util-execution:1.0.29,931
org.ow2.util:util-pool-impl:1.0.29,932
org.ow2.util:util-scan-api:1.0.29,933
org.ow2.util:audit-report-impl:1.0.29,934
org.ow2.util:util-pool-implenhanced:1.0.29,935
org.ow2.util:util-stream:1.0.29,936
org.ow2.easybeans:easybeans-security:1.2.0-M5,937
org.ow2.util:util-xmlconfig:1.0.29,938
org.ow2.easybeans:easybeans-transaction:1.2.0-M5,939
org.ow2.util:util-jmx-impl:1.0.29,940
org.ow2.easybeans:easybeans-management:1.2.0-M5,941
org.ow2.easybeans:easybeans-jndi-resolver:1.2.0-M5,942
org.ow2.easybeans:easybeans-component-carol:1.2.0-M5,943
org.ow2.easybeans:easybeans-component-cmi:1.2.0-M5,944
org.ow2.cmi:cmi-jgroups:2.2.4,945
org.ow2.cmi:cmi-api-client:2.2.4,946
org.ow2.util:util-component-impl:1.0.22,947
org.ow2.cmi:cmi-core-common:2.2.4,948
org.ow2.cmi:cmi-core-server:2.2.4,949
org.ow2.cmi:cmi-api-server:2.2.4,950
org.ow2.cmi:cmi-admin:2.2.4,951
org.ow2.util:util-cluster-jgroups:1.0.22,952
jgroups:jgroups:2.6.10.GA,953
org.ow2.cmi:cmi-jndi:2.2.4,954
org.ow2.cmi:cmi-rpc:2.2.4,955
org.ow2.cmi:cmi-ejb2:2.2.4,956
org.ow2.cmi:cmi-ha:2.2.4,957
org.ow2.cmi:cmi-core-client:2.2.4,958
org.ow2.cmi:cmi-lb:2.2.4,959
org.ow2.cmi:cmi-components-event:2.2.4,960
org.ow2.util:util-component-api:1.0.22,961
org.ow2.easybeans:easybeans-deployment:1.2.0-M5,962
org.ow2.util:util-scan-impl:1.0.29,963
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.29,964
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.29,965
org.ow2.easybeans:easybeans-naming:1.2.0-M5,966
org.ow2.easybeans:easybeans-component-hsqldb:1.2.0-M5,967
org.ow2.easybeans:easybeans-component-jdbcpool:1.2.0-M5,968
org.ow2.easybeans:easybeans-component-jca-workmanager:1.2.0-M5,969
org.ow2.easybeans:easybeans-component-joram:1.2.0-M5,970
org.ow2.easybeans:easybeans-component-jotm:1.2.0-M5,971
org.ow2.easybeans:easybeans-component-quartz:1.2.0-M5,972
org.ow2.easybeans:quartz:1.6.0,973
org.ow2.easybeans:easybeans-component-mail:1.2.0-M5,974
org.ow2.easybeans:easybeans-component-remotejndiresolver:1.2.0-M5,975
org.ow2.easybeans:easybeans-component-smartclient:1.2.0-M5,976
org.ow2.easybeans:easybeans-component-smartclient-client:1.2.0-M5,977
org.ow2.easybeans:easybeans-component-smartclient-server:1.2.0-M5,978
org.ow2.easybeans:easybeans-component-smartclient-api:1.2.0-M5,979
org.ow2.easybeans:easybeans-component-smartclient-common:1.2.0-M5,980
org.ow2.easybeans:easybeans-component-depmonitor:1.2.0-M5,981
org.ow2.util:util-archive-api:1.0.29,982
org.ow2.easybeans:easybeans-component-event:1.2.0-M5,983
org.ow2.easybeans:easybeans-component-jmx:1.2.0-M5,984
org.ow2.util:util-jmx-api:1.0.29,985
org.ow2.easybeans:easybeans-component-statistic:1.2.0-M5,986
org.ow2.easybeans:easybeans-component-audit:1.2.0-M5,987
org.ow2.util:audit-report-api:1.0.29,988
org.ow2.easybeans:easybeans-jpa-openjpa-glue:1.2.0-M5,989
org.ow2.easybeans:easybeans-jpa-toplink-essentials-glue:1.2.0-M5,990
org.ow2.easybeans:easybeans-jpa-eclipselink-glue:1.2.0-M5,991
org.ow2.util:util-ant-tasks:1.0.29,992
org.codehaus.fabric3:fabric3-binding-ftp:0.6,993
stax:stax-api:1.0,994
commons-net:commons-net:1.4.1,995
org.apache.myfaces.extensions.validator.component-support-modules:myfaces-extval-trinidad-support:1.2.1,996
org.apache.myfaces.extensions.validator:myfaces-extval-core:1.2.1,997
commons-graph:commons-graph:0.8.1,998
com.googlecode.sli4j:sli4j-log4j:2.0,999
com.googlecode.sli4j:sli4j-core:2.0,1000
log4j:log4j:1.2.15,1001
com.healthmarketscience.jackcess:jackcess:1.2.8,1002
commons-lang:commons-lang:2.0,1003
log4j:log4j:1.2.7,1004
org.ow2.util:util-plan-fetcher-api:1.0.26,1005
org.ow2.util:util-plan-schemas:1.0.26,1006
org.ow2.util:util-plan-repository-api:1.0.26,1007
org.ow2.util:util-log:1.0.26,1008
org.ow2.util:util-i18n:1.0.26,1009
org.kasource:ka-event-osgi:0.7,1010
net.sf.scannotation:scannotation:1.0.2,1011
javassist:javassist:3.6.0.GA,1012
org.kasource:ka-event-core:0.7,1013
org.kasource:ka-event-annotations:0.7,1014
com.sun.xml.bind:jaxb-xjc:2.2.1,1015
com.sun.xml.bind:jaxb-impl:2.2.1,1016
javax.xml.bind:jaxb-api:2.2.1,1017
org.kasource:ka-commons:0.7,1018
org.apache.felix:org.osgi.compendium:1.4.0,1019
org.apache.felix:org.osgi.core:1.4.0,1020
org.apache.felix:javax.servlet:1.0.0,1021
org.apache.felix:org.osgi.foundation:1.2.0,1022
org.apache.log4j:com.springsource.org.apache.log4j:1.2.16,1023
org.mortbay.jetty.testwars:test-war-log4j_1.2.15:7.4.1.v20110513,1024
