artifact,trans_usages
org.glassfish.admingui:dataprovider:3.1-b12,8
org.kuali.rice:rice-kew-api:2.0.0-rc4,11
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.28,3
asm:asm-tree:2.1,2
org.apache.axis2:axis2-kernel:1.6.0,1
com.sun.enterprise:hk2:0.3.48,1
com.sun.grizzly:grizzly-lzma:1.9.19-beta3,18
org.ow2.jonas.cxf.transport.reliablejms:examples-ejb_mdb-modules-wsdl:0.1,1
org.glassfish:javax.ejb:3.1.1-b07,6
org.apache.tomcat:el-api:6.0.24,1
org.apache.directory.server:apacheds-server-xml:1.5.4,1
hsqldb:hsqldb:1.8.0.7,56
org.springframework.ws:spring-ws-test:2.0.0.RELEASE,1
org.ow2.easybeans:easybeans-security:1.1.0,4
org.glassfish.admin:launcher:3.0-b61,7
com.mycila:mycila-guice:2.0.ga,1
org.glassfish.common:container-common:3.2-b01,3
org.apache.cxf:cxf-rt-ws-addr:2.4.3,3
org.glassfish.metro:webservices-osgi:2.1.1-b07,2
org.glassfish:javax.transaction:3.1-b32,27
org.ow2.easybeans:easybeans-api:1.0-M6-JONAS,1
net.sourceforge.jadex:jadex-kernel-base:2.0-rc9,3
com.payneteasy.superfly:superfly-spi-support:1.2-10,3
org.glassfish.osgi-platforms:equinox:3.1.1-b01,24
org.glassfish:javax.transaction:3.0.1-b06,15
org.apache.camel:camel-groovy:2.9.1,4
org.glassfish.connectors:connectors-admin:3.0.1-b08,17
org.apache.camel:camel-spring:2.3.0,4
org.eclipse.jetty:jetty-security:7.4.1.v20110513,3
org.springframework.webflow:spring-js:2.2.1.RELEASE,6
org.codehaus.jackson:jackson-core-asl:1.3.1,3
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.11,3
org.glassfish.jdbc:jdbc-admin:3.0.1-b08,10
org.glassfish.common:common-util:3.1-b05,2
org.glassfish.admin:config-api:3.2-b01,16
org.glassfish.admingui:console-common:3.0-b72,3
org.glassfish.common:container-common:3.1-b30,16
org.eclipse.jetty:jetty-jmx:7.6.7.v20120910,3
org.sonatype.plugin:plugin-host-api:1.1.0,5
com.sun.enterprise:tiger-types-osgi:0.4.17,197
geronimo-spec:geronimo-spec-corba:${geronimo_spec_corba_version},2
org.sonatype.flexmojos:flexmojos-generator-api:4.0-beta-7,2
org.apache.maven:maven-profile:2.1.0,3
org.glassfish.common:glassfish-api:3.0-b62,2
org.springframework:spring-tx:3.0.4.RELEASE,16
com.cedarsoft.commons:exceptions:5.0.0,2
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.15,8
org.glassfish.extras:appserv-rt-frag:3.1.1,9
org.springframework.osgi:spring-osgi-core:1.0,1
org.jboss.bpm:activity-monitor-model:1.0.0.Final,1
ch.qos.logback:logback-classic:0.9.24,2
org.nocrala:tools:20091112,3
org.glassfish.packager:glassfish-jdbc:3.1-b12,8
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.30,11
com.proofpoint.platform:http-client-experimental:0.56,3
org.glassfish:verifier:3.0-b63,1
org.codehaus.enunciate:enunciate-xfire-client-rt:1.10-RC1,2
org.atmosphere:atmosphere-compat-jetty:0.9.0.RC2,3
javax.jdo:jdo:2.0-20050809.1515,1
org.apache.maven.scm:maven-scm-provider-bazaar:1.0-beta-4,1
pdfbox:pdfbox:0.6.4,3
org.apache.openjpa:openjpa-kernel-5:1.0.2,8
org.glassfish.branding:branding:3.0.1-b16,8
org.jibx:jibx-run:1.2.3,7
org.apache.wicket:wicket:1.3.0,1
org.springframework:spring-expression:3.0.5.RELEASE,506
org.glassfish.flashlight:flashlight-framework:3.0.1-b03,5
com.payneteasy.superfly:superfly-client:1.2-2,1
org.glassfish.external:commons-codec-repackaged:3.0-b61,7
org.codehaus.service-conduit:sca4j-generic-runtime-impl:0.4.2,1
com.sun.enterprise:config-types:1.0.18,6
org.glassfish.external:libpam4j-repackaged:3.2-b01,5
org.glassfish.persistence.cmp:cmp-internal-api:3.1.1-b10,4
net.jangaroo:exml-compiler-api:2.0-preview-1,2
org.eclipse.jetty:jetty-servlets:7.3.1.v20110307,1
com.payneteasy.superfly:superfly-wicket:1.2-10,1
org.glassfish.common:common-util:3.1.1-b01,163
org.objectweb.fractal.cecilia.toolchain:target-descriptor:2.1.0,2
org.glassfish.main.admin:admin-cli:3.1.2,1
org.ops4j.pax.web:pax-web-spi:0.7.3,1
org.apache.cxf:cxf-rt-bindings-soap:2.4.0,3
org.eclipse.jetty:jetty-xml:7.0.1.v20091125,3
com.sun.grizzly:grizzly-messagesbus:1.8.6-RC3,1
org.scala-lang:scala-compiler:2.9.0-1,4
org.apache.felix:org.apache.felix.scr.annotations:1.5.0,1
com.cedarsoft.commons:version:4.0.1,1
org.jclouds.provider:azureblob:1.4.0,2
org.hibernate:hibernate-search:3.2.0.CR1,2
org.glassfish.cluster:cluster-cli:3.1-b05,4
javax.xml.ws:jaxws-api:2.2.8,3
org.codehaus.castor:castor:1.0.5,54
org.apache.geronimo.framework:geronimo-plugin:3.0.0,4
org.glassfish.packager:glassfish-management:3.0-b74,16
org.glassfish.deployment:deployment-javaee-full:3.0-b72,2
org.skife.config:config-magic:0.13,3
commons-httpclient:commons-httpclient:3.1.SONATYPE,14
org.apache.jackrabbit:jackrabbit-core:1.3.3,1
com.sun.xml.stream.buffer:streambuffer:0.7,20
org.glassfish.packager:glassfish-grizzly-full:3.1-b31,26
org.apache.maven.surefire:surefire-booter:2.5,2
org.springframework:spring-expression:3.0.1.RELEASE,39
org.ow2.weblab.core:extended:1.2,1
org.ow2.cmi:cmi-components-event:2.2.2,5
org.apache.cxf:cxf-common-utilities:2.5.4,2
org.glassfish.common:annotation-framework:3.1.1-b02,12
org.springframework:spring-test:3.1.3.RELEASE,1
org.jboss.microcontainer:jboss-container:2.0.0.Beta8,1
org.eclipse.jetty:jetty-continuation:8.1.1.v20120215,30
org.glassfish.transaction:transaction-internal-api:3.1.1-b10,119
org.kohsuke.stapler:json-lib:2.1-rev4,1
org.ow2.jonas:jonas-ejb-container-svc:5.0.3,1
org.apache.tomcat:juli:6.0.32,5
ognl:ognl:2.7.3,18
org.eclipse.jetty:jetty-security:7.1.2.v20100523,1
net.sf.opencsv:opencsv:2.1,23
org.glassfish.admin:admin-util:3.0.1-b03,4
com.google.inject:guice:3.0,377
org.glassfish.deployment:deployment-admin:3.0.1-b07,3
org.eclipse.persistence:org.eclipse.persistence.core:2.3.0-RC1,6
org.glassfish.deployment:deployment-autodeploy:3.2-b01,11
org.ow2.jonas:jonas-security:5.3.0-M1,4
org.glassfish.deployment:schemas:3.0-b74b,3
org.ow2.bundles:ow2-util-i18n:1.0.19,12
org.glassfish.packager:glassfish-corba-base:3.1-b32,8
org.glassfish.web:war-util:3.0.1-b01,3
org.glassfish.common:amx-core:3.1.1-b05,4
org.glassfish.extras:glassfish-embedded-shell:3.1-b12,26
de.huxhorn.lilith:de.huxhorn.lilith.logback.appender.multiplex-classic-xml:0.9.33,1
org.jclouds:jclouds-allcompute:1.3.2,1
org.ops4j.pax.swissbox:pax-swissbox-extender:1.1.0,2
org.apache.camel:camel-spring:2.1.0,1
org.glassfish.branding:branding:3.0-b74,24
org.glassfish.packager:glassfish-jta:3.0.1-b20,6
org.sonatype.security:security-model:2.2.1,2
org.ow2.easybeans:easybeans-jndi-resolver:1.1.0-RC1,3
org.glassfish.packager:glassfish-corba-base:3.1-b05,5
org.ow2.easybeans:easybeans-management:1.1.0-M3,3
org.eclipse.jetty:jetty-http:8.0.0.M2,3
org.glassfish.jms:jms-core:3.0.1-b06,1
org.glassfish.ha:ha-api:3.1-b15,4
org.testng:testng:6.1.1,1
org.mule.tests:mule-tests-functional:2.0.0-RC1,1
org.apache.isis.viewer:wicket-applib:0.2.0-incubating,2
net.anotheria:configureme:2.0.0,1
org.glassfish.admingui:console-web-plugin:3.1-b10,4
org.apache.axis2:axis2-adb:1.5.2,2
org.springframework:spring-beans:3.0.7.RELEASE,222
org.glassfish.flashlight:flashlight-extra-jdk-packages:3.1-b31,28
org.apache.geronimo.modules:geronimo-jaxws:2.1.4,6
org.glassfish.common:btrace-jars:3.0-b63,25
org.geomajas:geomajas-command:1.9.0,1
org.sonatype.sisu.inject:guice-bean-locators:2.2.0,1
org.glassfish.scripting:jruby-all:1.0-b18,1
org.jclouds.api:vcloud:1.5.0-beta.9,1
org.glassfish:javax.security.jacc:3.1-b40,25
org.apache.archiva:archiva-checksum:1.1,5
org.apache.maven.plugins:maven-dependency-plugin:2.0,4
org.ow2.easybeans:easybeans-component-smartclient-client:1.1.0-M1b-JONAS,4
org.apache.cxf:cxf-rt-frontend-simple:2.1.1,2
org.glassfish.deployment:deployment-common:3.1.1-b10,78
com.proofpoint.platform:stats:0.56,2
org.jboss.ws.cxf:jbossws-cxf-factories:4.0.2.GA,1
org.sonatype.nexus:nexus-oss-edition:1.9.1-RC1,1
org.ow2.jonas:jonas-timer:5.0.3,1
org.openl.rules:org.openl.rules:5.9.1,1
org.apache.cxf:cxf-tools-common:2.3.4,3
com.google.api.client:google-api-client-util:1.2.1-alpha,1
org.ow2.util:util-ee-metadata-ws-impl:1.0.18,5
org.eobjects.metamodel:MetaModel-dbase:3.0-beta1,3
org.apache.cxf:cxf-api:2.2.2,15
org.glassfish.packager:felix:3.0.1-b07,5
org.glassfish.packager:glassfish-jca:3.1.1-b05,5
org.glassfish.extras:appserv-rt-frag:3.2-b01,11
org.ow2.bundles:ow2-util-url:1.0.27,27
org.apache.openjpa:openjpa-persistence:1.0.4,1
org.ow2.util:util-file:1.0.21,57
org.glassfish.extras:grizzly-container:3.0.1-b19,9
org.glassfish.extras:grizzly-container:3.0.1-b20,15
org.jclouds.common:aws-common:1.5.0-beta.4,3
org.jboss.arquillian.core:arquillian-core-api:1.0.0.CR4,4
jetty:org.mortbay.jetty:5.1.10,4
com.sun.enterprise:auto-depends:0.3.83,9
org.apache.cxf:cxf-rt-transports-http-jetty:2.3.2,1
org.mortbay.jetty:jetty-util:6.1.23,3
org.apache.httpcomponents:httpclient:4.1,3
org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.19,18
org.glassfish.persistence:jpa-connector:3.0.1-b20,9
org.apache.cxf:cxf-rt-frontend-simple:2.0.6,2
commons-beanutils:commons-beanutils-core:1.8.0,102
com.proofpoint.platform:bootstrap:0.57,1
org.glassfish.deployment:deployment-javaee-core:3.0,2
org.apache.maven.scm:maven-scm-provider-git-commons:1.2,5
com.sun.enterprise:config:1.0.19,17
org.glassfish.connectors:connectors-internal-api:3.0.1,4
org.glassfish.common:glassfish-ee-api:3.1-b05,8
org.glassfish.common:internal-api:3.1.1-b06,1
org.apache.geronimo.bundles:commons-discovery:0.4_1,2
org.codehaus.enunciate:enunciate-core-annotations:1.13,3
org.ow2.bonita:bonita-deployment:4.1.1,1
org.atmosphere:atmosphere-compat-tomcat7:0.9.0.RC1,3
org.apache.openejb:openejb-loader:3.0,1
org.springframework:spring-webmvc:3.1.3.RELEASE,5
net.databinder:dispatch-core_2.9.2:0.8.9,1
org.glassfish.osgi-platforms:felix-webconsole-extension:3.1-b10,5
org.fusesource.scalate:scalate-util:1.5.3,4
jdiff:jdiff:1.0.9,2
org.slf4j:slf4j-api:1.4.1,2
org.jclouds:jclouds-core:1.4.2,11
com.noelios.restlet:com.noelios.restlet:1.1.1-b6,4
org.glassfish.extras:osgi-container:3.0.1-b06,1
org.wicketstuff:wicketstuff-security-wicomsec:6.0.0-beta3,1
org.glassfish.common:container-common:3.0-b68,2
com.sun.corba:glassfish-corba-omgapi:3.1.0-b024,45
org.ow2.easybeans:easybeans-jpa-openjpa-dependency:1.1.0-M1b-JONAS,2
org.apache.cxf:cxf-rt-transports-http:2.1.1,3
com.sun.jersey:jersey-server:1.6-ea04,3
org.jgroups:jgroups:3.0.9.Final,1
org.glassfish.common:glassfish-api:3.1-b38,8
com.sun.grizzly:grizzly-framework:1.9.30,126
org.jvnet.hudson:task-reactor:1.1,3
org.ow2.util:util-pool-impl:1.0.17,14
commons-dbcp:commons-dbcp:1.4,169
org.glassfish.packager:nucleus-base:3.1.1-b05,17
org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec:1.0.1.Final,1
net.sf.jsptest:jsptest-framework:0.13,3
org.ow2.util:util-plan-deploy-api:1.0.33,9
org.slf4j:slf4j-jdk14:1.5.8,21
org.xwiki.commons:xwiki-commons-component-api:3.5-milestone-1,4
org.netbeans.api:org-openide-nodes:RELEASE68,6
org.scribe:scribe:1.3.2,1
org.ow2.util:util-url:1.0.18,8
org.sonatype.plexus:plexus-cipher:1.2,3
org.jboss.arquillian.protocol:arquillian-protocol-servlet:1.0.0.CR4,1
org.apache.directory.server:apacheds-xdbm-tools:2.0.0-M1,1
org.glassfish.external:management-api:3.0.0-b004,49
org.glassfish.external:antlr-repackaged:3.0-b74a,7
org.glassfish.common:glassfish-api:3.0-b36,1
org.apache.myfaces.commons:myfaces-commons-utils12:1.0.0,2
org.apache.lucene:lucene-queries:3.1.0,6
jboss:javassist:2.6,1
org.springframework:spring-core:1.2.6,1
org.apache.openejb:javaee-api:6.0-2,6
org.glassfish.hk2.external:asm-all-repackaged:1.0.19,26
com.google.guava:guava:11.0.2,84
org.glassfish.admingui:console-updatecenter-plugin:3.0-b64,3
org.netbeans.api:org-netbeans-api-annotations-common:RELEASE72,2
org.glassfish.web:jsp-impl:2.2.2-b03,34
org.apache.maven:maven-archiver:RELEASE,1
org.ow2.bonita:bonita-pvm:4.1.1,1
org.apache.geronimo.framework:geronimo-deployment:2.1.4,2
org.kuali.rice:rice-kew-impl:2.2.0,4
org.glassfish.admin:admin-cli:3.0.1-b11,2
net.liftweb:lift-webkit_2.8.0:2.4-M4,3
org.apache.cxf:cxf-rt-bindings-soap:2.6.1,1
org.codehaus.plexus:plexus-mail-sender-api:1.0-alpha-6,2
com.codecommit:anti-xml_2.9.0-1:0.2,1
org.glassfish.transaction:jts:3.1-b10,3
org.glassfish.admingui:dataprovider:3.0-b74b,3
org.codehaus.gmaven.runtime:gmaven-runtime-api:1.3,6
org.glassfish.appclient.server:appclient-connector:3.1-b17,18
edu.washington.cs.knowitall.stanford-corenlp:stanford-postag-models:1.3.2,1
org.glassfish:javax.ejb:3.0.1-b06,12
org.glassfish.web:web-gui-plugin-common:3.0-b68,2
it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.4,2
org.glassfish:osgi-jpa:3.1.1-b02,8
javax.xml.bind:jaxb-api:2.2.6,9
com.sun.grizzly:grizzly-utils:1.9.17,6
org.apache.geronimo.framework:xmlbeans:2.1.5,3
org.glassfish.ejb:ejb-container:3.1-b26,2
org.restlet:org.restlet.ext.wadl:1.1.6-SONATYPE-5348,6
org.glassfish.admingui:console-jts-plugin:3.0.1-b08,6
org.ow2.util:util-i18n:1.0.10,11
commons-jelly:commons-jelly-tags-fmt:1.0,10
jaxen:jaxen:1.1-beta-9,15
org.wicketstuff:misc:1.4.10,2
org.ow2.util:util-ee-deploy-api:1.0.18,10
jasperreports:jasperreports:2.0.5,10
org.glassfish.osgi-platforms:felix:3.1.1-b05,20
org.glassfish.connectors:connectors-internal-api:3.0-b70,4
org.glassfish.hk2:config:1.6.17,2
org.apache.openejb:javaee-api:6.0-4,1
com.sun.jersey:jersey-server:1.4-ea02,1
org.jclouds.provider:eucalyptus-partnercloud-ec2:1.1.0,2
org.apache.abdera:abdera-server:0.4.0-incubating,35
wsdl4j:wsdl4j:1.5.1,1
org.objectweb.fractal.fractaladl:ast-core:2.4-alpha-4,8
org.glassfish.external:libpam4j-repackaged:3.1.1,3
com.sun.enterprise:config-types:0.4.5,3
org.sonatype.sisu.inject:guice-plexus-converters:2.3.0,2
edu.uci.ics:crawler4j:3.3,1
org.eclipse.persistence:org.eclipse.persistence.jpa.modelgen:2.0.0-RC1,40
org.atmosphere:atmosphere-gwt-server:0.9.7,1
org.atmosphere:atmosphere-runtime:0.6.3,1
org.apache.portals.jetspeed-2:jetspeed-registry:2.2.2,1
asm:asm-analysis:2.2.1,2
dom4j:dom4j:1.5.2,11
org.glassfish.osgi-platforms:felix:3.1-b08,13
org.glassfish.upgrade:upgrade-scripts:3.1.1-b07,1
org.glassfish.core:glassfish:3.0.1-b16,6
org.netbeans.api:org-openide-text:RELEASE72,3
xerces:xercesImpl:2.6.2,649
org.glassfish.external:jmxremote_optional-repackaged:3.0.1-b11,3
org.eclipse.persistence:org.eclipse.persistence.oracle:2.0.0-M7,46
com.sun.enterprise:auto-depends:0.3.24,3
org.codehaus.cargo:cargo-core-container-jo:1.0-alpha-5,1
org.glassfish.jms:jms-core:3.1-b10,2
org.glassfish.web:web-gui-plugin-common:3.0-b74b,3
org.apache.directory.server:apacheds-server-annotations:2.0.0-M1,2
org.glassfish.extras:glassfish-embedded-shell-frag:3.1-b17,15
com.proofpoint.platform:launcher:0.55,1
mysql:mysql-connector-java:5.1.21,2
org.glassfish.packager:glassfish-codegen:3.0-b61,2
org.apache.karaf:org.apache.karaf.util:2.1.1,2
org.glassfish.packager:glassfish-management:3.1.1-b02,9
com.sun.grizzly:grizzly-http:1.9.18-m,4
org.atmosphere:atmosphere-runtime:1.0.0.beta2a,2
org.codehaus.redback:redback-configuration:1.2.8,2
org.glassfish.common:internal-api:3.0.1-b06,10
org.glassfish.common:mejb-frag:3.0.1-b08,7
org.apache.directory.server:apacheds-protocol-ldap:1.5.7,4
org.jclouds.provider:azureblob:1.1.0,2
org.glassfish.deployment:dtds:3.1-b30,25
org.glassfish.common:amx-j2ee:3.2-b02,5
com.sun.jersey:jersey-bundle:1.1.5,8
org.glassfish:osgi-jpa-extension:3.1-b35,2
com.sun.enterprise:hk2:1.0.66,165
net.java.sezpoz:sezpoz:1.4,3
org.apache.wicket:wicket-util:6.3.0,13
org.ow2.util:util-i18n:1.0-M3,2
org.glassfish.deployment:deployment-common:3.1,5
org.glassfish.packager:glassfish-jcdi:3.1.1-b10,1
org.objectweb.fractal.julia:julia-asm:2.5.2,28
org.glassfish.common:glassfish-mbeanserver:3.1.1,11
org.apache.tuscany.sca:tuscany-assembly-xsd:2.0-Beta2,2
org.glassfish.common:glassfish-ee-api:3.0-b70,3
org.glassfish.loadbalancer:load-balancer-admin:3.1.1-b11,12
org.springframework:spring-web:2.5.2,4
org.glassfish.web:web-cli:3.0-b74a,5
org.atmosphere:atmosphere-jersey:0.9.7,1
net.sf.sido:sido-array:0.11,2
com.mysema.querydsl:querydsl-core:2.2.0-beta2,2
org.eclipse.jetty:jetty-util:7.1.0.v20100505,4
org.ow2.util:util-ee-deploy-api:1.0.8,22
com.mycila:mycila-guice:2.2.ga,1
org.ow2.easybeans:easybeans-util:1.1.0-RC2_JONAS,8
org.codehaus.enunciate:enunciate-rest-rt:1.10-RC1,2
org.glassfish.common:container-common:3.1-b01,3
org.aspectj:aspectjweaver:1.6.9,9
org.glassfish.deployment:deployment-javaee-core:3.0-b67,2
org.marketcetera:core:2.2.0,2
org.glassfish.appclient.server:appclient-server-core:3.0.1-b16,6
commons-codec:commons-codec:20041127.091804,13
org.glassfish.connectors:connectors-runtime:3.1-b12,5
org.apache.directory.shared:shared-bouncycastle-reduced:0.9.12,4
org.glassfish.osgi-platforms:felix:3.0.1-b03,2
org.apache.struts:struts2-portlet-plugin:2.3.7,1
org.apache.cxf:cxf-rt-frontend-jaxws:2.3.3,2
org.glassfish.packager:glassfish-upgrade:3.1.1-b01,14
org.sonatype.sisu:sisu-maven-bridge:2.1,2
org.glassfish.registration:servicetag-registry:3.1-b10,1
org.apache.directory.shared:shared-ldap-extras-codec:1.0.0-M5,6
org.glassfish.packager:nucleus-base:3.1-b17,18
org.glassfish:javax.persistence:3.0-Prelude-Embedded-b11,2
org.glassfish.deployment:deployment-common:3.0-b61,22
org.apache.karaf.webconsole:org.apache.karaf.webconsole.admin:2.1.1,1
org.apache.maven.continuum:continuum-model:1.1-beta-2,2
org.jboss:jbossxb:2.0.0.CR14,2
org.glassfish.packager:glassfish-management:3.1-b06,2
org.objectweb.joram:jcup:5.2.4,9
commons-primitives:commons-primitives:${commons_primitives_version},2
org.glassfish.deployment:deployment-admin:3.0.1-b08,22
net.sf.bluecove:bluecove:2.0.3,1
org.glassfish.core:kernel:3.1,3
com.sun.enterprise:osgi-adapter:0.3.77,5
org.ow2.jonas.osgi:javaee-api:5.1.0-RC1,3
org.jboss.logging:jul-to-slf4j-stub:1.0.0.Final,1
org.glassfish.packager:glassfish-jta:3.0-b74,12
com.sun.jersey:jersey-core:1.1.5,14
org.glassfish.osgi-platforms:felix-webconsole-extension:3.1-b06,4
org.sonatype.sisu:sisu-guice:3.1.1,11
org.glassfish.security:security-all:3.1-b35,11
org.ow2.jonas:jonas-management-services:5.3.0-M1,2
activeio:activeio:${activeio_version},2
com.sun.jersey:jersey-client:1.7-ea03,2
org.apache.myfaces.tobago:tobago-core:1.0.30,1
com.sun.corba:glassfish-corba-orbgeneric:3.1.0-b027,4
org.glassfish.jdbc:jdbc-admin:3.1.1-b10,13
org.glassfish.connectors:connectors-admin:3.0-b72,4
org.glassfish.deployment:deployment-autodeploy:3.1.1,9
org.codehaus.plexus:plexus-cli:1.2,29
org.glassfish.admin:backup:3.1.1-b11,15
com.google.code.findbugs:bcel:1.3.8,4
org.glassfish.jms:jms-core:3.1-b33,1
org.codehaus.plexus:plexus-mail-sender-api:1.0-alpha-7,2
com.google.code.guice:guice:2.0.1,12
org.apache.cxf:cxf-api:2.6.2,2
fr.inria.gforge.spoon:aval:0.7.1,17
org.codehaus.enunciate:enunciate-jersey-rt:1.10-RC1,2
org.apache.cxf:cxf-rt-testsupport:2.3.3,1
org.springframework:spring-web:3.0.6.RELEASE,19
org.glassfish.extras:glassfish-embedded-shell-frag:3.0.1-b16,5
org.apache.servicemix:servicemix-common:2010.01,2
org.glassfish.security:inmemory.jacc.provider:3.1-b14,3
org.glassfish.admin:admin-cli:3.0.1-b03,5
org.ow2.bundles:ow2-bundles-externals-jgroups:1.0.1,1
org.apache.struts:struts2-tiles-plugin:2.3.7,1
org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.1.1,262
org.codehaus.jra:jra:1.0-alpha-4,8
org.glassfish.deployment:schemas:3.2-b01,11
com.sun.facelets:jsf-facelets:1.1.14,1
org.linkedin:org.linkedin.glu.utils:4.3.0,1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-csv:1.0-r706899_3,8
org.glassfish.security:ssl-impl:3.1.1-b05,4
org.ow2.mind:common-frontend:0.2.3,4
org.ops4j.pax.logging:pax-logging-service:1.5.3,1
org.ops4j.base:ops4j-base-util-property:1.4.0,2
org.glassfish.web:web-core:3.0.1-b20,6
org.ow2.mind:plugin-loader:2.0-alpha1,1
org.ow2.easybeans:easybeans-component-statistic:1.2.0,2
org.glassfish.external:apache-commons:3.0-b29,2
com.samskivert:samskivert:1.5,1
org.glassfish.packager:glassfish-nucleus:3.0.1-b08,24
com.googlecode.jpattern:jpattern-cojen:2.2.1,1
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.1.0-RC1,3
org.eclipse.persistence:org.eclipse.persistence.antlr:2.0.0-M16,16
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.3.0-M6,3
org.glassfish.packager:glassfish-grizzly-full:3.1-b35,12
org.ow2.weblab.core.helpers:rdf-helper-jena:1.3.2,3
org.mortbay.jetty:jetty-util:6.1.2rc0,2
org.jclouds:jclouds-blobstore:1.1.1,30
org.glassfish.web:web-glue:3.1,1
org.glassfish.common:stats77:3.1-b05,6
org.glassfish.security:security-all:3.1-b31,25
org.apache.openejb:openejb-core:3.0.1,2
org.eclipse.jetty:jetty-util:8.1.0.RC5,4
com.atomikos:transactions-jta:3.5.5,1
org.jvnet.localizer:localizer:1.5,4
org.ow2.cmi:cmi-ejb2:2.2.2,7
org.glassfish.extras:grizzly-container:3.1-b35,11
com.redhat.rhevm.api:rhevm-api-mock-jaxrs:0.9-milestone3,1
com.redhat.rhevm.api:rhevm-api-common-jaxrs:0.9-milestone6.2,2
org.pustefixframework:pustefix-core:0.18.20,1
org.ow2.easybeans:easybeans-jpa-eclipselink-glue:1.1.0,3
org.apache.geronimo.specs:geronimo-jaxrs_1.1_spec:1.0,3
com.sun.enterprise:hk2-core:1.1.3,89
com.nesscomputing.components:ness-core:1.1.0,2
org.shoal:shoal-cache:1.5.22,13
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.25,11
org.jdtaus.banking:jdtaus-banking-spi:RELEASE,3
org.glassfish.connectors:connectors-runtime:3.1-b36,1
org.eclipse.persistence:org.eclipse.persistence.oracle:2.1.0,35
com.sun.corba:glassfish-corba-omgapi:3.0.0-b041,149
org.ow2.jonas.osgi:javaee-api:5.1.6,2
org.jboss.seam.integration:jboss-seam-int-jbossas:6.0.0.GA,1
org.codehaus.woodstox:wstx-asl:3.2.1,226
org.ow2.jonas:jonas-management-services:5.2.0-M3,12
org.glassfish.common:glassfish-mbeanserver:3.2-b01,13
com.sun.jersey:jersey-core:1.9-ea01,2
org.ow2.util:util-xmlconfig:1.0.19,33
org.ow2.easybeans:easybeans-component-jdbcpool:1.0.0-JONAS,5
org.testatoo.openqa:selenium-java-client-driver:1.0.2_20090715,1
org.glassfish.web:jstl-impl:1.2,210
org.ow2.jonas:jonas-management-services:5.2.0-M2,1
de.huxhorn.lilith:de.huxhorn.lilith.engine:0.9.33,1
