"artifact","direct_dependencies"
"org.apache.avro:avro-tools:1.5.4","2"
"org.apache.continuum:continuum-model:1.2","2"
"net.thucydides:thucydides-report-resources:0.8.29","2"
"org.dasein:dasein-cloud-core:2011.02","2"
"net.databinder:databinder-components:1.1-beta3","2"
"org.apache.tuscany.sca:tuscany-core-spi:2.0-M2","2"
"de.huxhorn.sulky:de.huxhorn.sulky.stax:0.9.3","2"
"fr.opensagres:fr.opensagres.xdocreport.core:0.9.0","2"
"org.atmosphere:atmosphere-redis:0.7.2","2"
"xdoclet-plugins:xdoclet-plugin-beaninfo:20050221.205836","2"
"org.eclipse.jetty:jetty-webapp:7.4.1.v20110513","2"
"com.sun.enterprise:osgiversion-maven-plugin:1.0.65","2"
"org.glassfish.packager:glassfish-management:3.0-b63","2"
"org.glassfish.packager:glassfish-management:3.0-b64","2"
"org.glassfish.packager:glassfish-management:3.0-b61","2"
"net.liftweb:lift-json_2.9.0-1:2.4-M2","2"
"org.wicketstuff:jwicket-ui-dragdrop:1.4.9","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b01","2"
"org.qatools:qatools:0.1.13","2"
"com.projectdarkstar.client:sgs-client-javadoc:0.9.11","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b05","2"
"org.apache.jackrabbit:jackrabbit-webdav:2.1.6","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b02","2"
"org.scala-refactoring:org.scala-refactoring_2.9.1:0.4.1","2"
"org.seleniumhq.selenium:selenium-remote-driver:2.3.1","2"
"org.apache.cxf:cxf-tools-common:2.0.6","2"
"org.codehaus.sonar:sonar-graph:3.1.1","2"
"org.ow2.cmi:cmi-core-client:2.2.2","2"
"org.springmodules:spring-modules-cache:0.8a","2"
"org.apache.xbean:xbean-spring:2.4","2"
"com.sun.enterprise:osgiversion-maven-plugin:1.0.28","2"
"com.sun.jersey:jersey-server:1.0.1","2"
"com.sun.jersey:jersey-server:1.0.2","2"
"com.sun.jersey:jersey-server:1.0.3","2"
"org.eclipse.emf:org.eclipse.emf.mwe.utils:1.2.1.v201112120646","2"
"org.glassfish:javax.ejb:3.1-b31","2"
"org.piccolo2d:piccolo2d-swt:1.3","2"
"sk.seges.sesam:sesam-model-domain-api:1.2.2","2"
"org.glassfish.admin:launcher:3.0-b62","2"
"org.glassfish:javax.ejb:3.1-b22","2"
"org.glassfish:javax.ejb:3.1-b20","2"
"org.glassfish:javax.ejb:3.1-b28","2"
"fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.velocity:0.9.7","2"
"fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.velocity:0.9.6","2"
"org.apache.maven:maven-plugin-descriptor:2.0-alpha-3","2"
"com.codeplex.wsitbt:bundle:1.0","2"
"org.glassfish:javax.ejb:3.1-b15","2"
"org.apache.geronimo.modules:geronimo-j2ee:2.2","2"
"org.glassfish.web:war-util:3.0-b74a","2"
"org.glassfish.admin:launcher:3.0.1-b10","2"
"org.glassfish.web:web-cli:3.0-b74a","2"
"org.mortbay.jetty:jetty-embedded:6.1.4","2"
"com.legsem.legstar:legstar-jaxbgen:1.5.3","2"
"org.glassfish.hk2:hk2-dependency-verifier:1.6.18","2"
"org.glassfish.packager:glassfish-management:3.0-b74","2"
"org.glassfish.packager:glassfish-management:3.0-b73","2"
"cglib:cglib:2.1_3","2"
"org.glassfish.packager:glassfish-management:3.0-b71","2"
"org.apache.pdfbox:pdfbox:1.3.1","2"
"org.glassfish.hk2:config:1.1.14","2"
"org.apache.jackrabbit:jackrabbit-jca:1.3.1","2"
"org.sonatype.nexus:nexus-api:2.0.1","2"
"org.sonatype.nexus:nexus-api:2.0.3","2"
"ognl:ognl:2.7.3","2"
"org.glassfish:javax.ejb:3.1-b40","2"
"org.nuiton:nuiton-utils:2.5","2"
"org.xwiki.commons:xwiki-commons-observation-api:3.5","2"
"org.nuiton:nuiton-utils:2.1","2"
"org.scalastuff:scalabeans:0.2","2"
"org.sonatype.flexmojos:flexmojos-unittest-support:3.8","2"
"org.glassfish.upgrade:upgrade-tool:3.0.1-b15","2"
"org.ow2.bundles:ow2-util-ee-metadata-war:1.0.19","2"
"org.apache.yoko:yoko-spec-corba:1.3","2"
"org.apache.yoko:yoko-spec-corba:1.1","2"
"org.apache.poi:poi:3.2-FINAL","2"
"org.glassfish.common:amx-core:3.0-Preview-b47a","2"
"org.glassfish.upgrade:upgrade-tool:3.0.1-b08","2"
"com.thoughtworks.paranamer:paranamer-generator:2.1","2"
"com.thoughtworks.paranamer:paranamer-generator:2.2","2"
"org.apache.wicket:wicket-auth-roles:6.0.0-beta1","2"
"commons-codec:commons-codec:20041127.091804","2"
"org.jboss.as:jboss-as-clustering-jgroups:7.1.1.Final","2"
"it.tidalwave.thesefoolishthings:it-tidalwave-thesefoolishthings-examples-finderexample1:1.0.1","2"
"org.apache.openjpa:openjpa-persistence:1.2.2","2"
"com.payneteasy.superfly:superfly-client:1.1-1","2"
"com.paypal.sdk:paypal-core:1.1","2"
"org.eclipse.jetty:jetty-webapp:7.1.0.RC0","2"
"org.ow2.cmi:cmi-rmi:2.0.10","2"
"com.sun.grizzly:grizzly-ajp:1.9.15","2"
"org.glassfish.web:web-core:3.0-b60","2"
"org.commonjava.web:json-serialization:0.2","2"
"caja:caja:r3828","2"
"de.huxhorn.lilith:de.huxhorn.lilith.logback.logging-adapter:0.9.40","2"
"org.picocontainer:picocontainer-gems:1.2","2"
"org.glassfish.grizzly:grizzly-websockets:2.2.3","2"
"org.glassfish.hk2.external:bean-validator:2.1.7","2"
"org.apache.camel:camel-sql:2.2.0","2"
"org.xwiki.rendering:xwiki-rendering-legacy:4.1","2"
"org.sonatype.spice.inject:guice-patches:2.1.0","2"
"org.jboss.weld:weld-core:1.0.0","2"
"de.huxhorn.lilith:de.huxhorn.lilith.logback.logging-adapter:0.9.42","2"
"org.glassfish.packager:glassfish-javahelp:3.0-b72","2"
"org.apache.wicket:wicket:1.5-rc2","2"
"de.schlichtherle:truezip:6.8.2","2"
"org.eobjects.metamodel:MetaModel-mongodb:3.0-beta3","2"
"javax.xml.bind:jaxb-api-osgi:2.2.3","2"
"org.apache.avro:avro:1.6.3","2"
"org.mortbay.jetty:jetty-annotations:6.1.26","2"
"org.mortbay.jetty:jetty-annotations:6.1.25","2"
"org.coosproject.examples:pong-api:1.2.0","2"
"org.glassfish:javax.ejb:3.0.1-b03","2"
"org.glassfish.common:amx-j2ee:3.1-b26","2"
"org.jbehave:jbehave-spring:3.1.1","2"
"org.glassfish.main.admin:admin-util:3.1.2","2"
"org.glassfish.common:amx-j2ee:3.1-b33","2"
"org.glassfish.common:amx-j2ee:3.1-b30","2"
"org.glassfish.common:amx-j2ee:3.1-b31","2"
"org.glassfish.common:amx-j2ee:3.1-b38","2"
"org.glassfish.common:amx-j2ee:3.1-b39","2"
"org.codehaus.sonar:sonar-squid:2.0RC3","2"
"org.codehaus.sonar:sonar-squid:2.0RC2","2"
"org.glassfish.common:amx-j2ee:3.1-b03","2"
"org.glassfish.common:amx-j2ee:3.1-b08","2"
"org.glassfish.common:amx-j2ee:3.1-b09","2"
"org.glassfish:javax.ejb:3.0.1-b20","2"
"org.apache.camel:camel-sql:2.3.0","2"
"org.glassfish.grizzly:grizzly-websockets-server:2.2.3","2"
"net.databinder:unfiltered-agents_2.8.0:0.6.1","2"
"org.glassfish.common:amx-j2ee:3.1-b12","2"
"org.ow2.easybeans:easybeans-component-smartclient-server:1.1.0-RC2_JONAS","2"
"org.glassfish.common:amx-j2ee:3.1-b14","2"
"org.glassfish.common:amx-j2ee:3.1-b10","2"
"org.glassfish.common:amx-j2ee:3.1-b15","2"
"org.glassfish.common:amx-j2ee:3.1-b16","2"
"org.glassfish.common:amx-j2ee:3.1-b17","2"
"org.eclipse.jetty:jetty-jndi:7.4.5.v20110725","2"
"org.jdtaus.common:jdtaus-banking-api:1.7","2"
"org.easyb:easyb-core:1.5","2"
"org.codehaus.jackson:jackson-mapper-asl:1.7.4","2"
"org.glassfish.common:annotation-framework:3.1-b14","2"
"org.glassfish.common:amx-j2ee:3.1-b40","2"
"org.glassfish.common:amx-j2ee:3.1-b41","2"
"it.tidalwave.thesefoolishthings:it-tidalwave-util:1.12.13","2"
"org.objectweb.fractal.fraclet.java:fraclet-annotations:3.2","2"
"org.apache.isis.tck:tck-dom:0.2.0-incubating","2"
"com.sun.grizzly:grizzly-http:1.9.21","2"
"com.sun.grizzly:grizzly-http:1.9.26","2"
"org.ow2.carol:carol:3.0.10","2"
"org.xwiki.commons:xwiki-commons-observation-api:4.3","2"
"org.apache.geronimo.modules:geronimo-jasper:2.2","2"
"org.mortbay.jetty:jetty:6.0.0beta17","2"
"org.jclouds:jclouds-compute:1.5.3","2"
"org.seleniumhq.selenium:selenium-ie-driver:2.23.1","2"
"org.glassfish.common:annotation-framework:3.1-b32","2"
"org.jclouds.api:swift:1.2.0","2"
"net.anotheria:moskito-web:2.0.2","2"
"org.glassfish.packager:glassfish-upgrade:3.0-b64","2"
"org.apache.shindig:shindig-social-api:2.0.2","2"
"org.apache.maven.archiva:archiva-xml-tools:1.0.1","2"
"org.jboss:jboss-vfs:2.0.0.Beta13","2"
"org.zkoss.common:zcommon:3.0.5","2"
"org.ops4j.pax.swissbox:pax-swissbox-core:1.2.0","2"
"org.ow2.easybeans:easybeans-uberjar-eclipselink:1.1.0","2"
"org.eclipse.jetty:jetty-plus:7.5.4.v20111024","2"
"net.liftweb:lift-xmpp:1.1-M7","2"
"com.asual.lesscss:lesscss-engine:1.3.0","2"
"se.vgregion.healthcare-context:healthcare-context-patient-context-composite-svc:1.9","2"
"org.glassfish.hk2:auto-depends-plugin:1.6.18","2"
"org.springframework:spring-web:2.0.6","2"
"org.springframework:spring-web:2.0.1","2"
"org.ow2.cmi:cmi-core-common:2.2.1","2"
"org.apache.maven.continuum:continuum-api:1.0-alpha-4","2"
"org.ow2.weblab.core.helpers:bean-helper-spring:1.3.2","2"
"org.glassfish.hk2:hk2-config:2.1.14","2"
"org.atmosphere:atmosphere-jersey:0.6","2"
"org.glassfish.hk2:hk2-config:2.1.16","2"
"org.objectweb.petals:petals-topology:1.0","2"
"org.codehaus.enunciate:enunciate-spring-jaxws-rt:1.16-RC3","2"
"com.sun.jersey.samples:jmaki-backend:1.10-b01","2"
"org.codehaus.httpcache4j.clients:clients-httpclient:1.0-RC2","2"
"org.codehaus.cargo:cargo-core-api-generic:1.2.1","2"
"org.eobjects.metamodel:MetaModel-excel:1.7.1","2"
"org.hibernate:hibernate-search:3.1.0.GA","2"
"org.jclouds:jclouds-compute:1.3.2","2"
"eu.medsea.mimeutil:mime-util:2.1.2","2"
"org.ow2.util:util-scan-impl:1.0.6","2"
"net.sf.ehcache:ehcache-core:2.2.0","2"
"org.eclipse.jetty:jetty-jndi:7.1.0.v20100505","2"
"org.apache.servicemix:servicemix-soap2:3.2","2"
"org.glassfish.web:jsp-impl:2.1.3-b14","2"
"org.glassfish.web:jsp-impl:2.1.3-b15","2"
"org.glassfish.web:jsp-impl:2.1.3-b16","2"
"org.glassfish.web:jsp-impl:2.1.3-b19","2"
"org.parallelj:parallelj-core:1.2.1","2"
"org.kuali.maven.plugins:strip-bom-maven-plugin:1.0.3","2"
"org.appspy.viewer:org.appspy.viewer.service.impl:1.1","2"
"org.appspy.viewer:org.appspy.viewer.service.impl:1.0","2"
"org.apache.clerezza:rdf.core.test:0.13-incubating","2"
"org.netbeans.api:org-openide-explorer:RELEASE71","2"
"org.netbeans.api:org-openide-explorer:RELEASE72","2"
"org.springframework.security:spring-security-openid:3.0.5.RELEASE","2"
"org.picocontainer:picocontainer:2.10.2","2"
"com.mysema.commons:mysema-commons-l10n:0.1.5","2"
"org.glassfish.persistence.cmp:cmp-support-sqlstore:3.1.1-b10","2"
"org.glassfish.jdbc:jdbc-admin:3.0.1-b20","2"
"org.springframework:spring-jms:2.0.8","2"
"org.apache.servicemix:servicemix-soap2:2011.01","2"
"org.jvnet.jaxb2_commons:runtime:0.4.1.5","2"
"org.apache.wicket:wicket:1.5-RC3","2"
"org.apache.geronimo.samples:jsp-examples-jetty:2.2.1","2"
"net.sf.jung:jung-graph-impl:2.0","2"
"net.liftweb:lift-common_2.7.7:2.2-M1","2"
"org.glassfish.admin:admin-cli:3.0-b61","2"
"org.glassfish.admin:admin-cli:3.0-b60","2"
"net.liftweb:lift-json_2.8.1:2.2-RC1","2"
"net.liftweb:lift-json_2.8.1:2.2-RC5","2"
"org.glassfish.packager:glassfish-osgi-http:3.1-b40","2"
"net.liftweb:lift-common_2.8.0:2.2-RC2","2"
"org.glassfish:osgi-web-container:3.1.1-b02","2"
"org.nakedobjects.plugins:headless-embedded:1.0-alpha-4","2"
"org.glassfish.ejb:ejb-internal-api:3.1-b05","2"
"org.glassfish.ejb:ejb-internal-api:3.1-b06","2"
"org.glassfish.ejb:ejb-internal-api:3.1-b13","2"
"com.sun.enterprise:osgiversion-maven-plugin:1.6.7","2"
"org.glassfish.ejb:ejb-internal-api:3.1-b14","2"
"org.apache.archiva:archiva-xml-tools:1.1","2"
"org.drools:drools-core:5.2.0.Final","2"
"org.bouncycastle:bctsp-jdk14:1.38","2"
"org.glassfish.admin:admin-cli:3.0-b71","2"
"org.glassfish.admin:admin-cli:3.0-b74","2"
"org.glassfish.admin:admin-cli:3.0-b73","2"
"org.apache.geronimo.framework:geronimo-transformer:2.2","2"
"org.glassfish.ejb:ejb-internal-api:3.1-b32","2"
"org.ow2.petals:petals-topology:1.1","2"
"org.seleniumhq.selenium:selenium-ie-driver:2.24.1","2"
"org.glassfish.web:jstl-connector:3.1.1-b11","2"
"org.ow2.easybeans:easybeans-component-smartclient-server:1.0.0-JONAS","2"
"org.jodd:jodd-wot:3.3.4","2"
"com.github.jknack:mwa-solr4:0.3.6","2"
"org.glassfish.packager:glassfish-osgi-http:3.1-b12","2"
"org.glassfish.web:jstl-connector:3.1.1-b02","2"
"org.glassfish.web:jstl-connector:3.1.1-b01","2"
"org.glassfish.packager:glassfish-osgi-http:3.1-b17","2"
"org.glassfish.web:jstl-connector:3.1.1-b05","2"
"org.jdtaus.banking:jdtaus-banking-ri-textschluesselverzeichnis:1.1","2"
"org.glassfish.web:jstl-connector:3.1.1-b10","2"
"org.apache.cactus:cactus.core.framework.wrapper.javaEE.14:1.8.0","2"
"org.apache.cxf:cxf-rt-core:2.0.6","2"
"org.ow2.jonas:jonas-domain:5.2.1","2"
"org.glassfish.packager:glassfish-osgi-http:3.1-b30","2"
"org.glassfish.packager:glassfish-osgi-http:3.1-b31","2"
"org.dasein:dasein-cloud-core:2012.04.1","2"
"com.sun.enterprise.glassfish:maven-skin:1.1","2"
"org.jclouds:jclouds-compute:1.4.2","2"
"org.jclouds:jclouds-compute:1.4.1","2"
"org.sonatype.nexus:nexus-web-utils:2.0.1","2"
"org.powermock:powermock-api-support:1.4.10","2"
"com.twelvemonkeys.imageio:twelvemonkeys-imageio-iff:2.3","2"
"org.reflext:reflext.jlr:1.1.0-beta3","2"
"org.springframework:spring-dao:2.0.1","2"
"org.springframework:spring-dao:2.0.8","2"
"org.apache.geronimo.framework:geronimo-management:2.1.5","2"
"org.apache.geronimo.framework:geronimo-management:2.1.4","2"
"org.springframework.integration:spring-integration-file:2.0.3.RELEASE","2"
"org.glassfish.packager:glassfish-jcdi:3.1-b06","2"
"org.glassfish.flashlight:flashlight-framework:3.2-b01","2"
"org.glassfish.packager:glassfish-jcdi:3.1-b10","2"
"org.glassfish.flashlight:flashlight-framework:3.2-b03","2"
"org.glassfish.flashlight:flashlight-framework:3.2-b02","2"
"org.glassfish.flashlight:flashlight-framework:3.2-b05","2"
"org.glassfish.flashlight:flashlight-framework:3.2-b04","2"
"org.ops4j.pax.swissbox:pax-swissbox-core:1.3.0","2"
"org.jboss.as:jboss-as-domain-http-interface:7.1.1.Final","2"
"org.apache.camel:camel-irc:2.3.0","2"
"org.glassfish.common:glassfish-api:3.0.1-b20","2"
"net.liftweb:lift-json_2.8.0:2.2-M1","2"
"com.sun.xml.stream.buffer:streambuffer:0.9","2"
"org.apache.cxf:cxf-rt-bindings-soap:2.0.6","2"
"net.jangaroo:jooflash:2.0-preview-4","2"
"de.huxhorn.lilith:de.huxhorn.lilith.engine:0.9.33","2"
"org.ow2.orchestra.installer.izpack:orchestra-installer:4.6.2","2"
"org.eclipse.tycho:tycho-p2-repository-plugin:0.12.0","2"
"org.apache.geronimo.framework:server-security-config:3.0-M1","2"
"net.liftweb:lift-facebook:1.1-M4","2"
"org.glassfish.common:internal-api:3.0-b46","2"
"org.ow2.easybeans:easybeans-component-hsqldb:1.2.0-M3","2"
"org.glassfish.common:internal-api:3.0-b61","2"
"org.glassfish.common:internal-api:3.0-b53","2"
"org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0-M1","2"
"org.sonatype.spice:model-builder:1.1","2"
"org.glassfish.common:glassfish-api:3.0.1-b16","2"
"org.sonatype.spice:model-builder:1.0","2"
"org.glassfish.common:glassfish-api:3.0.1-b14","2"
"org.glassfish.common:glassfish-api:3.0.1-b12","2"
"org.glassfish.common:amx-ext-impl:3.0.1-b08","2"
"com.wordnik:common-utils_2.9.1:1.1.4","2"
"org.glassfish.common:amx-ext-impl:3.0.1-b06","2"
"org.apache.struts:struts2-codebehind-plugin:2.3.7","2"
"org.glassfish:javax.ejb:3.1.1-b06","2"
"org.glassfish:javax.ejb:3.1.1-b08","2"
"org.glassfish.common:glassfish-api:3.0.1-b18","2"
"org.apache.geronimo.modules:geronimo-activemq:2.2.1","2"
"org.ow2.easybeans:easybeans-jpa-toplink-essentials-dependency:1.1.0-RC1","2"
"org.jdtaus.common:jdtaus-banking-api:RELEASE","2"
"org.glassfish.common:internal-api:3.0-b74","2"
"org.dspace:dspace-xmlui-webapp:1.5.2","2"
"org.codehaus.cargo:cargo-core-api-module:1.1.3","2"
"org.apache.tuscany.sca:tuscany-databinding-jaxb:1.4","2"
"org.objectweb.fractal.bf.connectors:fractal-bf-connectors-common:0.7","2"
"org.ow2.bundles:util-plan-reader:1.0.23","2"
"org.apache.maven.wagon:wagon-webdav-jackrabbit:1.0-beta-6","2"
"org.apache.wicket:wicket-extensions:1.3.0-rc1","2"
"org.kohsuke.stapler:stapler-jsp:1.154","2"
"org.jbpm:jbpm-bam:5.4.0.Final","2"
"org.glassfish.common:amx-ext-impl:3.0.1-b15","2"
"org.glassfish.common:amx-ext-impl:3.0.1-b11","2"
"org.springframework.integration:spring-integration-core:2.1.3.RELEASE","2"
"org.codehaus.enunciate:enunciate-spring-app-rt:1.10-RC1","2"
"org.eclipse.jetty:jetty-webapp:7.0.0.RC5","2"
"org.apache.wicket:wicket-extensions:1.4.10","2"
"org.apache.maven.archiva:archiva-xml-tools:1.0-beta-3","2"
"org.xwiki.commons:xwiki-commons-observation-api:3.5-milestone-1","2"
"org.glassfish.packager:glassfish-jsf:3.0.1-b08","2"
"org.apache.maven.archiva:archiva-xml-tools:1.0-beta-2","2"
"org.apache.directory.shared:shared-ldap-extras-sp:1.0.0-M5","2"
"net.liftweb:lift-json_2.8.0:2.1-RC2","2"
"org.glassfish.security:webservices.security:3.0-b73","2"
"org.ow2.jonas:jonas-report-extension-jvm:5.3.0-RC1","2"
"com.sun.corba:glassfish-corba-dynamicany:3.0.0-b014","2"
"com.sun.jersey:jersey-server:1.7-ea03","2"
"com.sun.jersey:jersey-server:1.7-ea02","2"
"org.glassfish.admin:config-api:3.0-Preview-b47a","2"
"com.sun.corba:glassfish-corba-dynamicany:3.0.0-b005","2"
"org.appspy.perf:org.appspy.perf.servlet:1.0","2"
"org.codehaus.fabric3:fabric3-host-api:1.5","2"
"net.derquinse:derquinse-common-jaxrs:1.0.21","2"
"org.ow2.jonas:jonas-domain:5.1.0","2"
"org.ow2.easywsdl:easywsdl-ext-wsdl4complexwsdl:2.3","2"
"org.glassfish.packager:glassfish-jsf:3.0.1-b20","2"
"org.glassfish.web:web-embed-api:3.1","2"
"org.glassfish.packager:glassfish-codegen:3.0-b61","2"
"org.ow2.bundles:util-plan-reader:1.0.35","2"
"org.kuali.student.lum:ks-lum-ui:1.2.2-M4","2"
"org.jboss.resteasy:resteasy-jaxb-provider:2.2.2.GA","2"
"org.seleniumhq.selenium:selenium-htmlunit-driver:2.15.0","2"
"org.atmosphere:atmosphere-gwt-client:0.9.0.alpha.v20120301","2"
"com.googlecode.gwtupload:gwtupload:0.6.5","2"
"net.sourceforge.jadex:jadex-kernel-micro:2.0-rc8","2"
"org.scalatest:scalatest_2.10.0-RC2:1.8-B2","2"
"org.glassfish.hk2.external:bean-validator:1.0.57","2"
"org.glassfish.admin:config-api:3.0-b59","2"
"net.sourceforge.jadex:jadex-bridge:2.0-rc8","2"
"org.glassfish.admin:config-api:3.0-b46","2"
"org.jclouds.driver:jclouds-jsch:1.0-beta-9d","2"
"org.glassfish.admingui:console-common:3.0.1-b20","2"
"javax.enterprise:cdi-api:1.1.EDR1.2","2"
"com.googlecode.jannocessor:jannocessor-model-api:0.7.3","2"
"com.mysema.querydsl:querydsl-core:1.1.0","2"
"org.fluentlenium:fluentlenium-festassert:0.7.1","2"
"org.apache.tuscany.sca:tuscany-binding-erlang:1.5","2"
"sk.seges.corpis:corpis-application-scaffold-model-support:1.2.2","2"
"org.glassfish.persistence.cmp:cmp-support-sqlstore:3.0-b74a","2"
"org.apache.maven.doxia:doxia-site-renderer:1.0-alpha-6","2"
"org.xwiki.commons:xwiki-commons-properties:4.3","2"
"org.apache.felix:org.apache.felix.bundlerepository:1.4.3","2"
"org.jibx.schema.org.w3:org.jibx.schema.org.w3._2004._08.xop.include:1.0.0","2"
"de.huxhorn.sulky:de.huxhorn.sulky.codec:0.9.15","2"
"org.apache.maven.scm:maven-scm-provider-svnexe:1.4","2"
"org.sonatype.spice:plexus-ehcache:1.0.1","2"
"org.springframework:spring-webflow:1.0.3","2"
"org.springframework:spring-webflow:1.0.5","2"
"org.sonatype.spice:plexus-ehcache:1.0.2","2"
"org.apache.maven.scm:maven-scm-provider-svnexe:1.0","2"
"org.zeroturnaround:javarebel-integration:2.0-M1","2"
"com.google.api.client:google-api-client-http:1.2.1-alpha","2"
"org.drools:drools-persistence-jpa:5.5.0.Final","2"
"org.apache.servicemix.nmr:org.apache.servicemix.nmr.spring:1.0.0-m2","2"
"org.ops4j.pax.swissbox:pax-swissbox-core:1.0.0","2"
"org.eclipse.jetty:jetty-jndi:7.4.3.v20110701","2"
"org.apache.tuscany.sca:tuscany-interface-java:2.0-Beta1","2"
"org.glassfish.webservices:soap-tcp:3.0-b74","2"
"org.seleniumhq.selenium:selenium-firefox-driver:2.25.0","2"
"org.glassfish.webservices:soap-tcp:3.0-b72","2"
"org.apache.vysper.extensions:xep0060-pubsub:0.5","2"
"org.apache.geronimo.framework:j2ee-security:2.2","2"
"org.simpleframework:simple-xml:2.1.3","2"
"org.glassfish.webservices:soap-tcp:3.0-b63","2"
"org.glassfish.main.flashlight:flashlight-framework:3.1.2","2"
"org.cometd.java:cometd-websocket-jetty:2.5.0","2"
"info.cukes:gherkin:2.4.18","2"
"org.codehaus.plexus:plexus-compiler-javac:1.8","2"
"org.seleniumhq.selenium:selenium-ie-driver:2.21.0","2"
"org.sonatype.plexus:plexus-jetty6:1.5","2"
"org.sonatype.plexus:plexus-jetty6:1.7","2"
"org.glassfish.common:amx-config-impl:3.2-b06","2"
"org.codehaus.cargo:cargo-core-api-generic:1.0.6","2"
"org.apache.camel:camel-test:2.7.0","2"
"com.redhat.rhevm.api:rhevm-api:0.9-milestone5.1","2"
"org.codehaus.cargo:cargo-core-api-generic:1.0.4","2"
"net.sf.squirrel-sql.plugins:favs:3.3.0-rc1","2"
"org.glassfish.packager:glassfish-cmp:3.1-b12","2"
"org.antlr:antlr:3.4","2"
"it.tidalwave.thesefoolishthings:it-tidalwave-util:1.12.8","2"
"org.codehaus.fabric3:fabric3-mock:1.5","2"
"org.atmosphere:atmosphere-gwt-server:0.9.6","2"
"org.codehaus.fabric3:fabric3-mock:1.2","2"
"org.codehaus.service-conduit:sca4j-xmlfactory:0.9.6","2"
"sk.seges.corpis:corpis-core-domain-model:1.2.2","2"
"org.eclipse.jetty:jetty-websocket:7.1.3.v20100526","2"
"org.codehaus.cargo:cargo-core-api-module:1.2.1","2"
"org.ow2.mind:adl-frontend:0.2.3","2"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b64","2"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b63","2"
"org.glassfish.orb:orb-connector:3.1.1-b04","2"
"org.apache.directory.server:apacheds-protocol-ldap:2.0.0-M1","2"
"org.sonatype.plexus:plexus-jetty6:1.1","2"
"org.glassfish.core:glassfish:3.1-b36","2"
"org.glassfish.core:glassfish:3.1-b39","2"
"org.ow2.jonas:jonas-log:5.0.3","2"
"org.dspace.dependencies:dspace-tm-extractors:1.0.1","2"
"com.sun.jersey.contribs.bill-burke-book:ex06_1:1.8-ea02","2"
"org.apache.geronimo.modules:geronimo-web-2.5-builder:3.0-M1","2"
"org.eclipse.jetty:jetty-plus:7.1.0.RC0","2"
"org.springframework:spring-aop:1.2.6","2"
"org.ow2.bundles:ow2-util-url:1.0.14","2"
"org.xwiki.commons:xwiki-commons-properties:3.2","2"
"org.neo4j:neo4j-advanced:1.7.2","2"
