"artifact","label"
"org.atmosphere:atmosphere-samples-commons:1.0.0.beta4","168"
"org.atmosphere:atmosphere-jersey:1.0.0.beta4","168"
"org.atmosphere:atmosphere-annotations:1.0.0.beta4","7789"
"org.atmosphere:atmosphere-runtime:1.0.0.beta4","7789"
"org.atmosphere:atmosphere-compat-jbossweb:1.0.0.beta4","7788"
"org.atmosphere:atmosphere-compat-tomcat:1.0.0.beta4","7789"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta4","7790"
"org.atmosphere:atmosphere-guice:1.0.0.beta4","13"
"com.sun.jersey.contribs:jersey-guice:1.12","121"
"com.sun.jersey:jersey-json:1.12","773"
"org.codehaus.jackson:jackson-core-asl:1.9.2","7794"
"org.codehaus.jackson:jackson-mapper-asl:1.9.2","7794"
"org.codehaus.jackson:jackson-jaxrs:1.9.2","7796"
"org.codehaus.jackson:jackson-xc:1.9.2","7797"
"org.atmosphere:atmosphere-jquery:1.0.0.beta4","7798"
"org.ow2.chameleon:core:0.4.0","7801"
"ch.qos.logback:logback-classic:0.9.24","7801"
"ch.qos.logback:logback-core:0.9.24","7801"
"org.apache.felix:org.apache.felix.framework:3.0.2","7802"
"com.redhat.rhevm.api:distribution-parent:1.0-rc1.1","112"
"net.sourceforge.schemacrawler:schemacrawler-sybaseiq:8.17","7805"
"net.sourceforge.schemacrawler:schemacrawler-integrations:8.17","7805"
"org.apache.cxf:cxf-rt-frontend-js:2.5.4","97"
"org.apache.xmlbeans:xmlbeans:2.5.0","7807"
"org.apache.cxf:cxf-api:2.5.4","112"
"org.apache.cxf:cxf-common-utilities:2.5.4","112"
"org.codehaus.woodstox:woodstox-core-asl:4.1.2","887"
"org.apache.ws.xmlschema:xmlschema-core:2.0.2","7811"
"org.apache.neethi:neethi:3.0.2","887"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.5.4","97"
"org.apache.cxf:cxf-rt-core:2.5.4","17"
"org.apache.cxf:cxf-rt-bindings-soap:2.5.4","7817"
"org.apache.cxf:cxf-tools-common:2.5.4","7816"
"org.apache.cxf:cxf-rt-databinding-jaxb:2.5.4","7817"
"org.apache.cxf:cxf-rt-bindings-xml:2.5.4","7818"
"org.apache.cxf:cxf-rt-frontend-simple:2.5.4","7819"
"org.apache.cxf:cxf-rt-ws-addr:2.5.4","7820"
"org.glassfish.jdbc.jdbc-ra:jdbc-ra:3.1-b13","7821"
"org.ow2.easybeans.osgi:easybeans-osgi-itests-base:1.1.1","7822"
"org.glassfish:osgi-web-container:3.1-b15","6550"
"org.glassfish:osgi-javaee-base:3.1-b15","7826"
"org.glassfish.common:glassfish-api:3.1-b15","6522"
"org.glassfish.common:internal-api:3.1-b15","7826"
"org.glassfish.deployment:deployment-common:3.1-b15","6500"
"org.glassfish.web:web-glue:3.1-b15","6550"
"org.glassfish:javax.servlet:3.1-b15","7829"
"org.glassfish.web:web-cli:3.1-b15","6550"
"org.glassfish.common:amx-j2ee:3.1-b15","7832"
"org.glassfish.common:amx-core:3.1-b15","7832"
"org.glassfish:javax.management.j2ee:3.1-b15","7833"
"org.glassfish.flashlight:flashlight-framework:3.1-b15","213"
"org.glassfish.flashlight:flashlight-agent:3.1-b15","7835"
"org.glassfish.common:stats77:3.1-b15","7836"
"org.glassfish.web:war-util:3.1-b15","7838"
"org.glassfish:javax.servlet.jsp:3.1-b15","7838"
"org.glassfish.common:glassfish-ee-api:3.1-b15","7839"
"org.glassfish.web:web-naming:3.1-b15","485"
"org.glassfish.web:web-core:3.1-b15","6534"
"org.glassfish.admin:admin-util:3.1-b15","7842"
"org.glassfish.common:common-util:3.1-b15","7843"
"org.glassfish.deployment:deployment-javaee-core:3.1-b15","7845"
"org.glassfish:javax.enterprise.deploy:3.1-b15","7845"
"org.glassfish.admin:admin-core:3.1-b15","7846"
"org.glassfish.admin:monitoring-core:3.1-b15","7847"
"org.glassfish.deployment:dol:3.1-b15","7850"
"org.glassfish:javax.annotation:3.1-b15","7849"
"org.glassfish:javax.transaction:3.1-b15","7850"
"org.glassfish:javax.resource:3.1-b15","7851"
"org.glassfish:javax.ejb:3.1-b15","7850"
"org.glassfish.common:annotation-framework:3.1-b15","7853"
"org.glassfish.transaction:transaction-internal-api:3.1-b15","7854"
"org.glassfish.common:container-common:3.1-b15","7862"
"org.glassfish.common:glassfish-naming:3.1-b15","7856"
"org.glassfish.security:security:3.1-b15","7862"
"org.glassfish:javax.security.jacc:3.1-b15","7858"
"org.glassfish.ejb:ejb-internal-api:3.1-b15","7859"
"org.glassfish.external:ldapbp-repackaged:3.1-b15","7860"
"org.glassfish.connectors:connectors-internal-api:3.1-b15","7854"
"org.glassfish.external:libpam4j-repackaged:3.1-b15","7862"
"org.glassfish.admin:config-api:3.1-b15","6550"
"org.glassfish.web:web-gui-plugin-common:3.1-b15","7864"
"org.glassfish.core:kernel:3.1-b15","7869"
"org.glassfish.core:glassfish:3.1-b15","6492"
"org.glassfish.cluster:cluster-ssh:3.1-b15","7868"
"org.glassfish.external:trilead-ssh2-repackaged:3.1-b15","7868"
"org.glassfish.core:logging:3.1-b15","7869"
"org.glassfish.security:websecurity:3.1-b15","7871"
"org.glassfish:javax.security.auth.message:3.1-b15","7871"
"org.glassfish.web:web-embed-api:3.1-b15","7872"
"com.googlecode.flyway:flyway-ant:1.6","7874"
"com.googlecode.flyway:flyway-core:1.6","7874"
"org.glassfish.hk2:sdp-management-bundle:2.1.48","7875"
"org.fusesource.hawtdb:hawtdb:1.4","3876"
"org.fusesource.hawtbuf:hawtbuf:1.2","7877"
"org.codehaus.plexus.redback:redback:1.0.2","7878"
"org.apache.lucene:lucene-demo:4.0.0-ALPHA","222"
"org.apache.lucene:lucene-core:4.0.0-ALPHA","7880"
"org.apache.lucene:lucene-analyzers-common:4.0.0-ALPHA","7881"
"org.apache.lucene:lucene-queryparser:4.0.0-ALPHA","222"
"org.apache.lucene:lucene-queries:4.0.0-ALPHA","7883"
"org.apache.lucene:lucene-sandbox:4.0.0-ALPHA","222"
"de.schlichtherle.truezip:truezip-file:7.2.1","7886"
"de.schlichtherle.truezip:truezip-kernel:7.2.1","7886"
"de.schlichtherle.truezip:truezip-driver-file:7.2.1","7887"
"findbugs:annotations:1.0.0","7888"
"org.wicketstuff:wicketstuff-security-wasp:6.0.0-beta3","7894"
"org.wicketstuff:wicketstuff-security-wicomsec:6.0.0-beta3","7890"
"org.apache.wicket:wicket-extensions:6.0.0-beta3","7894"
"org.apache.wicket:wicket-core:6.0.0-beta3","7894"
"org.apache.wicket:wicket-request:6.0.0-beta3","7893"
"org.apache.wicket:wicket-util:6.0.0-beta3","7894"
"org.apache.wicket:wicket:6.0.0-beta3","7894"
"net.liftweb:lift-couchdb_2.8.0:2.1-RC1","749"
"net.liftweb:lift-record_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-mapper_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-webkit_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-util_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-actor_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-common_2.8.0:2.1-RC1","7902"
"net.liftweb:lift-json_2.8.0:2.1-RC1","2219"
"net.databinder:dispatch-http_2.8.0:0.7.4","749"
"org.apache.httpcomponents:httpclient:4.0.1","749"
"net.databinder:dispatch-futures_2.8.0:0.7.4","7906"
"org.apache.karaf.features:org.apache.karaf.features.management:2.0.0","24"
"org.apache.karaf.features:org.apache.karaf.features.core:2.0.0","7908"
"org.apache.karaf.shell:org.apache.karaf.shell.console:2.0.0","6730"
"org.apache.aries.blueprint:org.apache.aries.blueprint:0.1-r964701","366"
"org.apache.aries:org.apache.aries.util:0.1-r964701","7911"
"org.apache.karaf.shell:org.apache.karaf.shell.obr:2.0.0","24"
"org.apache.karaf:org.apache.karaf.management:2.0.0","7913"
"it.tidalwave.northernwind:it-tidalwave-northernwind-importer-infoglue:1.8","3077"
"org.springframework:spring-aspects:3.0.5.RELEASE","112"
"org.aspectj:aspectjrt:1.6.11","7916"
"org.projectlombok:lombok:0.10.0","7917"
"it.tidalwave.thesefoolishthings:it-tidalwave-eventbus-spring:1.0.1","3077"
"it.tidalwave.thesefoolishthings:it-tidalwave-eventbus:1.0.1","7919"
"it.tidalwave.thesefoolishthings:it-tidalwave-util:1.12.8","14"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.8","112"
"it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.7","112"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-default:1.0.8","7923"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-filesystem-basic:1.0.7","7924"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core-marshalling-default:1.0.7","7925"
"ch.qos.logback:logback-classic:0.9.28","7927"
"ch.qos.logback:logback-core:0.9.28","7927"
"net.sf.jtidy:jtidy:r938","7928"
"org.codehaus.jackson:jackson-jaxrs:0.9.9","7931"
"org.codehaus.jackson:jackson-core-asl:0.9.9","7930"
"org.codehaus.jackson:jackson-mapper-asl:0.9.9","7931"
"org.apache.struts:struts2-archetype-blank:2.3.8","7932"
"com.sun.grizzly.samples:grizzly-comet-chat:1.9.25","7933"
"org.apache.cxf:cxf-rt-transports-local:2.1.10","773"
"org.apache.cxf:cxf-api:2.1.10","773"
"org.apache.cxf:cxf-common-utilities:2.1.10","13"
"org.apache.cxf:cxf-common-schemas:2.1.10","7937"
"org.apache.cxf:cxf-rt-core:2.1.10","773"
"org.glassfish:javax.mail:3.0-b48","17"
"org.ow2.easybeans.osgi:easybeans-osgi-itests:1.1.0-M1-JONAS","7940"
"com.sun.grizzly.samples:grizzly-comet-jmaki:1.9.11","7941"
"org.jruby:jruby-complete:1.6.0.RC2","7942"
"com.cedarsoft.commons.old:license:3.0.0","7943"
"org.wamblee:wamblee-support-inject:0.7","7944"
"org.eobjects.analyzerbeans:AnalyzerBeans-mongodb:0.13","4"
"org.eobjects.analyzerbeans:AnalyzerBeans-core:0.13","4"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.13","4"
"org.eobjects.metamodel:MetaModel-core:3.0-beta2","7948"
"org.eobjects.metamodel:MetaModel-full:3.0-beta2","838"
"org.eobjects.metamodel:MetaModel-csv:3.0-beta2","838"
"org.eobjects.metamodel:MetaModel-fixedwidth:3.0-beta2","7951"
"org.eobjects.metamodel:MetaModel-mongodb:3.0-beta2","841"
"org.eobjects.metamodel:MetaModel-excel:3.0-beta2","773"
"org.eobjects.metamodel:MetaModel-dbase:3.0-beta2","7954"
"org.eobjects.metamodel:MetaModel-access:3.0-beta2","1003"
"org.eobjects.metamodel:MetaModel-jdbc:3.0-beta2","7956"
"org.eobjects.metamodel:MetaModel-openoffice:3.0-beta2","852"
"org.eobjects.metamodel:MetaModel-xml:3.0-beta2","7958"
"org.eclipse.jetty:jetty-policy:7.0.0.RC5","7960"
"org.eclipse.jetty:jetty-util:7.0.0.RC5","7960"
"org.patterntesting:patterntesting-check-ct:1.1.0","7963"
"org.patterntesting:patterntesting-rt:1.1.0","7963"
"com.jamonapi:jamon:2.7","7963"
"org.aspectj:aspectjrt:1.6.9.RELEASE","7964"
"org.ow2.jonas:jonas-cmi:5.0.5","3105"
"org.ow2.jonas:jonas-commons:5.0.5","7967"
"org.ow2.jonas:jonas-version:5.0.5","7967"
"org.ow2.jonas.osgi:javaee-api:5.0.5","17"
"org.ow2.jonas:jonas-bootstrap-loader:5.0.5","7969"
"org.ow2.jonas:jonas-services-api:5.0.5","2463"
"org.ow2.jonas:jonas-deployment-api:5.0.5","7971"
"org.ow2.easybeans:easybeans-api:1.1.0-M1b-JONAS","2463"
"org.ow2.cmi:cmi-core-server:2.0-RC8b","3105"
"org.ow2.cmi:cmi-api-client:2.0-RC8b","7974"
"org.ow2.cmi:cmi-core-common:2.0-RC8b","3101"
"org.ow2.cmi:cmi-lb:2.0-RC8b","7976"
"org.ow2.cmi:cmi-admin:2.0-RC8b","7977"
"org.ow2.cmi:cmi-api-server:2.0-RC8b","2467"
"org.ow2.bundles:ow2-util-url:1.0.7","3106"
"org.ow2.jonas:jonas-jmx:5.0.5","7983"
"org.ow2.jonas:jonas-management-javaee:5.0.5","7981"
"org.ow2.jonas:jonas-security:5.0.5","7983"
"org.ow2.jonas:jonas-security-jacc:5.0.5","7983"
"org.ow2.jonas:jonas-security-jacc-handlers:5.0.5","7984"
"org.ow2.jonas:jonas-security-propagation:5.0.5","7985"
"org.ow2.jonas:jonas-security-auth:5.0.5","7986"
"org.ow2.jonas:jonas-deployment:5.0.5","594"
"org.ow2.bundles:ow2-util-ee-deploy-impl:1.0.7","3101"
"org.ow2.util:util-ee-deploy-impl:1.0.8","3101"
"org.ow2.util:util-archive-impl:1.0.8","7990"
"org.ow2.bundles:ow2-util-ee-metadata-war-impl:1.0.7","7994"
"org.ow2.util:util-ee-metadata-war-impl:1.0.8","7994"
"org.ow2.util:util-ee-metadata-war-api:1.0.8","7993"
"org.ow2.util:util-ee-metadata-common-impl:1.0.8","7994"
"org.ow2.easybeans:easybeans-deployment:1.1.0-M1b-JONAS","522"
"org.ow2.util:util-scan-impl:1.0.8","522"
"org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.8","7994"
"org.ow2.util:util-ee-metadata-ejbjar-api:1.0.8","7998"
"org.ow2.easybeans:easybeans-util:1.1.0-M1b-JONAS","7999"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.0.5","8000"
"org.ow2.bundles:ow2-util-i18n:1.0.7","8001"
"org.glassfish.external:asm-all-repackaged:3.0-b74","429"
"org.apache.felix:org.apache.felix.ipojo.composite:1.0.0","2182"
"org.apache.felix:org.apache.felix.ipojo.metadata:1.0.0","8004"
"org.apache.felix:org.apache.felix.ipojo.manipulator:1.0.0","632"
"org.apache.felix:org.apache.felix.ipojo:1.0.0","8006"
"org.jboss.weld:weld-api-parent:1.1.0-01-glassfish","8007"
"org.codehaus.sonar:sonar-batch:2.0RC3","1259"
"org.codehaus.sonar:sonar-plugin-api:2.0RC3","1259"
"org.codehaus.sonar:sonar-graph:2.0RC3","8010"
"org.codehaus.sonar:sonar-colorizer:2.0RC3","8011"
"org.hibernate:hibernate-core:3.3.2.GA","105"
"org.picocontainer:picocontainer:2.9","8013"
"org.apache.maven.shared:maven-dependency-tree:1.2","3154"
"org.apache.maven.shared:maven-common-artifact-filters:1.2","457"
"org.codehaus.plexus:plexus-utils:1.4.9","8016"
"org.hibernate:hibernate-ehcache:3.3.2.GA","1242"
"org.codehaus.woodstox:woodstox-core-lgpl:4.0.4","773"
"org.codehaus.woodstox:stax2-api:3.0.1","773"
"org.codehaus.staxmate:staxmate:2.0.0","887"
"pmd:pmd:4.2.5","125"
"junit:junit:4.7","8022"
"org.codehaus.sonar:sonar-squid:2.0RC3","458"
"checkstyle:checkstyle:4.4","458"
"com.sun.jersey:jersey-client:1.5-ea08","8026"
"com.sun.jersey:jersey-core:1.5-ea08","8026"
"com.sun.enterprise:auto-depends-plugin:1.0.0","183"
"org.apache.maven.archiva:archiva-dependency-graph:1.0-beta-2","457"
"org.apache.maven.archiva:archiva-configuration:1.0-beta-2","457"
"org.apache.maven.archiva:archiva-common:1.0-beta-2","8030"
"org.apache.maven.archiva:archiva-policies:1.0-beta-2","457"
"org.apache.maven.archiva:archiva-model:1.0-beta-2","238"
"org.apache.maven.archiva:archiva-xml-tools:1.0-beta-2","1169"
"org.codehaus.plexus:plexus-utils:1.4","8034"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-22","457"
"org.slf4j:slf4j-log4j12:1.2","126"
"org.slf4j:slf4j-api:1.2","8037"
"net.sf.ehcache:ehcache:1.2.4","1242"
"org.glassfish.hk2:osgi-adapter:1.6.18","2109"
"org.glassfish.hk2:hk2-core:1.6.18","2109"
"org.glassfish.hk2:class-model:1.6.18","140"
"org.glassfish.hk2:config:1.6.18","2109"
"org.glassfish.hk2:auto-depends:1.6.18","2109"
"org.glassfish.hk2.external:javax.inject:1.6.18","8044"
"org.glassfish.hk2.external:asm-all-repackaged:1.6.18","8045"
"org.glassfish.hk2:hk2-api:1.6.18","2109"
"org.glassfish.hk2.external:bean-validator:1.6.18","144"
"org.glassfish.hk2:class-model:1.0.63","140"
"asm:asm-commons:3.2","8051"
"asm:asm-tree:3.2","8051"
"asm:asm:3.2","8051"
"org.skyscreamer:yoga-demo-shared:0.2.0","112"
"org.skyscreamer:yoga-core:0.2.0","8055"
"org.codehaus.jackson:jackson-mapper-asl:1.5.5","8054"
"org.codehaus.jackson:jackson-core-asl:1.5.5","8055"
"org.hibernate:hibernate-core:3.5.1-Final","105"
"org.hibernate:hibernate-annotations:3.5.1-Final","109"
"org.hsqldb:hsqldb:2.0.0","8058"
"org.slf4j:slf4j-simple:1.5.8","1788"
"javassist:javassist:3.8.0.GA","8060"
"org.apache.felix:org.apache.felix.framework:1.2.1","1020"
"org.primefaces.extensions:resources-ckeditor:0.4.0","8062"
"org.codehaus.mojo.archetypes:webapp-j2ee14:1.3","8063"
"com.squareup:dagger-androidmanifest-plugin:0.9","121"
"com.squareup:dagger:0.9","121"
"com.squareup:dagger-compiler:0.9","8066"
"org.apache.maven:maven-plugin-api:2.0.6","8067"
"org.glassfish.admin:rest-service:3.1-b26","700"
"net.sf.jsignature.io-tools:wazformat:1.2.8","773"
"net.sf.jsignature.io-tools:easystream:1.2.8","24"
"org.slf4j:slf4j-api:1.8.0-beta2","8071"
"bouncycastle:bcmail-jdk15:140","8072"
"org.apache.ant:ant:1.10.5","8074"
"org.apache.ant:ant-launcher:1.10.5","8074"
"org.ow2.easybeans:easybeans-management:1.2.0-M2","6603"
"org.ow2.easybeans:easybeans-core:1.2.0-M2","6915"
"org.ow2.easybeans:easybeans-jacc-provider:1.2.0-M2","5012"
"org.ow2.easybeans:easybeans-jndi-resolver:1.2.0-M2","8078"
"org.ow2.util:audit-report-impl:1.0.23","8079"
"org.ow2.util:util-pool-implenhanced:1.0.23","8081"
"org.ow2.util:util-stream:1.0.23","8081"
"org.ow2.easybeans:easybeans-security:1.2.0-M2","8082"
"org.ow2.easybeans:easybeans-transaction:1.2.0-M2","8083"
"org.apache.tomcat:servlet-api:6.0.13","8084"
"org.ow2.util:util-jmx-impl:1.0.23","8085"
"org.ow2.easybeans:easybeans-component-statistic:1.2.0-M2","8086"
"org.antlr:antlr:3.4","448"
"org.antlr:antlr-runtime:3.4","448"
"org.antlr:ST4:4.0.4","448"
"org.apache.cxf:cxf-rt-management:2.3.4","7133"
"org.eclipse.jetty:jetty-annotations:7.1.0.v20100505","485"
"org.eclipse.jetty:jetty-plus:7.1.0.v20100505","485"
"org.eclipse.jetty:jetty-jndi:7.1.0.v20100505","485"
"org.eclipse.jetty:jetty-webapp:7.1.0.v20100505","351"
"org.eclipse.jetty:jetty-xml:7.1.0.v20100505","8096"
"org.eclipse.jetty:jetty-util:7.1.0.v20100505","8096"
"org.eclipse.jetty:jetty-servlet:7.1.0.v20100505","351"
"org.eclipse.jetty:jetty-security:7.1.0.v20100505","351"
"org.eclipse.jetty:jetty-server:7.1.0.v20100505","351"
"org.eclipse.jetty:jetty-continuation:7.1.0.v20100505","8100"
"org.eclipse.jetty:jetty-http:7.1.0.v20100505","8102"
"org.eclipse.jetty:jetty-io:7.1.0.v20100505","8102"
"org.jbehave:jbehave-hudson-plugin:3.5","8108"
"org.jvnet.hudson.plugins:xunit:1.9","8108"
"com.google.code.guice:guice:2.0.1","8105"
"org.jvnet.hudson.dtkit:dtkit-metrics-model:0.8","8108"
"org.jvnet.hudson.dtkit:dtkit-metrics-util:0.8","8108"
"net.sourceforge.saxon:saxon:9.1.0.8","8108"
"org.jvnet.hudson.dtkit:dtkit-metrics-hudson-api:0.8","8109"
"org.jvnet.hudson.dtkit:dtkit-junit-model:0.8","17"
"com.sun.xml.bind:jaxb-impl:2.2.1.1","8111"
"org.jvnet.hudson.dtkit:dtkit-default-junit-hudson:0.9","8113"
"org.jvnet.hudson.dtkit:dtkit-default-junit:0.9","8113"
"org.glassfish.admingui:console-jts-plugin-help:3.2-b01","8114"
"org.jboss.microcontainer:jboss-aop-mc-int:2.0.0.Beta8","2708"
"org.jboss.aop:jboss-aop:2.0.0.CR1","8117"
"jboss:jboss-common-logging-spi:2.0.4.GA","8117"
"qdox:qdox:1.6","8118"
"trove:trove:2.1.1","8119"
"org.jboss:jboss-common-core:2.2.3.GA","8121"
"apache-httpclient:commons-httpclient:2.0.2","8121"
"apache-slide:webdavlib:2.0","8122"
"org.jboss.microcontainer:jboss-container:2.0.0.Beta8","8123"
"org.jboss.microcontainer:jboss-dependency:2.0.0.Beta8","8124"
"org.jboss.microcontainer:jboss-kernel:2.0.0.Beta8","8127"
"org.jboss.microcontainer:jboss-managed:2.0.0.Beta8","8127"
"org.jboss.microcontainer:jboss-metatype:2.0.0.Beta8","8127"
"org.jboss:jbossxb:2.0.0.CR4","2708"
"apache-xerces:xercesImpl:2.7.1","8129"
"jboss:jboss-logging-spi:2.0.3.GA","8130"
"org.jboss:javassist:3.6.0.GA","8131"
"apache-xerces:xml-apis:2.7.1","8132"
"org.jboss:jboss-test:1.0.4.GA","8136"
"ant:ant-junit:1.6.5","8134"
"jboss:jboss-common-logging-log4j:2.0.4.GA","8135"
"jboss.profiler.jvmti:jboss-profiler-jvmti:1.0.0.CR5","8136"
"org.xwiki.commons:xwiki-commons-repository-model:4.4-rc-1","8137"
"org.ow2.util:util-maven-plugin-deployment-api:1.0.27","8147"
"org.apache.maven:maven-project:2.1.0","8147"
"org.apache.maven:maven-settings:2.1.0","8140"
"org.apache.maven:maven-profile:2.1.0","8141"
"org.apache.maven:maven-model:2.1.0","8142"
"org.apache.maven:maven-artifact-manager:2.1.0","8147"
"org.apache.maven:maven-repository-metadata:2.1.0","8144"
"org.apache.maven:maven-plugin-registry:2.1.0","8145"
"org.apache.maven:maven-plugin-api:2.1.0","8146"
"org.apache.maven:maven-artifact:2.1.0","8147"
"org.apache.maven:maven-plugin-descriptor:2.1.0","8148"
"org.glassfish.appclient:gf-client-module:3.1-b08","4910"
"org.glassfish.ejb:ejb-container:3.1-b08","712"
"org.glassfish.persistence:persistence-common:3.1-b08","4927"
"org.glassfish.security:appclient.security:3.1-b08","4646"
"org.glassfish.security:ejb.security:3.1-b08","4646"
"org.glassfish.security:webservices.security:3.1-b08","4955"
"org.glassfish.web:web-glue:3.1-b08","4955"
"org.glassfish.web:web-cli:3.1-b08","4967"
"org.glassfish.web:war-util:3.1-b08","8158"
"org.glassfish:javax.servlet.jsp:3.1-b08","8158"
"org.glassfish.web:web-core:3.1-b08","8159"
"org.glassfish.web:web-gui-plugin-common:3.1-b08","8160"
"org.glassfish.web:web-embed-api:3.1-b08","8161"
"com.sun.xml.ws:webservices-osgi:2.1-b07","3251"
"org.glassfish.security:websecurity:3.1-b08","8163"
"org.glassfish.webservices:jsr109-impl:3.1-b08","4921"
"org.glassfish.web:web-naming:3.1-b08","8165"
"org.glassfish.connectors:work-management:3.1-b08","8166"
"org.glassfish.connectors:connectors-inbound-runtime:3.1-b08","4910"
"org.glassfish.connectors:connectors-runtime:3.1-b08","4910"
"com.sun.corba:glassfish-corba-orb:3.0.0-b001","8170"
"com.sun.corba:glassfish-corba-dynamicany:3.0.0-b001","8170"
"com.sun.corba:glassfish-corba-naming:3.0.0-b001","8171"
"org.glassfish.orb:orb-iiop:3.1-b08","4659"
"org.glassfish.appclient:acc-config:3.1-b08","8173"
"org.glassfish.transaction:jts:3.1-b08","8175"
"org.glassfish.transaction:jta:3.1-b08","8175"
"org.glassfish.jms:jms-core:3.1-b08","8176"
